domain,epoch,inference,scope,dataset,class_name,prompt_config,score_rule,pixel_auroc,pixel_ap,image_auroc,image_ap,sample_count,pixel_count,dataset_count,image_dataset_count,valid
,16,,dataset,Brain,Brain,current_shared,cls_only,94.94389099114028,33.670383327685386,83.59717726707458,94.81216669082642,3715,996823660,,,True
,16,,dataset,Liver,Liver,current_shared,cls_only,95.46489928579707,4.341883187693814,60.66635847091675,57.97073841094971,1493,400607732,,,True
,16,,dataset,Liver,Liver,current_shared,cls_only,95.62905384083413,4.489717088777385,60.66635847091675,57.97073841094971,1493,400607732,,,True
,16,,dataset,Retina,Retina,current_shared,cls_only,93.1068608510378,46.48421896091049,79.52972650527954,78.07080149650574,1805,484324820,,,True
,16,,dataset,Retina,Retina,current_shared,cls_only,93.22305379370005,46.14308909250771,79.52972650527954,78.07080149650574,1805,484324820,,,True
,16,,dataset,Colon_clinicDB,Colon_clinicDB,current_shared,cls_only,85.16727360773898,42.54870096764286,,,612,164214288,,,True
,16,,dataset,Colon_clinicDB,Colon_clinicDB,current_shared,cls_only,85.41542599353296,42.57633666975951,,,612,164214288,,,True
,16,,dataset,Colon_colonDB,Colon_colonDB,current_shared,cls_only,81.38128620267136,25.81219733116406,,,380,101963120,,,True
,16,,dataset,Colon_colonDB,Colon_colonDB,current_shared,cls_only,81.45426221715931,25.804150465608565,,,380,101963120,,,True
,16,,dataset,Colon_Kvasir,Colon_Kvasir,current_shared,cls_only,83.20741726169186,51.43562417767322,,,1000,268324000,,,True
,16,,dataset,Colon_Kvasir,Colon_Kvasir,current_shared,cls_only,83.46686774289778,51.60915634000583,,,1000,268324000,,,True
,17,,dataset,Brain,Brain,current_shared,cls_only,93.95740344964429,32.79890339027979,84.52492356300354,95.36575675010681,3715,996823660,,,True
,17,,dataset,Brain,Brain,current_shared,cls_only,94.0311946555834,32.00853348590446,84.52492356300354,95.36575675010681,3715,996823660,,,True
,17,,dataset,Liver,Liver,current_shared,cls_only,95.26084042472014,5.010178982309359,59.79646444320679,56.733423471450806,1493,400607732,,,True
,17,,dataset,Liver,Liver,current_shared,cls_only,95.69167367609944,5.168084357689389,59.79646444320679,56.733423471450806,1493,400607732,,,True
,17,,dataset,Retina,Retina,current_shared,cls_only,87.8447402590079,34.66433217464888,78.43966484069824,77.40610837936401,1805,484324820,,,True
,17,,dataset,Retina,Retina,current_shared,cls_only,88.70612804642356,36.29296944120777,78.43966484069824,77.40610837936401,1805,484324820,,,True
,17,,dataset,Colon_clinicDB,Colon_clinicDB,current_shared,cls_only,85.4519667709819,44.043003638284716,,,612,164214288,,,True
,17,,dataset,Colon_clinicDB,Colon_clinicDB,current_shared,cls_only,85.55229916767827,43.91519099373241,,,612,164214288,,,True
,17,,dataset,Colon_colonDB,Colon_colonDB,current_shared,cls_only,81.22630146028979,26.68355043378301,,,380,101963120,,,True
,17,,dataset,Colon_colonDB,Colon_colonDB,current_shared,cls_only,81.46106169300272,26.613381650590075,,,380,101963120,,,True
,17,,dataset,Colon_Kvasir,Colon_Kvasir,current_shared,cls_only,83.90823810393535,53.48887802795672,,,1000,268324000,,,True
,17,,dataset,Colon_Kvasir,Colon_Kvasir,current_shared,cls_only,84.10120986520957,53.42899939031588,,,1000,268324000,,,True
,18,,dataset,Brain,Brain,current_shared,cls_only,93.63798394352327,31.715493263338583,84.06887650489807,94.94487643241882,3715,996823660,,,True
,18,,dataset,Brain,Brain,current_shared,cls_only,93.74348336884266,30.98734591675581,84.06887650489807,94.94487643241882,3715,996823660,,,True
,18,,dataset,Liver,Liver,current_shared,cls_only,95.61751747244706,4.793045860148106,57.53755569458008,56.63747191429138,1493,400607732,,,True
,18,,dataset,Liver,Liver,current_shared,cls_only,95.93316001616873,4.988341544233346,57.53755569458008,56.63747191429138,1493,400607732,,,True
,18,,dataset,Retina,Retina,current_shared,cls_only,91.90641706003333,43.65951470459736,78.06038856506348,76.71599984169006,1805,484324820,,,True
,18,,dataset,Retina,Retina,current_shared,cls_only,92.42215125548975,44.071059921158444,78.06038856506348,76.71599984169006,1805,484324820,,,True
,18,,dataset,Colon_clinicDB,Colon_clinicDB,current_shared,cls_only,83.64977341007291,41.848358123125834,,,612,164214288,,,True
,18,,dataset,Colon_clinicDB,Colon_clinicDB,current_shared,cls_only,83.98953230738367,41.879479300952454,,,612,164214288,,,True
,18,,dataset,Colon_colonDB,Colon_colonDB,current_shared,cls_only,80.29564326514976,25.840835451443667,,,380,101963120,,,True
,18,,dataset,Colon_colonDB,Colon_colonDB,current_shared,cls_only,80.65404085288485,25.877863916744065,,,380,101963120,,,True
,18,,dataset,Colon_Kvasir,Colon_Kvasir,current_shared,cls_only,81.97065469836599,51.83057038772802,,,1000,268324000,,,True
,18,,dataset,Colon_Kvasir,Colon_Kvasir,current_shared,cls_only,82.41735790618759,51.92572860008685,,,1000,268324000,,,True
,19,,dataset,Brain,Brain,current_shared,cls_only,93.78897314914862,32.76970524998244,83.0491304397583,94.83231902122498,3715,996823660,,,True
,19,,dataset,Brain,Brain,current_shared,cls_only,93.93297819959098,32.213205365097345,83.0491304397583,94.83231902122498,3715,996823660,,,True
,19,,dataset,Liver,Liver,current_shared,cls_only,94.86610418404577,4.8762745776390375,62.311381101608276,57.82409906387329,1493,400607732,,,True
,19,,dataset,Liver,Liver,current_shared,cls_only,95.45347213459615,5.081040802222861,62.311381101608276,57.82409906387329,1493,400607732,,,True
,19,,dataset,Retina,Retina,current_shared,cls_only,84.51691788648526,34.91011007881495,78.53698134422302,77.12321877479553,1805,484324820,,,True
,19,,dataset,Retina,Retina,current_shared,cls_only,85.45630520104127,36.25253864892372,78.53698134422302,77.12321877479553,1805,484324820,,,True
,19,,dataset,Colon_clinicDB,Colon_clinicDB,current_shared,cls_only,85.98055848544486,43.1786045279548,,,612,164214288,,,True
,19,,dataset,Colon_clinicDB,Colon_clinicDB,current_shared,cls_only,86.02112057436884,42.97834690645807,,,612,164214288,,,True
,19,,dataset,Colon_colonDB,Colon_colonDB,current_shared,cls_only,82.90124602222014,27.66088692935521,,,380,101963120,,,True
,19,,dataset,Colon_colonDB,Colon_colonDB,current_shared,cls_only,82.99648073410704,27.5580279733467,,,380,101963120,,,True
,19,,dataset,Colon_Kvasir,Colon_Kvasir,current_shared,cls_only,85.06810232942757,54.76817888126968,,,1000,268324000,,,True
,19,,dataset,Colon_Kvasir,Colon_Kvasir,current_shared,cls_only,85.20020063930662,54.625612048637784,,,1000,268324000,,,True
,20,,dataset,Brain,Brain,current_shared,cls_only,94.60062551099702,32.937255513642306,84.22951698303223,95.41156888008118,3715,996823660,,,True
,20,,dataset,Brain,Brain,current_shared,cls_only,94.5594325527915,32.0965783054349,84.22951698303223,95.41156888008118,3715,996823660,,,True
,20,,dataset,Liver,Liver,current_shared,cls_only,95.89836133907394,4.61941615095941,60.09312868118286,55.634260177612305,1493,400607732,,,True
