K_per_anomalous_sample,anchor_loss,anomaly_sample_count,arm,attempt_index,batch,epoch,existing_task_loss,file_names,global_step_after,global_step_before,hard_background_max,hard_background_mean,image_sha256,labels,mask_sha256,nonfinite_grad_skip,nonfinite_loss_skip,optimizer_state_finite,paired_control_skip,parameters_finite,safe_anchor_effective_ratio,safe_anchor_max_family_ratio,status,successful_step,thbr_enabled,thbr_grad_norm,thbr_raw,thbr_weighted,total_loss,violation_fraction,weak_anomaly_mean,weak_anomaly_min
[381],0.2935263514518738,1,A_THBR_R1_CANDIDATE,32,32,11,0.7379881739616394,"[""pcb4/Data/Images/Normal/0026.JPG"",""cashew/Data/Images/Anomaly/039.JPG"",""fryum/Data/Images/Normal/244.JPG"",""candle/Data/Images/Normal/0694.JPG"",""pipe_fryum/Data/Images/Normal/166.JPG"",""macaroni2/Data/Images/Normal/0800.JPG""]",3640,3639,0.9958337545394897,0.3963184058666229,b1d5a2cb2f9c01f2d7f38edb4f6a29dd6cc3609c4e02a3e8658665320d57d679,"[0,1,0,0,0,0]",7dae6fd2fb72cbee5ad3ffbeb066e50fb610616f8c69bf57686fa37f49436819,0,0,1,0,1,7.680368096712856e-06,0.09999994536597598,success,1,True,,0.5048757195472717,0.09452854841947556,0.8325167298316956,0.16010499000549316,0.9004164338111877,0.026835685595870018
"[204, 9386]",0.29354536533355713,2,A_THBR_R1_CANDIDATE,33,33,11,0.9233509302139282,"[""pcb2/Data/Images/Normal/0869.JPG"",""candle/Data/Images/Anomaly/078.JPG"",""candle/Data/Images/Normal/0631.JPG"",""pcb3/Data/Images/Normal/0964.JPG"",""pcb4/Data/Images/Anomaly/053.JPG"",""macaroni1/Data/Images/Normal/0303.JPG""]",3641,3640,0.9999676942825317,0.5067115016281605,0016e3aa36e65a83c7c940235602a56b5aa4a77cce9968fa9fd31886e367aa0d,"[0,1,0,0,1,0]",0a5f5442f62027ec0283117b9552eaf33965299ddff2dd3c51559e718fabcb48,0,0,1,0,1,1.9190880651333694e-05,0.09999994534409509,success,1,True,,0.7364857196807861,0.1378931850194931,1.0612441301345825,0.5862094461917877,0.4467957429587841,4.608734727185038e-09
[375],0.29357320070266724,1,A_THBR_R1_CANDIDATE,34,34,11,0.8606080412864685,"[""pcb4/Data/Images/Normal/0629.JPG"",""capsules/Data/Images/Normal/484.JPG"",""pcb1/Data/Images/Normal/0892.JPG"",""pcb2/Data/Images/Normal/0026.JPG"",""pcb4/Data/Images/Normal/0631.JPG"",""fryum/Data/Images/Anomaly/062.JPG""]",3642,3641,0.999945878982544,0.7860054969787598,b4d334a11835bf7df504a25b16ddd32fd31cdb3519d1694f9b0b8802fa288bf9,"[0,0,0,0,0,1]",35ab77df471e3788b4795dcc7cb3075380a953b8062500c5e9cd6abc3492eaef,0,0,1,0,1,1.6053750694938842e-05,0.053454041002583025,success,1,True,,1.0702792406082153,0.2003897875547409,1.0609978437423706,0.8186666369438171,0.19110973179340363,4.520940706242982e-07
"[63, 1477, 530, 5231, 492, 120]",0.29358527064323425,6,A_THBR_R1_CANDIDATE,35,35,11,1.1430442333221436,"[""macaroni2/Data/Images/Anomaly/037.JPG"",""chewinggum/Data/Images/Anomaly/098.JPG"",""chewinggum/Data/Images/Anomaly/069.JPG"",""pcb1/Data/Images/Anomaly/056.JPG"",""pcb3/Data/Images/Anomaly/033.JPG"",""macaroni1/Data/Images/Anomaly/069.JPG""]",3643,3642,0.9999938011169434,0.43295594990396086,fb69926fa58c6cda61f62270f369dedaf0550113f3d7397e22515638cb4cfe43,"[1,1,1,1,1,1]",ab0f7b9b8ea90aa47426aa8f7e403210cdd038f8e011534e44073577185ddd09,0,0,1,0,1,1.417540073209796e-05,0.0611314792019699,success,1,True,,0.6320088505744934,0.11833184957504272,1.261376142501831,0.4637313783168793,0.6209109788739746,5.515933043653831e-09
"[135, 500, 420, 2777, 560]",0.2936054766178131,5,A_THBR_R1_CANDIDATE,36,36,11,1.0648912191390991,"[""fryum/Data/Images/Anomaly/013.JPG"",""pcb1/Data/Images/Normal/0402.JPG"",""pipe_fryum/Data/Images/Anomaly/000.JPG"",""cashew/Data/Images/Anomaly/004.JPG"",""pcb1/Data/Images/Anomaly/042.JPG"",""pipe_fryum/Data/Images/Anomaly/005.JPG""]",3644,3643,0.9999849796295166,0.26308076217756027,da4a627093b2c55058cccac09b2ccf1a3fe36ad3ae7f7305fe11d0c65c704ff2,"[1,0,1,1,1,1]",11e7bfa98ceeb3e78dbecd1c67975a8139b54706bfe1bc4cb0f08bf2ce3eb714,0,0,1,0,1,1.6084427981135392e-05,0.09999994528155605,success,1,True,,0.5962907075881958,0.11164429783821106,1.1765354871749878,0.5304203182458878,0.5290148814394492,6.705669353124222e-09
"[28, 182, 305, 1509]",0.29363498091697693,4,A_THBR_R1_CANDIDATE,37,37,11,1.2346429824829102,"[""capsules/Data/Images/Anomaly/044.JPG"",""fryum/Data/Images/Anomaly/094.JPG"",""pcb1/Data/Images/Normal/0920.JPG"",""macaroni1/Data/Images/Anomaly/096.JPG"",""pcb1/Data/Images/Normal/0457.JPG"",""pcb4/Data/Images/Anomaly/075.JPG""]",3645,3644,0.999990701675415,0.46875067017676386,3973e1b672925d79a95e369c246e6862862ee4c594d23de3aa1b3bad8a7ec5ec,"[1,1,0,1,0,1]",21044b35b26f0df2621a15f7151adb118ede78a6d7dd18fbd30d39edb7717711,0,0,1,0,1,2.251210789018728e-05,0.09999994525359586,success,1,True,,0.9404342174530029,0.17607873678207397,1.410721778869629,0.942180261015892,0.07288781451566262,9.456509353356068e-09
"[424, 803, 177]",0.2936634421348572,3,A_THBR_R1_CANDIDATE,38,38,11,0.8884934186935425,"[""pcb2/Data/Images/Anomaly/032.JPG"",""macaroni2/Data/Images/Normal/0178.JPG"",""pcb3/Data/Images/Anomaly/089.JPG"",""pcb4/Data/Images/Normal/0488.JPG"",""cashew/Data/Images/Anomaly/050.JPG"",""pcb2/Data/Images/Normal/0320.JPG""]",3646,3645,0.9999983310699463,0.5172120233376821,f7a7e4431f8cfeaa7c7bc812fe58811941d9bb6c40947d81aa9b4235ae29822a,"[1,0,1,0,1,0]",13c95ed131fbb4edece62d5518764d4753e97e8a259583707e3469189f812037,0,0,1,0,1,1.2402110193681061e-05,0.07097607414874617,success,1,True,,0.66890949010849,0.12524080276489258,1.013734221458435,0.3377903898557027,0.6960725585619608,6.601707180919902e-09
"[103, 466, 994, 484, 290]",0.29367974400520325,5,A_THBR_R1_CANDIDATE,39,39,11,1.2194567918777466,"[""pcb1/Data/Images/Normal/0684.JPG"",""macaroni1/Data/Images/Anomaly/061.JPG"",""pcb3/Data/Images/Anomaly/028.JPG"",""pcb4/Data/Images/Anomaly/099.JPG"",""pcb3/Data/Images/Anomaly/060.JPG"",""cashew/Data/Images/Anomaly/085.JPG""]",3647,3646,0.9999920129776001,0.6104880336904899,99a0eabd767b0420f171ed66a9440d50b68468bb6146c14ff150edf5aeb6381a,"[0,1,1,1,1,1]",b7c45211560151c3f8cb24017e2507c04545de8f426c879a530b2b71188b2155,0,0,1,0,1,1.002525548031877e-05,0.0999999526875239,success,1,True,,0.843140721321106,0.1578623503446579,1.377319097518921,0.6278512597084045,0.4215696640379726,7.539386892574385e-09
"[279, 223, 34]",0.29369112849235535,3,A_THBR_R1_CANDIDATE,40,40,11,0.8854300379753113,"[""pcb3/Data/Images/Normal/0333.JPG"",""chewinggum/Data/Images/Normal/389.JPG"",""cashew/Data/Images/Anomaly/027.JPG"",""macaroni1/Data/Images/Anomaly/060.JPG"",""chewinggum/Data/Images/Normal/084.JPG"",""candle/Data/Images/Anomaly/042.JPG""]",3648,3647,0.9999772310256958,0.7240505814552307,e2382220f72be23f4d2c82051605f14f660866e22ae6654c6c1f661bd4645060,"[0,0,1,1,0,1]",089aa7e88940797c204160a856970fc2d602d857cf48282b2ed632a58f268c4d,0,0,1,0,1,1.3589921401404117e-05,0.09999994514402666,success,1,True,,0.7265785932540894,0.13603827357292175,1.0214682817459106,0.4320663511753082,0.7399579584598541,5.3075080359121785e-05
"[838, 21165, 706]",0.2936936616897583,3,A_THBR_R1_CANDIDATE,41,41,11,1.2518723011016846,"[""cashew/Data/Images/Anomaly/083.JPG"",""pcb1/Data/Images/Anomaly/045.JPG"",""pcb4/Data/Images/Normal/0046.JPG"",""pcb4/Data/Images/Normal/0684.JPG"",""cashew/Data/Images/Normal/367.JPG"",""fryum/Data/Images/Anomaly/011.JPG""]",3649,3648,0.9999387264251709,0.13016272929576664,cb123951df3c66a7765554f4e038ffd10e3d9631d62a3119a90999f666170d50,"[1,1,0,0,0,1]",63989755474a394894b72d7faf5570c6773f7968fa81900377fcba70e6e70484,0,0,1,0,1,8.133606202759136e-06,0.09999994510105222,success,1,True,,0.7521244883537292,0.14082126319408417,1.3926935195922852,0.6476777493953705,0.04569158392647902,7.59851825904434e-09
"[1824, 201, 31, 401, 1461]",0.29370105266571045,5,A_THBR_R1_CANDIDATE,42,42,11,1.1274466514587402,"[""candle/Data/Images/Anomaly/069.JPG"",""fryum/Data/Images/Anomaly/065.JPG"",""pcb3/Data/Images/Normal/0215.JPG"",""fryum/Data/Images/Anomaly/031.JPG"",""cashew/Data/Images/Anomaly/010.JPG"",""capsules/Data/Images/Anomaly/055.JPG""]",3650,3649,0.9999949932098389,0.5175538411311663,6269b50da5d9690f29985eea0657e74e2346686cee2e37249d213a4da29e90db,"[1,1,0,1,1,1]",1886066d4c5f5869878e7478f8900c2315e1ac4056b0e4ddb71180d7da670589,0,0,1,0,1,5.815249740941975e-06,0.09999995268691503,success,1,True,,0.7574462890625,0.14181765913963318,1.2692643404006958,0.6504528760910034,0.43349618453684685,7.027481263577329e-09
"[49782, 1013]",0.2937164008617401,2,A_THBR_R1_CANDIDATE,43,43,11,1.3204352855682373,"[""fryum/Data/Images/Anomaly/058.JPG"",""pipe_fryum/Data/Images/Anomaly/085.JPG"",""candle/Data/Images/Normal/0016.JPG"",""pcb4/Data/Images/Normal/0990.JPG"",""macaroni1/Data/Images/Normal/0215.JPG"",""pcb1/Data/Images/Normal/0170.JPG""]",3651,3650,0.9966625571250916,0.18550630810204893,834674fb5cfe826f2cdbd7c967a30fcb1ea689d8937b1bfd95b08599c1f40bf5,"[1,1,0,0,0,0]",e8d63ebb50f672ac35dfa995b1c57d4d77a4889dd078ff2a0ae06f9e9a0442a9,0,0,1,0,1,6.889335650039979e-06,0.04507615811981049,success,1,True,,0.697928786277771,0.13067412376403809,1.4511094093322754,0.3594113066792488,0.25659486651420593,6.8112679940668386e-09
"[346, 412, 841, 386, 2233]",0.2937140464782715,5,A_THBR_R1_CANDIDATE,44,44,11,1.0967415571212769,"[""chewinggum/Data/Images/Anomaly/075.JPG"",""cashew/Data/Images/Anomaly/079.JPG"",""pcb3/Data/Images/Anomaly/064.JPG"",""pcb3/Data/Images/Anomaly/097.JPG"",""cashew/Data/Images/Anomaly/033.JPG"",""macaroni1/Data/Images/Normal/0648.JPG""]",3652,3651,0.9999840259552002,0.2761214503469091,238c06144c3dc8c54c36b6e143e3f7dd7e25b9f998f610ca535abec410e4cc55,"[1,1,1,1,1,0]",70ab3eb797b2684298061f5ff7061a438b3a533519df6db0132ee73e71c66011,0,0,1,0,1,8.608495385289345e-06,0.0999999526865824,success,1,True,,0.656256914138794,0.12287184596061707,1.2196134328842163,0.5614984035491943,0.432463259525688,4.572869194419127e-09
"[451, 41438, 1561, 399, 2409]",0.29372438788414,5,A_THBR_R1_CANDIDATE,45,45,11,1.1994452476501465,"[""pipe_fryum/Data/Images/Anomaly/081.JPG"",""pipe_fryum/Data/Images/Anomaly/099.JPG"",""macaroni2/Data/Images/Normal/0306.JPG"",""pcb3/Data/Images/Anomaly/012.JPG"",""candle/Data/Images/Anomaly/008.JPG"",""candle/Data/Images/Anomaly/066.JPG""]",3653,3652,0.9999971389770508,0.5463809822220356,8f6a41f418d2556b01cfe31cf5c8c53e2652cc3a0f2e9e61757009cceaaf8008,"[1,1,0,1,1,1]",2eaef3c5f7c22d5d1863c87a4eda594bd793c679e066404c248ac4d8acfd379a,0,0,1,0,1,2.9245238026950768e-06,0.030193706916562334,success,1,True,,0.6922573447227478,0.1296122521162033,1.3290574550628662,0.3259054467082024,0.5741293020546436,8.543244334191513e-09
"[1612, 151, 338]",0.29373258352279663,3,A_THBR_R1_CANDIDATE,46,46,11,1.096072793006897,"[""pcb4/Data/Images/Anomaly/078.JPG"",""fryum/Data/Images/Anomaly/080.JPG"",""pcb2/Data/Images/Normal/0617.JPG"",""pcb3/Data/Images/Normal/0174.JPG"",""pcb3/Data/Images/Anomaly/058.JPG"",""pipe_fryum/Data/Images/Normal/228.JPG""]",3654,3653,0.9999977350234985,0.290139743020499,26f77236359763179502231340d26cb6cc26b67b02ab4ce0dcd8c2983783200e,"[1,1,0,0,1,0]",aaab3150f08326aecce8ee2831482509c87fd806244da1cada9e754aee10c1a7,0,0,1,0,1,1.3036973090129952e-05,0.09999994481823606,success,1,True,,0.7962589263916016,0.14908461272716522,1.2451573610305786,0.855875571568807,0.13117134598022062,1.571343233308653e-08
"[60, 633]",0.2937406897544861,2,A_THBR_R1_CANDIDATE,47,47,11,0.93483567237854,"[""pcb1/Data/Images/Normal/0187.JPG"",""pcb4/Data/Images/Normal/0971.JPG"",""candle/Data/Images/Normal/0333.JPG"",""cashew/Data/Images/Anomaly/078.JPG"",""pcb3/Data/Images/Anomaly/099.JPG"",""pcb3/Data/Images/Normal/0991.JPG""]",3655,3654,0.9999980926513672,0.47897351460960635,7dde120724a2f4fae93d105126b229b6169cddabf3cae9768a1eb0f6dc312c14,"[0,0,0,1,1,0]",d389ab7dc8b86cf64aba39a046414fda81a50cd35184140dff579b9862f61a1f,0,0,1,0,1,1.576077738943683e-05,0.0724568390480704,success,1,True,,0.7615298628807068,0.1425822377204895,1.0774178504943848,0.7630331814289093,0.36973011048274884,1.9102674997384383e-08
[159],0.2937285304069519,1,A_THBR_R1_CANDIDATE,48,48,11,0.7895858287811279,"[""pcb2/Data/Images/Normal/0016.JPG"",""candle/Data/Images/Normal/0518.JPG"",""pipe_fryum/Data/Images/Anomaly/056.JPG"",""fryum/Data/Images/Normal/482.JPG"",""pcb2/Data/Images/Normal/0363.JPG"",""pcb3/Data/Images/Normal/0739.JPG""]",3656,3655,0.9998775720596313,0.8513747453689575,f3a204b58a5051cc3e0cfdc35d50fb365aee2b774c86dca15b57fed933976f61,"[0,0,1,0,0,0]",635136655a04f6d14e8e07d757dafad3ba4a3fffc09ce795748f24c2dad58530,0,0,1,0,1,1.19138715412242e-05,0.09999994466929112,success,1,True,,0.7078208327293396,0.132526233792305,0.9221120476722717,0.30817610025405884,0.8592429161071777,0.009090383537113667
"[608, 1568, 225, 33]",0.29370078444480896,4,A_THBR_R1_CANDIDATE,49,49,11,0.9475613236427307,"[""fryum/Data/Images/Anomaly/066.JPG"",""fryum/Data/Images/Normal/460.JPG"",""chewinggum/Data/Images/Anomaly/024.JPG"",""pcb3/Data/Images/Normal/0844.JPG"",""macaroni2/Data/Images/Anomaly/042.JPG"",""macaroni2/Data/Images/Anomaly/034.JPG""]",3657,3656,0.9999898672103882,0.47382572246715426,0aca6dbfd93cc02ceee9b49a2e1181c7459c8a883306d8a3507b174e5e6829c9,"[1,0,1,0,1,1]",e93c4786cf1857337e508666efcb473c2c9ebadc286abcbc6ac20000bf86aa3f,0,0,1,0,1,1.9616709990841306e-05,0.09999994458897092,success,1,True,,0.622627854347229,0.11657543480396271,1.0641367435455322,0.37456776201725006,0.675719073307846,3.174200458033738e-08
"[557, 1824, 45, 636, 2382, 103]",0.293678343296051,6,A_THBR_R1_CANDIDATE,50,50,11,1.1491883993148804,"[""candle/Data/Images/Anomaly/081.JPG"",""fryum/Data/Images/Anomaly/008.JPG"",""macaroni1/Data/Images/Anomaly/077.JPG"",""cashew/Data/Images/Anomaly/016.JPG"",""pcb2/Data/Images/Anomaly/043.JPG"",""capsules/Data/Images/Anomaly/029.JPG""]",3658,3657,0.9999934434890747,0.4269303990959088,f49896af0634d24295eea4547b04c2373e2f4b1854e419a332e20dc8b0b61155,"[1,1,1,1,1,1]",a762d4eff2af4d88f3073a32038c7f19286f5b2c67c977115626859d7cb6a851,0,0,1,0,1,6.190398141415339e-06,0.028773668032604026,success,1,True,0.4439648389816284,0.6682324409484863,0.12511403858661652,1.2743024826049805,0.5211585635940233,0.5138973988920507,6.250370887528334e-09
"[88, 3603, 43, 480, 135]",0.29367494583129883,5,A_THBR_R1_CANDIDATE,51,51,11,0.9921475648880005,"[""macaroni2/Data/Images/Anomaly/018.JPG"",""chewinggum/Data/Images/Anomaly/018.JPG"",""capsules/Data/Images/Anomaly/032.JPG"",""candle/Data/Images/Anomaly/021.JPG"",""macaroni2/Data/Images/Normal/0755.JPG"",""candle/Data/Images/Anomaly/075.JPG""]",3659,3658,0.9999995231628418,0.6926773846149444,5c37a28c2801e3d2945bc5f4ef8d7a179cc2184cd78c13fc9d4c06ec3fb54f36,"[1,1,1,1,0,1]",d0cf205465c35204eef221f4be99dbef738f7f4b2bcd8986a17a12b8a53da7d1,0,0,1,0,1,7.71812656988747e-06,0.09999994446278616,success,1,True,,0.7956880331039429,0.14897771179676056,1.1411253213882446,0.5461236402392388,0.5894085615873337,6.312650668860442e-08
"[384, 83, 230, 117]",0.2936825454235077,4,A_THBR_R1_CANDIDATE,52,52,11,1.12836492061615,"[""pipe_fryum/Data/Images/Normal/130.JPG"",""pipe_fryum/Data/Images/Anomaly/075.JPG"",""cashew/Data/Images/Anomaly/072.JPG"",""pcb4/Data/Images/Normal/0694.JPG"",""candle/Data/Images/Anomaly/080.JPG"",""macaroni1/Data/Images/Anomaly/005.JPG""]",3660,3659,0.9999901056289673,0.599722831755571,cf90f652d52e8f30fbb50f3884af6361a3c21b62ea2a48ff6854fd39a5c4168b,"[0,1,1,0,1,1]",02cbaea6f3312dc534f1828541fec0169fd324c95038242b6c6cd734b47fe439,0,0,1,0,1,8.788550734540613e-06,0.0999999444076597,success,1,True,,0.8922584056854248,0.16705872118473053,1.2954236268997192,0.6783378273248672,0.27867192707890354,8.345340418713931e-09
"[608, 3070, 25, 489, 402]",0.29369673132896423,5,A_THBR_R1_CANDIDATE,53,53,11,1.1688827276229858,"[""candle/Data/Images/Normal/0427.JPG"",""pcb2/Data/Images/Anomaly/034.JPG"",""chewinggum/Data/Images/Anomaly/056.JPG"",""candle/Data/Images/Anomaly/057.JPG"",""chewinggum/Data/Images/Anomaly/029.JPG"",""pcb3/Data/Images/Anomaly/071.JPG""]",3661,3660,0.999992847442627,0.40423744903523584,a9d21055de6b00ce08f9561f7e89212c6973057f1681e43a0aa51006feb9c531,"[0,1,1,1,1,1]",2e26418e8924aa1738189dff66b61dac32c5e21a89f099109adc68df53c905ea,0,0,1,0,1,8.868729206493332e-06,0.099999944358284,success,1,True,,0.6573541164398193,0.12307727336883545,1.2919600009918213,0.5350198090076447,0.5284508252191152,6.864689705565752e-09
"[531, 29625]",0.2937251031398773,2,A_THBR_R1_CANDIDATE,54,54,11,0.9231125712394714,"[""pcb3/Data/Images/Anomaly/002.JPG"",""macaroni1/Data/Images/Normal/0871.JPG"",""macaroni2/Data/Images/Normal/0684.JPG"",""macaroni2/Data/Images/Normal/0690.JPG"",""macaroni1/Data/Images/Normal/0394.JPG"",""pipe_fryum/Data/Images/Anomaly/096.JPG""]",3662,3661,0.9996825456619263,0.39873948879539967,5e0ab53f1914b30ef221b284eee32a9e6ea5912bc3ba1d93018894d7d7601235,"[1,0,0,0,0,1]",d3c2159cbab045ff5cda13159270b7480454af08a75dd8807c3542ce32662aad,0,0,1,0,1,4.727192837189961e-06,0.02945521574230537,success,1,True,,0.7120251655578613,0.1333134025335312,1.056425929069519,0.33406975120306015,0.4516630470752716,1.866016141605087e-08
[1110],0.29373520612716675,1,A_THBR_R1_CANDIDATE,55,55,11,0.9068507552146912,"[""pipe_fryum/Data/Images/Anomaly/089.JPG"",""candle/Data/Images/Normal/0621.JPG"",""pipe_fryum/Data/Images/Normal/239.JPG"",""candle/Data/Images/Normal/0953.JPG"",""macaroni1/Data/Images/Normal/0804.JPG"",""macaroni1/Data/Images/Normal/0920.JPG""]",3663,3662,0.3954259753227234,0.003624111181125045,351667e84533c940ea5a7b533d59a459fef1ac75d5fde46db042c05033cc17dc,"[1,0,0,0,0,0]",d674741801d8bc65ff7354ab2c7b834419318d8484b02beffeebe82385971bfc,0,0,1,0,1,9.238584395605613e-06,0.09999996205951633,success,1,True,,0.6927841901779175,0.12971089780330658,1.0365616083145142,0.5594594478607178,0.004775312263518572,3.541076409874222e-08
"[124, 90, 52, 420]",0.29373112320899963,4,A_THBR_R1_CANDIDATE,56,56,11,1.22003173828125,"[""chewinggum/Data/Images/Anomaly/067.JPG"",""fryum/Data/Images/Normal/050.JPG"",""capsules/Data/Images/Anomaly/087.JPG"",""macaroni1/Data/Images/Anomaly/004.JPG"",""capsules/Data/Images/Normal/427.JPG"",""pcb1/Data/Images/Anomaly/052.JPG""]",3664,3663,0.9988642930984497,0.4447657439915531,1d63e4b1f0dd012f3a62104802bf309d1c1a25c356e3f7a96d29d3d8cb2d9fac,"[1,0,1,1,0,1]",9b8a928b633917e58d44cbb8e1f20c9b7c9a29b9cce4c30b9fa8eab9100d9c5f,0,0,1,0,1,1.2296780820601778e-05,0.099999944168173,success,1,True,,0.819602370262146,0.1534552276134491,1.3734869956970215,0.8337365537881851,0.24486940088958942,4.131242903326893e-09
"[565, 1011, 2298, 610]",0.29373154044151306,4,A_THBR_R1_CANDIDATE,57,57,11,1.1248259544372559,"[""pipe_fryum/Data/Images/Anomaly/013.JPG"",""macaroni1/Data/Images/Normal/0333.JPG"",""fryum/Data/Images/Normal/389.JPG"",""pcb4/Data/Images/Anomaly/083.JPG"",""pcb4/Data/Images/Anomaly/023.JPG"",""pcb1/Data/Images/Anomaly/099.JPG""]",3665,3664,0.9998286962509155,0.26529315822699573,cef59f40caafc6cf1a60064200bbdf49ba7b49681f115731c83583eb320ada1f,"[1,0,0,1,1,1]",9d4dca9dbd382e1a521bc5ba6644c913d01a4e4cdd02f2c92156844bec4ce0d0,0,0,1,0,1,1.4021427317086582e-05,0.09564982017850789,success,1,True,,0.7165399789810181,0.13415873050689697,1.2589846849441528,0.48899807780981064,0.30669898074120283,1.6990270523820072e-08
"[5128, 704, 212, 42543, 251]",0.29375413060188293,5,A_THBR_R1_CANDIDATE,58,58,11,1.5223478078842163,"[""pcb4/Data/Images/Anomaly/092.JPG"",""pcb2/Data/Images/Anomaly/097.JPG"",""macaroni2/Data/Images/Anomaly/097.JPG"",""pcb1/Data/Images/Normal/0214.JPG"",""fryum/Data/Images/Anomaly/055.JPG"",""candle/Data/Images/Anomaly/077.JPG""]",3666,3665,0.9999754428863525,0.311214152714178,e37e8c88eebd8d12507ab43d2771fc3f13d6f676363a220eaf93863e699f3001,"[1,1,1,0,1,1]",01b618d636a7cfe04f579403890f9370598bf6ace9da8ddfdefb71584bdaa0fe,0,0,1,0,1,1.6867870329974078e-05,0.09999994404822385,success,1,True,,0.7783313989639282,0.1457280069589615,1.6680757999420166,0.6552892982959747,0.22094322815347028,5.430416560869844e-09
"[198, 1263, 348, 688]",0.2937958240509033,4,A_THBR_R1_CANDIDATE,59,59,11,1.0715969800949097,"[""macaroni1/Data/Images/Anomaly/021.JPG"",""chewinggum/Data/Images/Anomaly/003.JPG"",""pipe_fryum/Data/Images/Normal/342.JPG"",""macaroni2/Data/Images/Normal/0400.JPG"",""candle/Data/Images/Anomaly/022.JPG"",""fryum/Data/Images/Anomaly/078.JPG""]",3667,3666,0.999887228012085,0.2965712044388056,11e72d07a316fea86da81a7ca13cb1d82bda866935f120f0797b172eaa5d6ef7,"[1,1,0,0,1,1]",04e1cf91e2905210bd09fddf6a9b4dc6136d4545f7b3963b76165d7a4799818a,0,0,1,0,1,7.349351592604393e-06,0.06547955313598923,success,1,True,,0.7322412729263306,0.137098491191864,1.208695411682129,0.5520178116858006,0.3399104508571327,6.348800152267131e-09
"[1095, 163, 367]",0.2938527464866638,3,A_THBR_R1_CANDIDATE,60,60,11,1.0489951372146606,"[""pcb3/Data/Images/Normal/0488.JPG"",""pcb2/Data/Images/Normal/0779.JPG"",""candle/Data/Images/Anomaly/006.JPG"",""macaroni2/Data/Images/Anomaly/065.JPG"",""macaroni1/Data/Images/Normal/0935.JPG"",""pcb2/Data/Images/Anomaly/067.JPG""]",3668,3667,0.9999881982803345,0.16487201791543762,1a0e32a08c597fa6fe7307b6ea908405d76064796f2901e9d0219d9d7c65aaa3,"[0,0,1,1,0,1]",a24d0020d6a98ad016c558e3ebe04bba98187568f23c845934c3c428fd950c84,0,0,1,0,1,1.4196027420222969e-05,0.09999994396663468,success,1,True,,0.6985706090927124,0.13079430162906647,1.179789423942566,0.6636793911457062,0.22677511618659688,1.633938317979755e-08
"[7013, 104]",0.293911874294281,2,A_THBR_R1_CANDIDATE,61,61,11,0.8354326486587524,"[""chewinggum/Data/Images/Anomaly/058.JPG"",""macaroni2/Data/Images/Normal/0333.JPG"",""macaroni2/Data/Images/Anomaly/016.JPG"",""macaroni1/Data/Images/Normal/0615.JPG"",""macaroni2/Data/Images/Normal/0168.JPG"",""fryum/Data/Images/Normal/023.JPG""]",3669,3668,0.9999761581420898,0.32255108607932925,01d9678fd6949c68fb9bfe5009ba584717e15519e8ba9d655e00b3352c0b7d98,"[1,0,1,0,0,0]",1630aaa1a10723bc3198194520721ac15747c171b33547c6dc7e5100bc4418c0,0,0,1,0,1,6.5102382056737905e-06,0.05715209634310945,success,1,True,,0.5410494804382324,0.101301409304142,0.9367340803146362,0.20382476970553398,0.7319861948490143,7.512230695283506e-07
"[41308, 1138, 182, 4824]",0.2939554750919342,4,A_THBR_R1_CANDIDATE,62,62,11,1.1479263305664062,"[""pipe_fryum/Data/Images/Anomaly/092.JPG"",""pcb2/Data/Images/Normal/0377.JPG"",""pcb4/Data/Images/Normal/0725.JPG"",""pcb1/Data/Images/Anomaly/081.JPG"",""capsules/Data/Images/Anomaly/024.JPG"",""pcb4/Data/Images/Anomaly/017.JPG""]",3670,3669,0.9994396567344666,0.19825243629748002,359b81dc80764b38d745012d1c484d02149f730f78aa46344609c596bce7359d,"[1,0,0,1,1,1]",4bf6787158785b8bb60e4df5f46d307f965ea2a17ff98dbba3c2c4c9422ce9d6,0,0,1,0,1,6.877805855622741e-06,0.07225272904387867,success,1,True,,0.5931918621063232,0.11106409132480621,1.2589904069900513,0.3744294010102749,0.5060626612976193,4.397685327006684e-09
