P,arm,background_count,background_max,background_mean,background_median,background_p900,background_p950,background_p990,background_p995,background_top_0.001_mass_fraction,background_top_0.005_mass_fraction,background_top_0.01_mass_fraction,background_top_0.05_mass_fraction,boundary_count,boundary_max,boundary_mean,boundary_median,boundary_p950,boundary_p990,category,far_background_count,far_background_max,far_background_mean,far_background_median,far_background_p900,far_background_p950,far_background_p990,far_background_p995,file_name,interior_count,interior_max,interior_mean,interior_median,interior_p950,interior_p990,near_background_count,near_background_max,near_background_mean,near_background_median,near_background_p900,near_background_p950,near_background_p990,near_background_p995,positive_count,positive_max,positive_mean,positive_median,positive_p950,positive_p990,top_P_P,top_P_anomaly_boundary_fraction,top_P_anomaly_fraction,top_P_far_background_fraction,top_P_near_background_fraction
462,A_GRADBUDGET_R1_DESCRIPTIVE_INVALID,267862,0.015130728483200073,4.222854943473513e-06,4.6813117826616235e-09,8.025635267472353e-09,1.3440409674103648e-08,6.012714379721729e-07,1.1986893996437245e-05,0.8142640058033285,0.9941265590232207,0.9979711901974567,0.9988360869050344,355,0.04694293066859245,0.007126994003021031,0.0030455742962658405,0.027564832568168645,0.039359353780746426,pcb3,267248,0.005099818110466003,1.0284434039622472e-06,4.6813117826616235e-09,7.901209464478143e-09,1.3026892453638084e-08,3.534693462370342e-07,3.4064250939991325e-06,pcb3/Data/Images/Anomaly/070.JPG,107,0.08850466459989548,0.024370204985890292,0.017045317217707634,0.06533715054392814,0.08502062901854512,614,0.015130728483200073,0.0013946138893267091,0.000199107380467467,0.004809483792632824,0.006364905997179451,0.00953613519668579,0.010783988302573533,462,0.08850466459989548,0.011120551525027549,0.005286469589918852,0.04258271567523479,0.0674623487889766,462,0.43073593073593075,0.6558441558441559,0.04112554112554113,0.30303030303030304
6963,A_GRADBUDGET_R1_DESCRIPTIVE_INVALID,261361,1.9827835728847276e-07,6.209131796027722e-09,4.6448813684207835e-09,7.0825985076794495e-09,1.088437517893226e-08,3.625050482014558e-08,5.930186830482853e-08,0.025507816458016166,0.08219119353211299,0.11985986107749033,0.2319790015797294,1877,6.918530193189554e-09,5.167063539007947e-09,5.141415293508089e-09,6.408631492149643e-09,6.8112679940668386e-09,pcb3,259337,1.9827835728847276e-07,6.217037436307061e-09,4.6448813684207835e-09,7.1381478505827545e-09,1.088437517893226e-08,3.6534821390432626e-08,5.976696826337502e-08,pcb3/Data/Images/Anomaly/043.JPG,5086,6.705669353124222e-09,4.750034669439071e-09,4.572869194419127e-09,5.602796449011294e-09,6.153467957403791e-09,2024,7.0825985076794495e-09,5.196174763852291e-09,5.141415293508089e-09,6.250370887528334e-09,6.398594543099989e-09,6.972793009651923e-09,6.972793009651923e-09,6963,6.918530193189554e-09,4.862452188925037e-09,4.608734727185038e-09,6.010923314647698e-09,6.550332720678398e-09,6963,0.0,0.0,1.0,0.0
594,A_GRADBUDGET_R1_DESCRIPTIVE_INVALID,267730,0.002119830809533596,7.238263343992508e-07,4.7550319237643635e-09,7.364737264481391e-09,1.3129063169969868e-08,3.205827852070797e-07,3.379916051926557e-06,0.815157620903514,0.9823573996253394,0.9904638816994649,0.9932628450341254,591,0.0022474632132798433,0.0004514567478617232,0.00024632958229631186,0.0017342115170322359,0.0021628180518746378,pcb3,266764,0.0004442183708306402,8.798524744159961e-08,4.7550319237643635e-09,7.250557043647632e-09,1.1847274627994136e-08,1.1520386067331856e-07,6.974869961595687e-07,pcb3/Data/Images/Anomaly/084.JPG,3,0.002186974510550499,0.0017490863877659042,0.001658154185861349,0.002134092478081584,0.002176398104056716,966,0.002119830809533596,0.00017631338298157404,2.3369514565274585e-05,0.0005753476871177554,0.0010132755560334772,0.0017825716466177259,0.001830447334214113,594,0.0022474632132798433,0.00045801043291174434,0.00024729533470235765,0.0017375927418470383,0.0021751178405247634,594,0.569023569023569,0.5740740740740741,0.04208754208754209,0.3838383838383838
955,A_GRADBUDGET_R1_DESCRIPTIVE_INVALID,267369,0.0001590562314959243,9.0330078002941e-08,4.7550319237643635e-09,1.3129063169969868e-08,2.1987043297144737e-08,3.0390180086215797e-07,1.3287773299452965e-06,0.5934404929792817,0.8735809210457859,0.905907633314558,0.9380359366789454,955,0.00013658354873768985,1.2716517746402056e-05,4.442811587068718e-06,5.30551158590242e-05,0.00010637458763085306,pcb3,265793,4.739097857964225e-05,2.3683910484285502e-08,4.718027746264397e-09,1.2527839210463299e-08,2.0176443626951368e-08,1.7843122179783677e-07,3.7626611515406694e-07,pcb3/Data/Images/Anomaly/082.JPG,0,nan,nan,nan,nan,nan,1576,0.0001590562314959243,1.1330231602930607e-05,1.5234503507599584e-06,4.0148215703084134e-05,6.302758993115276e-05,0.00010220720469078515,0.0001225643718498759,955,0.00013658354873768985,1.2716517746402056e-05,4.442811587068718e-06,5.30551158590242e-05,0.00010637458763085306,955,0.387434554973822,0.387434554973822,0.13717277486910995,0.47539267015706804
282,A_GRADBUDGET_R1_DESCRIPTIVE_INVALID,268042,0.35236892104148865,6.436494202319404e-05,7.71817809663844e-09,3.2749603917636705e-08,7.153170145102195e-08,6.388928795786342e-06,0.0001451592265948236,0.8588879258713406,0.9964781675118034,0.9995284238754764,0.9998298803182104,254,0.29665428400039673,0.04039706184980107,0.018476126715540886,0.15910012498497964,0.22176858440041536,capsules,267673,0.1763167679309845,2.461868216228152e-05,7.658115031006218e-09,3.224186784223093e-08,6.93309019084154e-08,3.29235310346082e-06,6.108855450293049e-05,capsules/Data/Images/Anomaly/096.JPG,28,0.08601587265729904,0.02502486829845501,0.011838779784739017,0.06917372271418572,0.08153376460075379,369,0.35236892104148865,0.028896344930505687,0.005291604902595282,0.09020253568887705,0.176231849193573,0.27670291304588307,0.2982913315296182,282,0.29665428400039673,0.038870744759596496,0.01770390383899212,0.15415554344654078,0.209927145987749,282,0.39361702127659576,0.4326241134751773,0.2375886524822695,0.32978723404255317
1274,A_GRADBUDGET_R1_DESCRIPTIVE_INVALID,267050,0.9257014989852905,0.0008199367040633627,8.47676062676328e-09,4.5824933181393135e-08,1.5025415223135496e-07,6.70922381686978e-05,0.0026050465658773916,0.7247338900215158,0.996062618814763,0.9997918816324391,0.9999832540377341,994,0.9744104743003845,0.4208674265955522,0.3855047821998596,0.9346011132001877,0.9560226750373839,capsules,266067,0.7710686922073364,0.00017852517509763167,8.47676062676328e-09,4.406940945500537e-08,1.3259882791771815e-07,1.2923081685586497e-05,0.0001809357781894505,capsules/Data/Images/Anomaly/085.JPG,280,0.9810764789581299,0.6234781049524567,0.7101258635520935,0.9666881173849106,0.9787050634622574,983,0.9257014989852905,0.17442974471761896,0.02313133515417576,0.6569764256477358,0.8058887541294097,0.8939019775390621,0.9054297238588335,1274,0.9810764789581299,0.4653972460146521,0.5069191455841064,0.943177568912506,0.9687526422739029,1274,0.5015698587127159,0.6875981161695447,0.07221350078492936,0.2401883830455259
4256,A_GRADBUDGET_R1_DESCRIPTIVE_INVALID,264068,0.9549424648284912,0.0011737176190332224,8.08858136025492e-09,3.9196144996367366e-08,9.402664602475852e-08,0.0001513772316684405,0.007504157721996307,0.5979517589285414,0.9925333610105008,0.9997607575045955,0.9999895557007554,877,0.9940428137779236,0.4777192383119353,0.570794939994812,0.9820893049240111,0.9916526889801025,capsules,263114,0.769253671169281,0.00032239479143669113,8.025635267472353e-09,3.7694562138312904e-08,8.428494169265832e-08,2.5071594791370444e-05,0.0008101833536056728,capsules/Data/Images/Anomaly/073.JPG,3379,0.9999760389328003,0.8148068714632561,0.9965969920158386,0.9999555349349976,0.9999686479568481,954,0.9549424648284912,0.23596926736770582,0.06944894045591354,0.7725380063056947,0.8601457267999648,0.9327395045757297,0.9457747220993042,4256,0.9999760389328003,0.7453459094628547,0.9868660271167755,0.9999514818191528,0.9999676287174225,4256,0.13087406015037595,0.831062030075188,0.05850563909774436,0.11043233082706767
181,A_GRADBUDGET_R1_DESCRIPTIVE_INVALID,268143,0.004390866495668888,2.963756430142774e-06,7.1381478505827545e-09,1.8227899190037533e-08,4.654657104197213e-08,1.929840618686285e-05,9.99303229036741e-05,0.5271872575478983,0.8876255702052271,0.9711343618422829,0.9971851691872436,147,0.004206969402730465,0.0024325903303141954,0.0022256707306951284,0.003808962926268577,0.004073496386408805,capsules,267921,0.00161350064445287,1.6672433410682566e-06,7.1381478505827545e-09,1.8227899190037533e-08,4.476340009773594e-08,1.5314156553358076e-05,7.662102143513039e-05,capsules/Data/Images/Anomaly/024.JPG,34,0.003069387748837471,0.0025073061354787033,0.0025533995358273387,0.0029436968849040567,0.0030576229095458985,222,0.004390866495668888,0.0015676623300244395,0.0014621809823438525,0.0026761391665786507,0.0031881912611424917,0.0035435313265770674,0.004226365927606829,181,0.004206969402730465,0.00244662534343902,0.002378123579546809,0.0037654137704521418,0.004046577680855989,181,0.5082872928176796,0.6961325966850829,0.0,0.30386740331491713
676,A_GRADBUDGET_R1_DESCRIPTIVE_INVALID,267648,0.1549505591392517,5.4735084121366574e-05,5.515933043653831e-09,8.543244334191513e-09,1.8806513679692216e-08,6.976698205106999e-06,0.00021485923207364976,0.8035726939966937,0.9946204392514619,0.999592464710449,0.9998959855588985,353,0.3325813412666321,0.08628969311565109,0.04401865229010582,0.2567778825759887,0.30789998531341567,pipe_fryum,267209,0.059756580740213394,1.3075641084972007e-05,5.515933043653831e-09,8.47676062676328e-09,1.752959910561458e-08,3.017926701431861e-06,5.8978344895876944e-05,pipe_fryum/Data/Images/Anomaly/014.JPG,323,0.6762458682060242,0.2720905234777706,0.2539535164833069,0.5690475583076476,0.6465644836425779,439,0.1549505591392517,0.02541186062925111,0.010408313944935799,0.07591303735971451,0.10068412870168683,0.12977461904287338,0.13601919636130333,676,0.6762458682060242,0.17506730880642712,0.1283339112997055,0.5096499621868134,0.6227154731750488,676,0.3269230769230769,0.7973372781065089,0.02514792899408284,0.17751479289940827
246,A_GRADBUDGET_R1_DESCRIPTIVE_INVALID,268078,0.02501159906387329,6.615287970728523e-06,5.515933043653831e-09,1.3026892453638084e-08,3.174200458033738e-08,3.1504291655437555e-06,2.2972504730204564e-05,0.8346917461678773,0.9912074401018709,0.9970223999018678,0.9990437408722659,189,0.015101651661098003,0.0034448819985045316,0.002378123579546809,0.010612478107213972,0.013311842568218709,pipe_fryum,267779,0.01729249209165573,3.2562502248139295e-06,5.515933043653831e-09,1.2925515768813511e-08,3.0789535898628696e-08,2.3780705760145793e-06,1.0783312973217107e-05,pipe_fryum/Data/Images/Anomaly/021.JPG,57,0.01016965787857771,0.004739464070696972,0.0044770813547074795,0.0084522008895874,0.009496759362518785,299,0.02501159906387329,0.003014908828316093,0.0007495314930565655,0.010517522506415843,0.015279886126518248,0.019897421672940212,0.022213437762111425,246,0.015101651661098003,0.003744846137183268,0.002787323435768485,0.01027837535366416,0.013276470126584172,246,0.25203252032520324,0.42276422764227645,0.2967479674796748,0.2804878048780488
1355,A_GRADBUDGET_R1_DESCRIPTIVE_INVALID,266969,0.6627418994903564,0.0001171475932922449,5.515933043653831e-09,1.3545824906202597e-08,6.41206057139243e-08,2.786026379908435e-05,0.0004109769873320851,0.8710714489206557,0.9936839210154377,0.9992947383102523,0.9999425957852,544,0.7441918849945068,0.11913152248268274,0.02880256436765194,0.6539090186357498,0.7221748262643817,pipe_fryum,266327,0.1626458764076233,2.1379076386136152e-05,5.515933043653831e-09,1.3129063169969868e-08,5.6586241470313325e-08,1.012999018712435e-05,0.00010472557187313214,pipe_fryum/Data/Images/Anomaly/019.JPG,811,0.8551267385482788,0.4352068177426668,0.42459094524383545,0.8387457132339478,0.849765419960022,642,0.6627418994903564,0.03984571737842188,0.004801785573363304,0.11734298989176743,0.23727098330855365,0.490499342381955,0.5414144763350476,1355,0.8551267385482788,0.30831016783755144,0.1758916825056076,0.8254901051521301,0.8471169078350067,1355,0.23468634686346865,0.8029520295202952,0.04944649446494465,0.14760147601476015
741,A_GRADBUDGET_R1_DESCRIPTIVE_INVALID,267583,0.7515569925308228,0.0011406159879205017,5.515933043653831e-09,1.9555681518568235e-08,9.439465742389075e-08,0.0002739144494989812,0.012217681854963303,0.5181921171300182,0.9866835081148452,0.9995760697089008,0.9999933032052971,741,0.8188092112541199,0.21073726419009112,0.1030244305729866,0.7535573244094849,0.8029688835144043,pipe_fryum,265310,0.5522227883338928,0.00014486257691367522,5.515933043653831e-09,1.6990270523820072e-08,6.825602838489431e-08,1.032978525472572e-05,0.0002586077383603134,pipe_fryum/Data/Images/Anomaly/084.JPG,0,nan,nan,nan,nan,nan,2273,0.7515569925308228,0.11736733727002395,0.004339932929724455,0.4922861576080322,0.6023364663124084,0.7091395592689517,0.724675140380859,741,0.8188092112541199,0.21073726419009112,0.1030244305729866,0.7535573244094849,0.8029688835144043,741,0.3184885290148448,0.3184885290148448,0.07692307692307693,0.6045883940620783
2032,A_GRADBUDGET_R1_DESCRIPTIVE_INVALID,266292,5.244383487479354e-07,8.071881745998701e-09,4.131242903326893e-09,1.0969742447741737e-08,1.8954017022565495e-08,8.561224262848555e-08,1.456313185599356e-07,0.04220069225469972,0.1405273742584509,0.2092952226533726,0.383854386198727,875,3.180879559749883e-07,3.066496275496076e-08,1.3232035023236222e-08,1.4609557581479732e-07,2.527159756482433e-07,pcb4,265194,5.244383487479354e-07,7.981944307675131e-09,4.099093509069007e-09,1.0799672267580718e-08,1.866016141605087e-08,8.297822517988607e-08,1.4225777533738437e-07,pcb4/Data/Images/Anomaly/048.JPG,1157,2.496701370091614e-07,3.2817158192880645e-08,1.546981742706066e-08,1.2861979143963255e-07,1.9477815726531847e-07,1098,4.0210085217040614e-07,2.979398467749283e-08,1.1954147893789013e-08,6.698987178310752e-08,1.4371218313158322e-07,3.071355288852828e-07,3.3742454220941987e-07,2032,3.180879559749883e-07,3.189040080696534e-08,1.397581517181834e-08,1.3521410835437564e-07,2.215254976078996e-07,2032,0.03051181102362205,0.06742125984251969,0.8971456692913385,0.03543307086614173
1459,A_GRADBUDGET_R1_DESCRIPTIVE_INVALID,266865,0.19307130575180054,3.10411365846891e-05,4.0671941370362674e-09,1.0969742447741737e-08,3.005272475320453e-08,1.1523693501658272e-05,8.716189040569589e-05,0.9277893800196816,0.9927741007203513,0.9984528555251624,0.9998373718839196,578,0.6984323263168335,0.07521404970736731,0.005549535853788257,0.3621680215001106,0.5207978981733322,pcb4,266193,0.022371459752321243,3.222352420014342e-06,4.0671941370362674e-09,1.0715629272795013e-08,2.7150374393158927e-08,5.706461251975634e-06,3.8685784384139434e-05,pcb4/Data/Images/Anomaly/041.JPG,881,0.9742394685745239,0.3801568362337284,0.30647513270378113,0.925027072429657,0.9620498061180115,672,0.19307130575180054,0.01105063282281574,0.0003107675147475675,0.03969097435474395,0.06770642623305308,0.1185035056620836,0.1305859757959842,1459,0.9742394685745239,0.25935016686276424,0.0979066789150238,0.895741719007492,0.9539115273952488,1459,0.2289239204934887,0.7936943111720356,0.0520904729266621,0.15421521590130227
766,A_GRADBUDGET_R1_DESCRIPTIVE_INVALID,267558,0.0023186402395367622,7.759610018586812e-07,4.099093509069007e-09,9.60542756445193e-09,1.6596692020698356e-08,1.5407621162921293e-07,2.244621572345065e-06,0.8418199857894868,0.9878342932944373,0.9922382535878157,0.9938369701248946,590,0.003700045868754387,0.0003913144097209478,2.9313550840015523e-05,0.0020541912293992924,0.0029643006180413074,pcb4,266733,0.0008744718506932259,2.0207138484713382e-07,4.099093509069007e-09,9.456509353356068e-09,1.608606403635804e-08,7.85622091825644e-08,7.01148683219869e-07,pcb4/Data/Images/Anomaly/058.JPG,176,0.002704429440200329,0.00032928096541625447,6.204761859862629e-07,0.0012822042917832732,0.002278883825056255,825,0.0023186402395367622,0.00018632177823136299,3.0415963010455016e-06,0.0007498254184611143,0.0011631450382992622,0.0016905061900615687,0.0018901962181553241,766,0.003700045868754387,0.00037706129458044385,2.4252873117802665e-05,0.00191830302355811,0.0029071237659081825,766,0.3433420365535248,0.4490861618798956,0.23890339425587467,0.31201044386422977
959,A_GRADBUDGET_R1_DESCRIPTIVE_INVALID,267365,0.5739918351173401,0.0004249293925962113,4.131242903326893e-09,2.0176443626951368e-08,8.832986253537456e-08,5.540522397495806e-05,0.0027683856897056103,0.6351624851680545,0.9923165391562191,0.9996404950512076,0.9999844548816944,378,3.005272475320453e-08,1.953840964151796e-08,1.9102674997384383e-08,2.6729447100137804e-08,2.8901423476668242e-08,pcb4,266915,0.5739918351173401,0.000425645759319912,4.131242903326893e-09,1.986363962203086e-08,8.832986253537456e-08,5.6058292102534324e-05,0.0027761082584038,pcb4/Data/Images/Anomaly/093.JPG,581,2.5705459094638172e-08,1.9917960517871216e-08,2.0176443626951368e-08,2.3773662150006203e-08,2.4720696600866177e-08,450,3.4590474484730294e-08,2.0450248260238546e-08,1.8880265351128855e-08,2.9356552744275177e-08,3.100670298294972e-08,3.30064615639003e-08,3.352623778596353e-08,959,3.005272475320453e-08,1.9768356522812266e-08,1.986363962203086e-08,2.4934124809305994e-08,2.7668774755795758e-08,959,0.0,0.0,1.0,0.0
325,A_GRADBUDGET_R1_DESCRIPTIVE_INVALID,267999,4.450850212833757e-07,7.315313077661294e-09,5.061704833053682e-09,8.88356854744643e-09,1.4419455851566454e-08,4.8400774943502256e-08,8.042525934115474e-08,0.03318393783165537,0.09458069765895664,0.13583224328930513,0.2706685420085485,250,4.6101084194560826e-07,2.2492250906225308e-07,2.0497273567343655e-07,4.0700274581695336e-07,4.529965048050144e-07,macaroni2,267632,4.2803409883163113e-07,7.1067951286837546e-09,5.061704833053682e-09,8.814435403792231e-09,1.4195902231506352e-08,4.546832244045618e-08,6.772485505734949e-08,macaroni2/Data/Images/Anomaly/052.JPG,75,4.7194342300826975e-07,3.2655490826982715e-07,3.168478599491209e-07,4.5531040768764793e-07,4.705818702177567e-07,367,4.450850212833757e-07,1.593754649053365e-07,1.2751904421293148e-07,3.021044335582702e-07,3.6341501186143427e-07,4.353532330014786e-07,4.40486179513755e-07,325,4.7194342300826975e-07,2.483761396486163e-07,2.3823690753488336e-07,4.2437197294020735e-07,4.6238214963523204e-07,325,0.3446153846153846,0.5692307692307692,0.1753846153846154,0.2553846153846154
103,A_GRADBUDGET_R1_DESCRIPTIVE_INVALID,268221,0.0003920417802873999,2.429469807643785e-07,5.061704833053682e-09,8.74584138443879e-09,1.3232035023236222e-08,1.1610740813239318e-07,1.3920036622040597e-06,0.7039327660957823,0.9654004762414987,0.9745653767217295,0.97823390879628,96,0.0004100472142454237,0.00026152136676197796,0.00025415467098355293,0.0003978251334046945,0.00040626311092637477,macaroni2,268034,0.00037629317375831306,1.4638757524680504e-07,5.022314564229191e-09,8.67778116031559e-09,1.3129063169969868e-08,9.11337494358122e-08,8.714338832760404e-07,macaroni2/Data/Images/Anomaly/016.JPG,7,0.00036543281748890877,0.00030298902752942273,0.000301792606478557,0.0003560159238986671,0.0003635494387708604,187,0.0003920417802873999,0.0001386451057962579,0.00012243444507475942,0.0002678010961972177,0.00033706543326843523,0.0003857422736473381,0.000389205556421075,103,0.0004100472142454237,0.0002643395572995713,0.00025814815307967365,0.0003972043050453067,0.00040600077249109746,103,0.46601941747572817,0.5242718446601942,0.2524271844660194,0.22330097087378642
126,A_GRADBUDGET_R1_DESCRIPTIVE_INVALID,268198,2.3369335394818336e-05,2.1644620046379234e-08,5.022314564229191e-09,9.60542756445193e-09,1.752959910561458e-08,1.0407801909195769e-07,2.918939685514488e-07,0.41176535420659865,0.6476684784083632,0.6862330370680492,0.7501903035808558,113,3.0598428566008806e-05,1.3268413018538648e-05,1.1039027413062286e-05,2.57897514529759e-05,3.0144073753035625e-05,macaroni2,268005,1.9373936083866283e-05,1.636764819645511e-08,5.022314564229191e-09,9.530678468649967e-09,1.7393183782132837e-08,9.329492201004541e-08,2.2293033907772042e-07,macaroni2/Data/Images/Anomaly/017.JPG,13,2.4876489987946115e-05,1.723070727166487e-05,1.5689549400121905e-05,2.4304701219080014e-05,2.4762132234172896e-05,193,2.3369335394818336e-05,7.3493899083309135e-06,4.898568931821501e-06,1.595063986314927e-05,1.842937926994636e-05,2.175983849156181e-05,2.2509900445584202e-05,126,3.0598428566008806e-05,1.3677221155765957e-05,1.207672175951302e-05,2.5416859443794237e-05,3.0038032946322346e-05,126,0.42857142857142855,0.5158730158730159,0.15079365079365079,0.3333333333333333
35,A_GRADBUDGET_R1_DESCRIPTIVE_INVALID,268289,7.660395908715145e-07,8.224692340336429e-09,5.022314564229191e-09,8.88356854744643e-09,1.4195902231506352e-08,7.438119808966803e-08,1.2311383557062072e-07,0.054851248002643495,0.15052461032267006,0.20810242636396828,0.3489331134465759,35,4.1003161754815665e-07,2.967762538576478e-07,2.8624822334677447e-07,4.0843303850124357e-07,4.094881006722062e-07,macaroni2,268163,7.660395908715145e-07,8.097556690188017e-09,5.022314564229191e-09,8.88356854744643e-09,1.4085428823307211e-08,7.20927317843234e-08,1.1610740813239318e-07,macaroni2/Data/Images/Anomaly/034.JPG,0,nan,nan,nan,nan,nan,126,6.786734161323693e-07,2.7880467131452974e-07,2.2381823328032624e-07,5.163234675364947e-07,5.833491911744204e-07,6.479606184939257e-07,6.672321859468866e-07,35,4.1003161754815665e-07,2.967762538576478e-07,2.8624822334677447e-07,4.0843303850124357e-07,4.094881006722062e-07,35,0.0,0.0,0.7714285714285715,0.22857142857142856
9646,A_GRADBUDGET_R1_DESCRIPTIVE_INVALID,258678,1.1936024748138152e-05,1.8099274334529535e-08,4.829912469972442e-09,1.0385943660651265e-08,1.5349430171340828e-08,4.476340009773594e-08,2.1024332852448424e-07,0.3456905599787746,0.6264215021755172,0.6498767609874685,0.698602565018106,5220,3.6688632008008426e-06,5.6966788792107336e-08,1.0385943660651265e-08,1.7986585518769984e-07,1.2759832236497498e-06,pcb2,254959,1.1936024748138152e-05,1.6610110275819236e-08,4.829912469972442e-09,1.0066401934238911e-08,1.4646527546346988e-08,3.7110158501718615e-08,1.1520386067331856e-07,pcb2/Data/Images/Anomaly/044.JPG,4426,1.565682055115758e-06,1.460545467477831e-08,8.280396812665458e-09,2.525769637884423e-08,1.012706860592516e-07,3719,6.388928795786342e-06,1.2019009962216577e-07,1.022492401858699e-08,6.176090323606345e-08,4.2337914294421323e-07,3.417357565922432e-06,4.236412546561037e-06,9646,3.6688632008008426e-06,3.752958530845626e-08,8.953242591758226e-09,7.423648895610313e-08,7.828298407730449e-07,9646,0.1454488907319096,0.182355380468588,0.7121086460709102,0.10553597346050177
461,A_GRADBUDGET_R1_DESCRIPTIVE_INVALID,267863,0.0004955359036102891,1.6541268987605495e-07,4.867793723661862e-09,1.3232035023236222e-08,2.63150443657878e-08,2.6890532467405137e-07,1.5294131117116194e-06,0.6624069987026464,0.9292000420238897,0.9475156425695922,0.9640551793885352,285,0.0010443859500810504,0.0002098206838797816,0.00016865275392774493,0.0005900206277146936,0.000788703197613359,pcb2,267406,0.00024632958229631186,6.52470356045413e-08,4.867793723661862e-09,1.3026892453638084e-08,2.5505416445525952e-08,2.1351255909963644e-07,7.750693953312293e-07,pcb2/Data/Images/Anomaly/063.JPG,176,0.0024630071129649878,0.0007733668000004069,0.0006380568665917963,0.0018279847863595933,0.0024061024887487292,457,0.0004955359036102891,5.87756904713386e-05,3.619466951931827e-05,0.00014653129619546235,0.00020160993444733304,0.00033982990658842026,0.00039446930284611873,461,0.0024630071129649878,0.0004249706110755084,0.0002705336082726717,0.0013939501950517297,0.002035618806257844,461,0.403470715835141,0.7809110629067245,0.0368763557483731,0.1822125813449024
869,A_GRADBUDGET_R1_DESCRIPTIVE_INVALID,267455,0.798422634601593,0.00042411455771952964,4.867793723661862e-09,1.1406728006591038e-08,1.9102674997384383e-08,3.3015060907930976e-05,0.001268696478800802,0.7863267693291849,0.9963194379552546,0.9998278106084663,0.9999867066972354,532,0.929568350315094,0.30120507436914123,0.17688505351543427,0.8283902257680893,0.8991168087720863,pcb2,266777,0.4038607180118561,9.991034031135338e-05,4.867793723661862e-09,1.1229882801444546e-08,1.8370862164829305e-08,9.045073966262862e-06,0.0002333327347878324,pcb2/Data/Images/Anomaly/029.JPG,337,0.9457511901855469,0.6410224999277645,0.7662062048912048,0.92411367893219,0.942043480873108,678,0.798422634601593,0.12799082327084793,0.028576746582984924,0.4494790464639673,0.5763283550739288,0.7268043166399004,0.7489104476571083,869,0.9457511901855469,0.432986975880368,0.4550321400165558,0.9036349058151245,0.9338466358184814,869,0.3475258918296893,0.6904487917146145,0.06904487917146145,0.24050632911392406
551,A_GRADBUDGET_R1_DESCRIPTIVE_INVALID,267773,5.6586241470313325e-08,6.188885339595006e-09,4.829912469972442e-09,9.094236474993522e-09,1.223763312907522e-08,2.2159490242756874e-08,2.757793104990469e-08,0.00719486255372118,0.027893821917161082,0.04788834716743475,0.15036465409721883,551,2.3405085869399045e-08,1.2773923694973205e-08,1.158635853926171e-08,2.1646163972377508e-08,2.268498633384297e-08,pcb2,267107,5.6586241470313325e-08,6.174719942655447e-09,4.829912469972442e-09,9.023464642154977e-09,1.2142398198022875e-08,2.2159490242756874e-08,2.757793104990469e-08,pcb2/Data/Images/Anomaly/012.JPG,0,nan,nan,nan,nan,nan,666,2.414804356476452e-08,1.1870081556314166e-08,1.0467402056235642e-08,1.9403497475423137e-08,2.143592903181002e-08,2.328669568285591e-08,2.3588654585182667e-08,551,2.3405085869399045e-08,1.2773923694973205e-08,1.158635853926171e-08,2.1646163972377508e-08,2.268498633384297e-08,551,0.0,0.0,1.0,0.0
499,A_GRADBUDGET_R1_DESCRIPTIVE_INVALID,267825,9.349120091428631e-07,9.828691159133788e-09,6.105581373816449e-09,1.1317959902612529e-08,1.8954017022565495e-08,8.297822517988607e-08,1.4850363072582695e-07,0.05479797256334873,0.14574077061098764,0.20202138327238273,0.339736266696648,464,1.1589803534661769e-06,4.116622432209591e-07,2.5064730380108813e-07,9.645892760090646e-07,1.0935100283404608e-06,chewinggum,267123,5.648422529702657e-07,9.154391993361577e-09,6.105581373816449e-09,1.1142490485838152e-08,1.8227899190037533e-08,6.879136549287068e-08,1.1747604844458692e-07,chewinggum/Data/Images/Anomaly/034.JPG,35,1.0677028967620572e-06,7.840021029080292e-07,9.349120091428631e-07,1.047051569003088e-06,1.0606814453240077e-06,702,9.349120091428631e-07,2.66411050216926e-07,1.7026027876454464e-07,6.059872816877032e-07,6.706359698682716e-07,8.090674475624838e-07,8.662994224550858e-07,499,1.1589803534661769e-06,4.377782654434991e-07,2.7420901460573077e-07,9.95989216789894e-07,1.0890181306422161e-06,499,0.4188376753507014,0.4749498997995992,0.12625250501002003,0.39879759519038077
86,A_GRADBUDGET_R1_DESCRIPTIVE_INVALID,268238,0.00013499250053428113,1.1866601397548313e-07,6.448779288348305e-09,2.1987043297144737e-08,6.772485505734949e-08,1.4459305111813856e-06,4.373932370071998e-06,0.3703322840589452,0.7217185057179789,0.8299414189142156,0.9283732505256721,86,0.000103505612059962,2.4820946372347746e-05,1.4204253147909185e-05,8.717969467397779e-05,0.00010282101175107528,chewinggum,267482,7.426381489494815e-05,6.88305803785119e-08,6.448779288348305e-09,2.1144732187394766e-08,6.26352516519546e-08,9.759595513969543e-07,2.726470256675384e-06,chewinggum/Data/Images/Anomaly/072.JPG,0,nan,nan,nan,nan,nan,756,0.00013499250053428113,1.7751048883532442e-05,9.838441201281967e-06,4.340447048889473e-05,6.085180211812258e-05,0.00010350906813982894,0.00011140152655571009,86,0.000103505612059962,2.4820946372347746e-05,1.4204253147909185e-05,8.717969467397779e-05,0.00010282101175107528,86,0.1744186046511628,0.1744186046511628,0.12790697674418605,0.6976744186046512
