transform,n,l1,rmse,pearson,spearman,top1_overlap,feature_cosine,routing_abnormal_l1,routing_raw_score_l1,routing_entropy_abs_delta,gap_ss2d_disagreement_abs_delta,margin_abs_delta,stage_margin_rank_preserved,anomalous_pixel_ap_delta,record_type,stage,linear_CKA,clean_effective_rank,perturbed_effective_rank,effective_rank_ratio,index,category,label,clean_margin,perturbed_margin,clean_pixel_ap,perturbed_pixel_ap,pixel_ap_delta,setting,pixel_auroc,pixel_ap
resize_cycle,,1.337787914762522e-10,2.6164045840887396e-10,0.9777277817590391,0.949888069788227,0.7923965710026091,0.999720573425293,0.0005361000075936317,0.006597757339477539,0.0008272379636764526,0.0005956267317136129,0.0020672380924224854,1.0,,,,,,,,1465,macaroni1,0,-1.0091587801774342,-1.007128159205119,,,,,,
resize_cycle,,3.6730407713888203e-10,1.1991384556479741e-09,0.8354678954592062,0.9030876261856139,0.3156913902348118,0.9998156428337097,0.0006667574246724447,0.006096680959065755,0.0010014077027638753,0.0007408310969670614,0.0019317468007405598,1.0,,,,,,,,1467,macaroni1,0,-1.0086617370446522,-1.006761223077774,,,,,,
resize_cycle,,2.341361381710218e-10,6.851859944756884e-10,0.9702173899000752,0.9252993256569053,0.7491613865076407,0.9999709129333496,0.000725284374008576,0.0034717718760172525,0.001089369257291158,0.0008058721820513407,7.883707682291667e-05,1.0,,,,,,,,1469,macaroni1,0,-1.0102990766366322,-1.0103779137134552,,,,,,
resize_cycle,,5.482439884307279e-10,6.206221271222097e-09,0.9619483362753913,0.8974197581850457,0.9142750652254938,0.9999762773513794,0.0006817180352906386,0.002603809038798014,0.0010504871606826782,0.00075749804576238,0.0003428955872853597,1.0,,,,,,,,1462,macaroni1,1,-1.008306513230006,-1.0080640117327373,0.5447113111871409,0.654055395380106,0.10934408419296515,,,
resize_cycle,,3.873817699105991e-07,8.446161024398188e-06,0.9553245811572463,0.9467758639930356,0.9642191576593365,0.9999045133590698,0.0014687374544640381,0.008821805318196615,0.0022201587756474814,0.0016319553057352703,0.0018325944741566975,1.0,,,,,,,,1464,macaroni1,1,-1.0108262399832408,-1.009083350499471,0.22018454454121325,0.22059778047306672,0.0004132359318534673,,,
resize_cycle,,8.50782538999057e-06,0.00020835010494886893,0.9953873651591341,0.919265743487611,0.9821095788296683,0.9999491572380066,0.0006924409729739031,0.0017396608988444011,0.0010494192441304524,0.0007693742712338766,0.0010985533396402996,1.0,,,,,,,,1466,macaroni1,1,-1.00815749168396,-1.0092560450236003,0.606346514357583,0.6094075529332971,0.003061038575714048,,,
resize_cycle,,9.888778521152163e-07,3.165350503681324e-05,0.998251621964862,0.9143800795167861,0.9903093551994037,0.9998669624328613,0.0008163425760964552,0.007129828135172526,0.0012289235989252727,0.000907053550084432,0.0009701351324717203,1.0,,,,,,,,1468,macaroni1,1,-1.0095428824424744,-1.0086070994536083,0.20412857203432197,0.19461268026306985,-0.009515891771252116,,,
brightness,,1.1385535068205945e-09,4.671071648730722e-09,0.9751753041881845,0.9891722059216267,0.8803578084234066,0.9999837875366211,0.00028947337220112485,0.00036281347274780273,0.00039696693420410156,0.0003216564655303955,5.1155686378479004e-05,1.0,,,,,,,,1666,cashew,0,-0.8223215589920679,-0.8223330577214559,,,,,,
brightness,,1.1314864168421927e-09,3.538889062167118e-09,0.9748208258696177,0.9777439670570162,0.7241893402907194,0.9999884963035583,0.00029430538415908813,0.0014206171035766602,0.00041258831818898517,0.0003265241781870524,0.0003977268934249878,1.0,,,,,,,,1670,cashew,0,-0.8223636796077093,-0.8226647675037384,,,,,,
brightness,,1.2256028968927306e-09,3.3246337541646032e-09,0.9701021496779043,0.9825993619497584,0.6347372344390607,0.9999920725822449,0.0006299501595397791,0.001239498456319173,0.0008838772773742676,0.0006994406382242838,2.8307239214579265e-05,1.0,,,,,,,,1672,cashew,0,-0.8226633816957474,-0.8226916889349619,,,,,,
brightness,,1.9982535555712055e-09,1.1186876986514645e-08,0.8710112249007878,0.9930744072076204,0.5587029444651509,0.9999644756317139,0.0009746506499747435,0.003102262814839681,0.0013650606075922649,0.0010829617579778035,0.00021218756834665933,1.0,,,,,,,,1673,cashew,0,-0.8222989837328593,-0.8220873028039932,,,,,,
brightness,,7.262348464641656e-07,1.59741193483883e-05,0.6999868445941924,0.9912224035298047,0.6902720834886321,0.9999827146530151,0.0012648822739720345,0.0026412010192871094,0.0018373628457387288,0.0014054129521052043,0.00020063420136769614,1.0,,,,,,,,1662,cashew,1,-0.8222716699043909,-0.8224723041057587,0.5291569862622081,0.40173261606428196,-0.12742437019792613,,,
brightness,,7.414298787871111e-09,9.231136721551485e-08,0.9835502274805439,0.9862438878318129,0.9291837495341037,0.9999492168426514,0.0007182306920488676,0.002468069394429525,0.0009779036045074463,0.0007975151141484579,0.0006753255923589071,1.0,,,,,,,,1663,cashew,1,-0.8232071697711945,-0.822868620355924,0.13511939889169072,0.11704327792274648,-0.018076120968944245,,,
brightness,,1.7404529110305374e-09,7.113440839945758e-09,0.9597387024665918,0.9901584505503237,0.8304137159895639,0.9999788999557495,0.0011361379486819108,0.0022955735524495444,0.00159872571627299,0.001262381672859192,0.00024645527203877765,1.0,,,,,,,,1664,cashew,1,-0.8233627825975418,-0.8231342683235804,0.018184600394097958,0.014805017160058614,-0.0033795832340393437,,,
brightness,,5.255036444890215e-05,0.0012334569478104354,0.9998325642055209,0.9872022255625116,0.9891912038762579,0.9999877214431763,0.00112531923999389,0.005442460378011067,0.0015501280625661213,0.001250341534614563,9.868045647939046e-05,1.0,,,,,,,,1665,cashew,1,-0.8235493103663126,-0.8234695345163345,0.9617057494410165,0.9634633455740486,0.0017575961330320578,,,
contrast,,7.759887523260033e-10,2.531068736498083e-09,0.9855423929958114,0.9887632630903178,0.9150204994409243,0.9999932646751404,0.0003085693654914697,0.001311957836151123,0.0004486242930094401,0.000342865784962972,0.00019436577955881754,1.0,,,,,,,,1666,cashew,0,-0.8223215589920679,-0.8221271932125092,,,,,,
contrast,,1.1636176879624864e-09,3.680456535828126e-09,0.9840034456868597,0.9851365510590983,0.7950055907566157,0.9999898672103882,0.000403357669711113,0.001505260666211446,0.0005571345488230387,0.000447884202003479,0.00043739378452301025,1.0,,,,,,,,1670,cashew,0,-0.8223636796077093,-0.822673370440801,,,,,,
contrast,,1.13432680378869e-09,3.101132935925103e-09,0.9670247847829307,0.9870142906902823,0.7163622810286993,0.9999911189079285,0.00023114634677767754,0.00033396482467651367,0.0003318190574645996,0.0002563297748565674,0.0002262343962987264,1.0,,,,,,,,1672,cashew,0,-0.8226633816957474,-0.8227828145027161,,,,,,
contrast,,2.105092901032882e-09,1.137824378319318e-08,0.8495147752329126,0.9935612072319661,0.575475214312337,0.9999119639396667,0.0016378544581433137,0.0033332506815592446,0.0022823562224706015,0.001819839080174764,0.0006112058957417806,1.0,,,,,,,,1673,cashew,0,-0.8222989837328593,-0.8216877778371176,,,,,,
contrast,,7.233273800145757e-07,1.595470711192439e-05,0.7428813017352229,0.9882236551849196,0.7171077152441298,0.9999864101409912,0.0006790628346304098,0.0025139848391215005,0.0010184744993845622,0.0007545153299967448,0.00011245906352996826,1.0,,,,,,,,1662,cashew,1,-0.8222716699043909,-0.822159210840861,0.5291569862622081,0.4405028032259912,-0.08865418303621686,,,
contrast,,8.082910472780368e-09,9.481853973657927e-08,0.9929496188898509,0.981291353223233,0.9508013417815878,0.9999743700027466,0.00046430590252081555,0.0018393993377685547,0.0006527205308278402,0.0005153665939966837,0.0008985400199890137,1.0,,,,,,,,1663,cashew,1,-0.8232071697711945,-0.8225615123907725,0.13511939889169072,0.12305880806942446,-0.012060590822266265,,,
contrast,,1.1829810362066966e-09,3.917410154166779e-09,0.9809005615417322,0.9919979566064325,0.8896757361162877,0.9999904632568359,0.00048003050809105236,0.0019393761952718098,0.0006960928440093994,0.0005333820978800455,0.00012121101220448811,1.0,,,,,,,,1664,cashew,1,-0.8233627825975418,-0.8232415715853373,0.018184600394097958,0.015498618561682803,-0.0026859818324151546,,,
contrast,,3.9862776502055986e-05,0.0009162727621175178,0.9998940720839951,0.9800699440532824,0.9884457696608274,0.9999866485595703,0.0008584121242165565,0.005964219570159912,0.0011861026287078857,0.0009537885586420695,0.0004039257764816284,1.0,,,,,,,,1665,cashew,1,-0.8235493103663126,-0.823145384589831,0.9617057494410165,0.9642627056740442,0.002556956233027652,,,
gamma,,4.39632666041491e-10,9.537077573917024e-10,0.9971511828027778,0.9913719406338412,0.9597465523667537,0.9999708533287048,0.0007586373637119929,0.002113978068033854,0.0010374387105305989,0.0008429537216822306,0.00029975175857543945,1.0,,,,,,,,1666,cashew,0,-0.8223215589920679,-0.8223151018222173,,,,,,
gamma,,5.216939749315792e-10,1.636458261537286e-09,0.9869583027402771,0.9906022626327969,0.7491613865076407,0.9999793767929077,0.0004355913649002711,0.0025765597820281982,0.0006011774142583212,0.00048384567101796466,0.000357439120610555,1.0,,,,,,,,1670,cashew,0,-0.8223636796077093,-0.8227211187283198,,,,,,
gamma,,6.455454772459633e-10,1.4866013797812915e-09,0.9953005301706703,0.9855875062987028,0.8840849795005591,0.9999771118164062,0.00032225468506415683,0.0014544328053792317,0.00045232971509297687,0.00035805006821950275,0.00043688714504241943,1.0,,,,,,,,1672,cashew,0,-0.8226633816957474,-0.8224578102429708,,,,,,
gamma,,6.534026039941889e-10,1.7814434931149312e-09,0.9959805288872106,0.996030098294313,0.8788669399925456,0.9999815225601196,0.0005702056611577669,0.0027616421381632486,0.0007916738589604696,0.0006330907344818115,0.000446548064549764,1.0,,,,,,,,1673,cashew,0,-0.8222989837328593,-0.8219711085160574,,,,,,
gamma,,3.6924206683393874e-07,8.558799963673839e-06,0.9990010231643204,0.9796119097226721,0.9884457696608274,0.999976396560669,0.0002186950296163559,0.0012543996175130208,0.0002919634183247884,0.00024298330148061117,0.00033510227998097736,1.0,,,,,,,,1662,cashew,1,-0.8222716699043909,-0.8222058713436127,0.5291569862622081,0.5921843397559001,0.06302735349369204,,,
gamma,,2.01758657016427e-09,1.4142739891647297e-08,0.9992707511709606,0.9884524810074452,0.9832277301528141,0.9999486804008484,0.000985193842401107,0.005549877882003784,0.0013548632462819417,0.0010945449272791545,0.0008924504121144613,1.0,,,,,,,,1663,cashew,1,-0.8232071697711945,-0.8226060469945272,0.13511939889169072,0.13950700224367865,0.004387603351987929,,,
gamma,,8.165106598858802e-10,4.555650399957496e-09,0.9889639092885005,0.990466641155039,0.9623555721207604,0.9999775886535645,0.0007111566762129465,0.0030477444330851236,0.0009907434384028118,0.0007901638746261597,0.00020372370878855386,1.0,,,,,,,,1664,cashew,1,-0.8233627825975418,-0.8233554661273956,0.018184600394097958,0.016886952817972,-0.0012976475761259584,,,
gamma,,7.060411332367983e-06,0.00016269453860962086,0.9999373579426565,0.9900665487349808,0.9977636973537085,0.9999849796295166,0.0002491902559995651,0.0005814234415690104,0.00035751859347025555,0.00027686357498168945,0.0003796815872192383,1.0,,,,,,,,1665,cashew,1,-0.8235493103663126,-0.8234056631724039,0.9617057494410165,0.9612085265220421,-0.0004972229189743604,,,
saturation,,6.088283631561473e-10,1.6515967365414879e-09,0.9954140838828822,0.9942552845382502,0.9098024599329109,0.999996542930603,0.0002981008340915044,0.000529011090596517,0.0004228651523590088,0.0003312329451243083,0.00030829012393951416,1.0,,,,,,,,1666,cashew,0,-0.8223215589920679,-0.8226286570231119,,,,,,
saturation,,3.0616107307258163e-10,7.816950702330201e-10,0.9969026853385007,0.9882267210796346,0.9422288483041371,0.9999964237213135,0.0003322465345263481,0.00041715304056803387,0.000452190637588501,0.00036918123563130695,0.00017045438289642334,1.0,,,,,,,,1670,cashew,0,-0.8223636796077093,-0.8225341339906057,,,,,,
saturation,,5.311712423162265e-10,1.3926968301061665e-09,0.997389101162341,0.9908331411865141,0.9623555721207604,0.9999703764915466,0.0007694009691476822,0.0018666187922159831,0.0010809898376464844,0.00085487961769104,5.7106216748555504e-05,1.0,,,,,,,,1672,cashew,0,-0.8226633816957474,-0.8226983944574991,,,,,,
saturation,,4.5910434283799e-10,1.0408925211914029e-09,0.9979785304579529,0.9959208025615032,0.9474468878121506,0.9999498128890991,0.0008671507239341736,0.002025902271270752,0.0012073814868927002,0.0009635090827941895,0.000185355544090271,1.0,,,,,,,,1673,cashew,0,-0.8222989837328593,-0.8224760740995407,,,,,,
saturation,,5.540331929996088e-07,1.2487658030756043e-05,0.9909411412208914,0.9947057679321651,0.937383525903839,0.9999725818634033,0.0009074518457055092,0.00348051389058431,0.0012653668721516926,0.0010082870721817017,0.00029625991980234784,1.0,,,,,,,,1662,cashew,1,-0.8222716699043909,-0.8225679298241934,0.5291569862622081,0.676812185096739,0.14765519883453093,,,
saturation,,3.232910448661862e-09,3.195433788454498e-08,0.9973431996716029,0.9921337811507452,0.9563920983973164,0.9999794960021973,0.0006949019928773245,0.002844552199045817,0.000949313243230184,0.0007716019948323568,0.00032092630863189697,1.0,,,,,,,,1663,cashew,1,-0.8232071697711945,-0.823019747932752,0.13511939889169072,0.13465055049395333,-0.0004688483977373925,,,
saturation,,7.883530728390791e-10,2.610770485265807e-09,0.9946887635842774,0.9917449869213055,0.963473723443906,0.9999837875366211,0.0004776325076818466,0.0026731292406717935,0.0006658931573232015,0.0005306949218114217,0.0002636462450027466,1.0,,,,,,,,1664,cashew,1,-0.8233627825975418,-0.8236264288425446,0.018184600394097958,0.014303877726948664,-0.003880722667149294,,,
saturation,,3.792766971577539e-05,0.0008668362110451853,0.9999377817158458,0.990882912869616,0.995527394707417,0.9999959468841553,0.0003547201243539651,0.004236658414204915,0.0005029340585072836,0.0003941357135772705,0.00012461344401041666,1.0,,,,,,,,1665,cashew,1,-0.8235493103663126,-0.8236669301986694,0.9617057494410165,0.9616159359739134,-8.98134671031281e-05,,,
gaussian_blur,,2.6254488049374484e-09,7.1078114927064435e-09,0.8328245281332218,0.8941544149997818,0.34588147595974655,0.9997379183769226,0.002350184911241134,0.010670979817708334,0.0032913684844970703,0.002611274520556132,0.0009134560823440552,1.0,,,,,,,,1666,cashew,0,-0.8223215589920679,-0.8214081029097239,,,,,,
gaussian_blur,,1.774977888151179e-09,3.904002390526194e-09,0.9224634226323607,0.8534868400313009,0.7230711889675736,0.9997162818908691,0.001648933005829652,0.011148770650227865,0.002324784795443217,0.0018321524063746135,0.0009668717781702677,1.0,,,,,,,,1670,cashew,0,-0.8223636796077093,-0.8223978579044342,,,,,,
gaussian_blur,,1.9155756302531325e-09,4.272679987237917e-09,0.9178590654824141,0.8993824619031926,0.538948937756243,0.9997701644897461,0.002616579489161571,0.009724617004394531,0.0036758333444595337,0.0029072960217793784,0.0005686034758885702,1.0,,,,,,,,1672,cashew,0,-0.8226633816957474,-0.8220947782198588,,,,,,
gaussian_blur,,1.861554187907997e-09,4.934016289271116e-09,0.9061088059414578,0.9306940282097736,0.5065225493850167,0.9998142719268799,0.002081575027356545,0.00799703598022461,0.0029058903455734253,0.0023128539323806763,0.0011399189631144206,1.0,,,,,,,,1673,cashew,0,-0.8222989837328593,-0.8211590647697449,,,,,,
gaussian_blur,,1.55355811110334e-07,3.747465685889696e-06,0.9912155886561123,0.9056833759589156,0.9597465523667537,0.9997595548629761,0.002927591558545828,0.010533332824707031,0.00416592260201772,0.0032528688510258994,0.0008053481578826904,1.0,,,,,,,,1662,cashew,1,-0.8222716699043909,-0.8219446291526159,0.5291569862622081,0.5927015456766208,0.06354455941441273,,,
gaussian_blur,,1.2260436471976549e-08,1.2609682561836348e-07,0.9074031410504122,0.9103691920906849,0.8654491241147969,0.9997235536575317,0.0026689691779514155,0.005850474039713542,0.0037358105182647705,0.0029654999574025473,0.0014747083187103271,1.0,,,,,,,,1663,cashew,1,-0.8232071697711945,-0.8217324614524841,0.13511939889169072,0.23269465347592333,0.0975752545842326,,,
gaussian_blur,,3.3843027934115627e-09,1.7483245423308984e-08,0.8762374569335882,0.849427909748033,0.7991054789414834,0.9997029304504395,0.002264424692839384,0.00978549321492513,0.0031842937072118125,0.002516031265258789,0.0006945331891377767,1.0,,,,,,,,1664,cashew,1,-0.8233627825975418,-0.8233837435642878,0.018184600394097958,0.012552249827462565,-0.005632350566635393,,,
gaussian_blur,,2.1949707814845648e-05,0.0004551209615634535,0.9946572687912519,0.8545238878482904,0.9638464405516213,0.9994267225265503,0.00392365346973141,0.014487584431966146,0.005476862192153931,0.00435959796110789,0.0007092654705047607,1.0,,,,,,,,1665,cashew,1,-0.8235493103663126,-0.8228400448958079,0.9617057494410165,0.951214936255298,-0.01049081318571854,,,
gaussian_noise,,2.6873404300490154e-09,9.97592290710694e-09,0.8945156313883567,0.8762146013883325,0.810659709280656,0.9996115565299988,0.0026285724403957524,0.007197936375935872,0.003664026657740275,0.0029206126928329468,0.001410787304242452,1.0,,,,,,,,1666,cashew,0,-0.8223215589920679,-0.8209941387176514,,,,,,
gaussian_noise,,1.5103321364971082e-09,3.368951289166489e-09,0.9559260333569168,0.9102398231050957,0.780096906448006,0.9997037649154663,0.002322264015674591,0.005857149759928386,0.003214488426844279,0.0025803248087565103,0.0009315858284632365,1.0,,,,,,,,1670,cashew,0,-0.8223636796077093,-0.8214574456214905,,,,,,
gaussian_noise,,2.0395536018042207e-09,5.516371161653405e-09,0.9431181666222386,0.9095851386146474,0.841222512113306,0.9996156096458435,0.003722220348815123,0.007753690083821614,0.005128840605417888,0.004135797421137492,0.003002360463142395,1.0,,,,,,,,1672,cashew,0,-0.8226633816957474,-0.8205503225326538,,,,,,
gaussian_noise,,1.9812142400625724e-09,5.143514591739098e-09,0.862785032423157,0.9061437888689217,0.2433842713380544,0.9996246099472046,0.003101914810637633,0.005770564079284668,0.004285052418708801,0.0034461021423339844,0.0017862121264139812,1.0,,,,,,,,1673,cashew,0,-0.8222989837328593,-0.82080078125,,,,,,
gaussian_noise,,7.29479926410568e-07,1.604204143675946e-05,0.6246429774976447,0.8603434572485705,0.7010808796123742,0.9996816515922546,0.0034096306189894676,0.008730570475260416,0.004803826411565145,0.0037884612878163657,0.00152835746606191,1.0,,,,,,,,1662,cashew,1,-0.8222716699043909,-0.821682999531428,0.5291569862622081,0.2777443055224585,-0.2514126807397496,,,
gaussian_noise,,1.5402248034094046e-08,1.7423035097381683e-07,0.8871366576516699,0.9111503022579447,0.8166231830040999,0.9998511075973511,0.0011021286870042484,0.006296475728352864,0.0015240013599395752,0.0012245923280715942,0.0022285133600234985,1.0,,,,,,,,1663,cashew,1,-0.8232071697711945,-0.8216014057397842,0.13511939889169072,0.12235695555953517,-0.012762443332155551,,,
gaussian_noise,,3.2628246861944718e-09,1.261753665730562e-08,0.6777331387736188,0.8764054016369359,0.01900857249347745,0.9997968673706055,0.0026178875317176185,0.0047119855880737305,0.003625646233558655,0.002908786137898763,0.0018219550450642903,1.0,,,,,,,,1664,cashew,1,-0.8233627825975418,-0.8219590137402216,0.018184600394097958,0.1052282306831245,0.08704363028902654,,,
gaussian_noise,,6.221382696646137e-05,0.0014186425552790765,0.9791099183484407,0.8949154061765504,0.9597465523667537,0.9995414614677429,0.0033478018206854663,0.014215628306070963,0.00462457537651062,0.0037197619676589966,0.0018881609042485554,1.0,,,,,,,,1665,cashew,1,-0.8235493103663126,-0.8224495202302933,0.9617057494410165,0.9521420536216311,-0.009563695819385432,,,
jpeg,,3.499309552737121e-09,1.3386667967379735e-08,0.876578133339832,0.8735570158676024,0.7033171822586657,0.9995824694633484,0.0029806834645569324,0.008455475171407064,0.004128868381182353,0.003311827778816223,0.0008077323436737061,1.0,,,,,,,,1666,cashew,0,-0.8223215589920679,-0.822150265177091,,,,,,
jpeg,,1.9299468632936777e-09,5.8248686779920065e-09,0.9170244179451443,0.8322848935881398,0.24375698844576965,0.9998072385787964,0.0016449543957908948,0.005114843448003133,0.0022694716850916543,0.0018275926510492961,0.0008943329254786173,1.0,,,,,,,,1670,cashew,0,-0.8223636796077093,-0.822881946961085,,,,,,
jpeg,,2.2281060761839623e-09,5.5200015335492765e-09,0.9270395255520931,0.8748462295505958,0.4722325754752143,0.9998654127120972,0.001545784529298544,0.0032735268274943032,0.0021495819091796875,0.0017170310020446777,0.0008890926837921143,1.0,,,,,,,,1672,cashew,0,-0.8226633816957474,-0.822345957159996,,,,,,
jpeg,,1.933521425289723e-09,5.8665783469924334e-09,0.9247468620024871,0.9088954310301874,0.37718971300782705,0.9996355772018433,0.002345176258434852,0.0072640180587768555,0.003250842293103536,0.0026057610909144082,0.0005837480227152506,1.0,,,,,,,,1673,cashew,0,-0.8222989837328593,-0.8217345873514811,,,,,,
jpeg,,6.784767810400544e-07,1.5083785216050358e-05,0.965446428144173,0.8571471252100852,0.8591129332836377,0.9999138712882996,0.0011627405571440856,0.003680547078450521,0.0016614198684692383,0.0012919207413991292,0.00030331313610076904,1.0,,,,,,,,1662,cashew,1,-0.8222716699043909,-0.8225749830404917,0.5291569862622081,0.446672038711066,-0.08248494755114211,,,
jpeg,,6.3410741493905896e-09,5.968900695785333e-08,0.9841526553238502,0.8852585334802694,0.9411106969809915,0.9999157786369324,0.0005841332798202833,0.001967892050743103,0.0007856488227844238,0.0006484289964040121,4.594524701436361e-05,1.0,,,,,,,,1663,cashew,1,-0.8232071697711945,-0.8232109149297079,0.13511939889169072,0.1729964888227725,0.03787708993108177,,,
jpeg,,2.637150674386582e-09,9.194769328734653e-09,0.897782055212488,0.907870986291521,0.6004472605292583,0.9997466802597046,0.001443877040098111,0.005158841609954834,0.0020287136236826577,0.001604318618774414,0.0009323606888453165,1.0,,,,,,,,1664,cashew,1,-0.8233627825975418,-0.8224516113599142,0.018184600394097958,0.039269573807130836,0.02108497341303288,,,
jpeg,,2.8558532215072337e-05,0.0006300902138873881,0.9862772820768079,0.8524639295034389,0.9593738352590384,0.9995755553245544,0.002494631645580133,0.007369776566823323,0.003405978282292684,0.0027717997630437217,0.00042447447776794434,1.0,,,,,,,,1665,cashew,1,-0.8235493103663126,-0.8231623272101084,0.9617057494410165,0.9406260736425537,-0.021079675798462816,,,
resize_cycle,,1.4462345640535766e-09,3.3892874574003217e-09,0.9628276610319491,0.9440306306742646,0.8602310846067834,0.9999057650566101,0.0012575748066107433,0.0068509578704833984,0.001762708028157552,0.0013973017533620198,0.0007462948560714722,1.0,,,,,,,,1666,cashew,0,-0.8223215589920679,-0.8216095268726349,,,,,,
resize_cycle,,1.7643605864670707e-09,3.931899581127046e-09,0.9621774573995732,0.8978927429975622,0.5560939247111443,0.9997575283050537,0.0022553973831236362,0.007770935694376628,0.0031284292538960776,0.002506012717882792,0.0007497618595759074,1.0,,,,,,,,1670,cashew,0,-0.8223636796077093,-0.8227404753367106,,,,,,
resize_cycle,,1.242983446707852e-09,2.8746398417414493e-09,0.9587074971127767,0.9264687822375314,0.525158404770779,0.9998809099197388,0.001632626789311568,0.00718537966410319,0.0022623886664708457,0.001814017693201701,0.0005122472842534383,1.0,,,,,,,,1672,cashew,0,-0.8226633816957474,-0.8221888144810995,,,,,,
resize_cycle,,1.8112159007137158e-09,4.746043725627198e-09,0.9758640891317076,0.9651528126526594,0.7502795378307864,0.999846339225769,0.002538918207089106,0.006702740987141927,0.003553539514541626,0.0028210083643595376,0.0008109708627065023,1.0,,,,,,,,1673,cashew,0,-0.8222989837328593,-0.8215104440848032,,,,,,
resize_cycle,,5.025497128680331e-07,1.1975472608130782e-05,0.9900334687834932,0.9308348560517806,0.9757733879985091,0.999851405620575,0.002855096012353897,0.010370572408040365,0.003987014293670654,0.003172298272450765,0.0006303836901982626,1.0,,,,,,,,1662,cashew,1,-0.8222716699043909,-0.8216412862141927,0.5291569862622081,0.448335838461193,-0.08082114780101507,,,
resize_cycle,,7.60049582858299e-09,7.039732746322836e-08,0.9725604413828759,0.9055647629345706,0.940365262765561,0.9998672008514404,0.001165394050379594,0.0027600924173990884,0.001575698455174764,0.001294359564781189,0.0010144164164861043,1.0,,,,,,,,1663,cashew,1,-0.8232071697711945,-0.8222715606292089,0.13511939889169072,0.17538986615688512,0.0402704672651944,,,
resize_cycle,,2.3619866649181293e-09,1.1371698515139651e-08,0.9617765484443096,0.9474010408703808,0.8796123742079761,0.9998687505722046,0.0016905843901137512,0.003972371419270833,0.002362489700317383,0.0018784503142038982,0.00046171247959136963,1.0,,,,,,,,1664,cashew,1,-0.8233627825975418,-0.8229384223620096,0.018184600394097958,0.016867860441166567,-0.0013167399529313908,,,
resize_cycle,,2.022034336411931e-05,0.00043326632899523527,0.9958772961364273,0.9146455834803987,0.9862094670145359,0.9997248649597168,0.0029380194221933684,0.011189778645833334,0.004078199466069539,0.003264437119166056,0.0005662639935811361,1.0,,,,,,,,1665,cashew,1,-0.8235493103663126,-0.8229830463727316,0.9617057494410165,0.9590524159874212,-0.002653333453595308,,,
brightness,,3.3002769200586393e-09,1.5058806166374338e-08,0.8229633959703668,0.988842953513695,0.4919865821841223,0.9999150037765503,0.0012072293708721797,0.003908117612202962,0.0016440550486246746,0.0013408263524373372,0.00013530254364013672,1.0,,,,,,,,1813,fryum,0,-0.8222796320915222,-0.8222958048184713,,,,,,
brightness,,1.7365050409920593e-09,5.800415128757785e-09,0.9805849498679713,0.9936354332862514,0.8852031308237048,0.999945878982544,0.0011129393242299557,0.0020760695139567056,0.0015385945638020833,0.0012365927298863728,0.00046141942342122394,1.0,,,,,,,,1816,fryum,0,-0.8223115702470144,-0.8218501508235931,,,,,,
brightness,,1.7667923050797781e-09,9.545539968117442e-09,0.9280893084291948,0.9916578350049208,0.6898993663809169,0.9999775886535645,0.0007397097845872244,0.0014480501413345337,0.0010510087013244629,0.0008218735456466675,0.00016145408153533936,1.0,,,,,,,,1817,fryum,0,-0.8220806668202082,-0.8219192127386729,,,,,,
brightness,,5.671721767157423e-09,4.308128034588286e-08,0.9608034949413253,0.9945098671566288,0.9575102497204622,0.9999710917472839,0.001202280477931102,0.0033437560002009072,0.0017009576161702473,0.001335864265759786,0.00018705924352010092,1.0,,,,,,,,1818,fryum,0,-0.822886511683464,-0.8228545834620794,,,,,,
brightness,,0.001900064270065495,0.021951358673314214,0.9214328787844789,0.9956189586201565,0.888557584793142,0.9999613761901855,0.0015499000437557697,0.008055364092191061,0.002268373966217041,0.0017221023639043171,0.0005652457475662231,1.0,,,,,,,,1812,fryum,1,-0.8230683356523514,-0.8232893943786621,0.7550697880502742,0.6426660159486335,-0.11240377210164076,,,
brightness,,4.606310676004477e-09,3.717454744650663e-08,0.9992946872457132,0.9965385960815144,0.9392471114424152,0.9999861717224121,0.00042410831277569133,0.002751509348551432,0.0006195704142252604,0.00047121445337931317,8.18421443303426e-05,1.0,,,,,,,,1814,fryum,1,-0.8230757514635721,-0.8231367617845535,0.603986391315192,0.6089532764046133,0.004966885089421225,,,
brightness,,6.531070410473287e-06,0.0001592941473374032,0.9127993664041842,0.9856741013302215,0.890048453224003,0.999962568283081,0.0006743526707092921,0.0025178839763005576,0.0009837150573730469,0.0007493098576863607,0.0004985431830088297,1.0,,,,,,,,1815,fryum,1,-0.8222504754861196,-0.8227097789446512,0.6598584759551352,0.6203909060503388,-0.039467569904796496,,,
brightness,,1.231386179087194e-08,7.743726947970748e-08,0.7937411277962484,0.9935444069617361,0.5792023853894894,0.9999827742576599,0.000838196836411953,0.0013174464305241902,0.001116931438446045,0.0009313275416692098,0.0004173864920934041,1.0,,,,,,,,1820,fryum,1,-0.8227482487758001,-0.8223308622837067,0.0068937677338346565,0.007236908794361367,0.0003431410605267103,,,
contrast,,2.843367311209038e-09,1.3264211306881306e-08,0.8587273667980614,0.9946812091237993,0.43123369362653746,0.9999772310256958,0.0007155477069318295,0.001387650767962138,0.0009906391302744548,0.0007949322462081909,9.121497472127278e-05,1.0,,,,,,,,1813,fryum,0,-0.8222796320915222,-0.8223656813303629,,,,,,
