attempt_index,epoch,batch,file_names,image_sha256,mask_sha256,labels,protocol_id,arm,status,global_step_before,global_step_after,scaler_before,scaler_after,base_task_loss,anchor_loss,classification_loss,segmentation_loss,natural_nonfinite_loss_skip,natural_nonfinite_grad_skip,forced_parity_skip,successful_update,selected_grad_norm_before_suppression,stage2_grad_norm_before_suppression,stage3_grad_norm_before_suppression,safe_anchor_effective_ratio,safe_anchor_max_family_ratio,parameters_finite,optimizer_state_finite
363,12,2,"[""macaroni1/Data/Images/Normal/0483.JPG"",""pipe_fryum/Data/Images/Anomaly/066.JPG"",""macaroni1/Data/Images/Normal/0871.JPG"",""pcb1/Data/Images/Anomaly/000.JPG"",""fryum/Data/Images/Anomaly/000.JPG"",""fryum/Data/Images/Normal/087.JPG""]",dbba02d01f382fbc457d6da05881cebc1fbd07f176117b3adbb07b57d8fe154d,ca5206917e3f895f69a182755a719572f513555f76337c4a0715e909e3f93c71,"[0,1,0,1,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3970,3971,16384.0,16384.0,0.9656063318252563,0.300064355134964,0.6550700068473816,0.3069966435432434,0,0,0,1,0.04066011490447722,0.03989563384016934,0.00784750562512865,5.018001619346926e-06,0.09219222741345627,1,1
364,12,3,"[""macaroni1/Data/Images/Normal/0739.JPG"",""pcb3/Data/Images/Normal/0294.JPG"",""pcb4/Data/Images/Normal/0768.JPG"",""capsules/Data/Images/Anomaly/068.JPG"",""pcb1/Data/Images/Anomaly/036.JPG"",""pcb4/Data/Images/Normal/0525.JPG""]",e5db83e75a6c376471899472cf28b6b3d56bca729ff33806ffd1110bd60c358a,f4b89dcfee5b67617625daf6511f7a3ffc56a5940575a36f878619641c421c9c,"[0,0,0,1,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3971,3972,16384.0,16384.0,0.7008028626441956,0.30009719729423523,0.629638671875,0.06782503426074982,0,0,0,1,0.05650901034866425,0.05635686897831152,0.004143859257609026,2.4092908673846737e-05,0.09999994542856608,1,1
365,12,4,"[""pcb4/Data/Images/Anomaly/079.JPG"",""pcb1/Data/Images/Anomaly/094.JPG"",""pcb4/Data/Images/Anomaly/055.JPG"",""pcb4/Data/Images/Normal/0013.JPG"",""pcb3/Data/Images/Anomaly/006.JPG"",""fryum/Data/Images/Anomaly/089.JPG""]",790f0391b9603207ae3a09ea17d1cfbbbb3a36cdf5b79fb4a879aab061dfa609,9304bbab7a39a8dffff7036270592d04ca341e1b732124c5780424c3a50e8d84,"[1,1,1,0,1,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3972,3973,16384.0,16384.0,1.1351279020309448,0.3001228868961334,0.609375,0.5223701000213623,0,0,0,1,0.0608474265625709,0.059692711532956466,0.011797860362400664,1.757289065361065e-05,0.09999994541464204,1,1
366,12,5,"[""pcb2/Data/Images/Anomaly/026.JPG"",""macaroni1/Data/Images/Normal/0208.JPG"",""cashew/Data/Images/Normal/006.JPG"",""pcb2/Data/Images/Normal/0800.JPG"",""macaroni2/Data/Images/Normal/0214.JPG"",""macaroni1/Data/Images/Normal/0804.JPG""]",771e92480b6afa1c2a5acfad343a792b7275b9e3204ce5db13489e0d5276c647,80b589d91a8bbad28568cc3b1d0b69263b9032d0a22ba15fe970f3f209e4a907,"[1,0,0,0,0,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3973,3974,16384.0,16384.0,0.8419733643531799,0.30015578866004944,0.7438151240348816,0.09470901638269424,0,0,0,1,0.055531162774344923,0.053495688896533986,0.014897023479743922,4.744433672912214e-06,0.08668835240420457,1,1
367,12,6,"[""pcb1/Data/Images/Normal/0964.JPG"",""pipe_fryum/Data/Images/Anomaly/036.JPG"",""macaroni1/Data/Images/Anomaly/065.JPG"",""chewinggum/Data/Images/Normal/400.JPG"",""capsules/Data/Images/Anomaly/018.JPG"",""fryum/Data/Images/Normal/104.JPG""]",027fed92c1bcb3d1ddf2e7105f7d6d7bfdffc4946fd783f676a784eecf3b7206,d824419539efab106fef96891029d33e28cb0d9853bcf082fbbbdcffb293df88,"[0,1,1,0,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3974,3975,16384.0,16384.0,0.8799076676368713,0.30018630623817444,0.658203125,0.21813131868839264,0,0,0,1,0.059892736303393514,0.05902304135373174,0.010169584616074747,1.1342785955027632e-05,0.0999999453957552,1,1
368,12,7,"[""macaroni1/Data/Images/Anomaly/096.JPG"",""cashew/Data/Images/Normal/467.JPG"",""macaroni2/Data/Images/Anomaly/061.JPG"",""cashew/Data/Images/Normal/367.JPG"",""pcb4/Data/Images/Normal/0688.JPG"",""pcb4/Data/Images/Normal/0964.JPG""]",1b09874745be0db1e6f2e534e2d1c616b02fae0443e70fc802baec93b9f52feb,da0676ad8e1cdc05fecca243a30b1c4695bae6d08bb27a8a75c4e8da132ae121,"[1,0,1,0,0,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3975,3976,16384.0,16384.0,1.2392609119415283,0.30021923780441284,0.7626139521598816,0.4732048809528351,0,0,0,1,0.30956501074114157,0.29697854236099325,0.08737414521643593,2.0028956579447515e-06,0.09999995262945838,1,1
369,12,8,"[""macaroni1/Data/Images/Normal/0725.JPG"",""pcb4/Data/Images/Anomaly/099.JPG"",""pcb1/Data/Images/Normal/0237.JPG"",""pcb2/Data/Images/Anomaly/060.JPG"",""macaroni1/Data/Images/Anomaly/054.JPG"",""macaroni2/Data/Images/Normal/0764.JPG""]",5652d8c0747cdd779432263de89bbfd1df35ef6c9fdacacf378c21a0e2983738,a3d868dc1d26c0837ae481119588d0094566c990340ee32be43c3f86e506f196,"[0,1,0,1,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3976,3977,16384.0,16384.0,0.9996178150177002,0.3002471923828125,0.6698405146598816,0.3264724016189575,0,0,0,1,0.07053521484213228,0.06980140751575015,0.010147908239924962,1.601043545978772e-05,0.09999994542075719,1,1
370,12,9,"[""pcb4/Data/Images/Anomaly/091.JPG"",""candle/Data/Images/Normal/0027.JPG"",""candle/Data/Images/Anomaly/005.JPG"",""pcb3/Data/Images/Anomaly/070.JPG"",""chewinggum/Data/Images/Anomaly/042.JPG"",""chewinggum/Data/Images/Normal/435.JPG""]",5b4f6384d43c6e87bc692c34598ff83abd4c543da4693887715815dc5cfdfd1c,bd19709b630282955594236f7c1657be2dd6f63ce9b6b4a55e88c24d7db924d3,"[1,0,1,1,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3977,3978,16384.0,16384.0,0.906572163105011,0.30027544498443604,0.619873046875,0.28328847885131836,0,0,0,1,0.060149215238756534,0.05965352345066573,0.007706181529080109,8.230062049025419e-06,0.04669960288281026,1,1
371,12,10,"[""cashew/Data/Images/Anomaly/091.JPG"",""pcb1/Data/Images/Anomaly/049.JPG"",""candle/Data/Images/Anomaly/010.JPG"",""chewinggum/Data/Images/Normal/260.JPG"",""chewinggum/Data/Images/Normal/239.JPG"",""fryum/Data/Images/Anomaly/029.JPG""]",315e7ddab905903442e35235efb97c01ae5c82683bb2b638bc2baa998fc31980,769e8022925cb67ef04d9def9762346a22740bd3f018b3cbe1b17b4580f72ffa,"[1,1,1,0,0,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3978,3979,16384.0,16384.0,1.245797038078308,0.30030861496925354,0.6483967900276184,0.5938276052474976,0,0,0,1,0.11281172838611396,0.10462154917489717,0.04219973352649186,4.8065911866237405e-06,0.0720795042817809,1,1
372,12,11,"[""candle/Data/Images/Normal/0996.JPG"",""cashew/Data/Images/Anomaly/069.JPG"",""pcb4/Data/Images/Anomaly/084.JPG"",""fryum/Data/Images/Anomaly/091.JPG"",""pcb3/Data/Images/Normal/0654.JPG"",""macaroni2/Data/Images/Anomaly/022.JPG""]",5823c49f82a3e4562c069a1a8c39df76ef72aa12f70d17ac48d5d04bab3cc654,b9cc682df1793c14bb03ba554aee2693ab45f85b79beaa3f921fd30a772de1f5,"[0,1,1,1,0,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3979,3980,16384.0,16384.0,1.3555412292480469,0.30034664273262024,0.6407063603401184,0.7113996148109436,0,0,0,1,0.05541519703600486,0.053586943982661034,0.01411678069314635,5.104997117779573e-06,0.09999994550507754,1,1
373,12,12,"[""macaroni2/Data/Images/Normal/0811.JPG"",""capsules/Data/Images/Anomaly/002.JPG"",""cashew/Data/Images/Anomaly/045.JPG"",""pcb4/Data/Images/Normal/0779.JPG"",""macaroni2/Data/Images/Anomaly/065.JPG"",""pcb4/Data/Images/Normal/0518.JPG""]",1c39ac98828aeff91f3003d9c1172d4d78d39dfc58d83dd09733611dea6550fb,abc921777cc82b550176331419c2efdcd5d68d8c336e98ac7dbcfe82d3da6675,"[0,1,1,0,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3980,3981,16384.0,16384.0,1.039811372756958,0.30038517713546753,0.6245930790901184,0.4117748737335205,0,0,0,1,0.08640211557165428,0.08581725887286815,0.010036117516482005,1.365395727191095e-05,0.09999994552723325,1,1
374,12,13,"[""macaroni2/Data/Images/Normal/0170.JPG"",""capsules/Data/Images/Normal/208.JPG"",""pipe_fryum/Data/Images/Anomaly/023.JPG"",""pcb3/Data/Images/Anomaly/081.JPG"",""macaroni2/Data/Images/Normal/0013.JPG"",""pcb1/Data/Images/Normal/0545.JPG""]",d849eecb04cb749de86631c57bbe79470b0ada77eac98329998fba58b69d9c48,9c1991dae0fa5569a259ed3e4e50583bfeb2cb83472c28a5f2ea611c2c7af56c,"[0,0,1,1,0,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3981,3982,16384.0,16384.0,0.7645907402038574,0.30041900277137756,0.6558837890625,0.10530408471822739,0,0,0,1,0.03493014094885478,0.03329006633908152,0.010577628744024499,1.996646055377916e-05,0.09999994554472232,1,1
375,12,14,"[""pcb1/Data/Images/Normal/0796.JPG"",""macaroni1/Data/Images/Normal/0923.JPG"",""capsules/Data/Images/Anomaly/054.JPG"",""pcb2/Data/Images/Anomaly/066.JPG"",""macaroni1/Data/Images/Anomaly/057.JPG"",""capsules/Data/Images/Anomaly/015.JPG""]",f664a95c71a57d8efaf67a662e76950eabc8e2a127676b43b9ff6b6fc8a3988a,f6dd47ba0d1d1ff6fabe3fd220bf0cb247ab208fc835b4b7c5bc1e1e096d0c4b,"[0,0,1,1,1,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3982,3983,16384.0,16384.0,1.0367827415466309,0.3004382252693176,0.59423828125,0.4392247796058655,0,0,0,1,0.10679036503795135,0.1051297148660206,0.01875966729790556,1.4695910114566117e-05,0.09999994556004307,1,1
376,12,15,"[""fryum/Data/Images/Anomaly/069.JPG"",""pcb4/Data/Images/Anomaly/040.JPG"",""pcb2/Data/Images/Normal/0739.JPG"",""pcb3/Data/Images/Normal/0725.JPG"",""pcb1/Data/Images/Anomaly/035.JPG"",""pipe_fryum/Data/Images/Anomaly/000.JPG""]",1876450c91abdb6944d5f2d365d3609c29820c4ed53a5eded93d9528f7f66559,c6ec0337119b0935d623580892f6c99c39bb85c5f45d233465f0d2e48ffb46a4,"[1,1,0,0,1,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3983,3984,16384.0,16384.0,0.9975218176841736,0.3004603683948517,0.6113688349723816,0.3827740252017975,0,0,0,1,0.06999429293660091,0.06817471305937074,0.015855899311207892,5.180035054877053e-06,0.09999994556937916,1,1
377,12,16,"[""pcb4/Data/Images/Anomaly/081.JPG"",""pcb2/Data/Images/Normal/0457.JPG"",""cashew/Data/Images/Anomaly/039.JPG"",""chewinggum/Data/Images/Anomaly/034.JPG"",""capsules/Data/Images/Anomaly/089.JPG"",""macaroni1/Data/Images/Normal/0484.JPG""]",105586b33ceca23a01b2c0c253f177adadb20cfde52faf98cd89be3bfb7ac3f8,68596aa0341594e375cfe1e2de92bd4a62b104d52b14eaed1ba3b13deb98b2fe,"[1,0,1,1,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3984,3985,16384.0,16384.0,0.9457904100418091,0.30048665404319763,0.5753173828125,0.3670395016670227,0,0,0,1,0.058803847122328064,0.0532287907579964,0.02499176405993717,7.037396679359497e-06,0.09661389644696433,1,1
378,12,17,"[""fryum/Data/Images/Anomaly/027.JPG"",""macaroni1/Data/Images/Normal/0046.JPG"",""pcb1/Data/Images/Normal/0208.JPG"",""cashew/Data/Images/Anomaly/040.JPG"",""pipe_fryum/Data/Images/Anomaly/040.JPG"",""pcb1/Data/Images/Normal/0306.JPG""]",9488856726cd9ac50f5f8d37a3f445f1b32d9f2925ac581e5b4a6a2303ab8321,d5f1904dc157a7288d0c655647331590ca4467442344ac798131ea9efdb33f0d,"[1,0,0,1,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3985,3986,16384.0,16384.0,0.7583783864974976,0.30051785707473755,0.5470377802848816,0.20781739056110382,0,0,0,1,0.05638080337097805,0.05465685508319448,0.01383557664759826,6.3735842732451104e-06,0.06943540795035885,1,1
379,12,18,"[""pipe_fryum/Data/Images/Normal/006.JPG"",""macaroni1/Data/Images/Normal/0935.JPG"",""pipe_fryum/Data/Images/Anomaly/059.JPG"",""chewinggum/Data/Images/Anomaly/008.JPG"",""pcb3/Data/Images/Anomaly/082.JPG"",""macaroni1/Data/Images/Normal/0811.JPG""]",ec93a3191d91629e00fb66202a44735670b63796dc531f327b963bd6193f0e25,c32b7adcbe134de7c2bd93e8757021da0121ffd5c83d96741c80e45d72a0fbd6,"[0,0,1,1,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3986,3987,16384.0,16384.0,0.8070241212844849,0.3005531430244446,0.6142171025276184,0.18933257460594177,0,0,0,1,0.033687292762306247,0.03335613049008394,0.0047119266104028975,1.9128776205497525e-05,0.09999994559351419,1,1
380,12,19,"[""pipe_fryum/Data/Images/Anomaly/053.JPG"",""pcb2/Data/Images/Anomaly/029.JPG"",""pcb4/Data/Images/Anomaly/086.JPG"",""macaroni1/Data/Images/Anomaly/011.JPG"",""macaroni2/Data/Images/Anomaly/098.JPG"",""pcb1/Data/Images/Normal/0957.JPG""]",d1eca2092f3c21a279d2e2e85cb69501d8a69b58f7716bf10fc4bf23656ae5e5,bb8a0d3ff8bcaaff910ad47480e18be1d1082ad2553cb519555b6a285d8b5847,"[1,1,1,1,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3987,3988,16384.0,16384.0,1.1874817609786987,0.3006035089492798,0.6097005009651184,0.5744405388832092,0,0,0,1,0.4075507623412624,0.40584880967214004,0.03720709035454362,4.218546785451797e-06,0.05411079121815525,1,1
381,12,20,"[""macaroni2/Data/Images/Normal/0892.JPG"",""candle/Data/Images/Anomaly/048.JPG"",""pcb2/Data/Images/Anomaly/006.JPG"",""macaroni1/Data/Images/Anomaly/081.JPG"",""pcb3/Data/Images/Normal/0013.JPG"",""pipe_fryum/Data/Images/Anomaly/095.JPG""]",4a17524d32608036215d4c4b2a6a3dd40d64037df2d547e28eac139e409f0e48,5aad394ea24e1ee830a4e767f7a51afd9d7090bcd68341cd36fba4b01c5e5ad3,"[0,1,1,1,0,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3988,3989,16384.0,16384.0,1.1644076108932495,0.3006623387336731,0.5906982421875,0.570351779460907,0,0,0,1,0.11815639406330168,0.11359683307124144,0.03250681427372949,5.047603331989387e-06,0.035866509706316614,1,1
382,12,21,"[""pipe_fryum/Data/Images/Anomaly/061.JPG"",""cashew/Data/Images/Anomaly/065.JPG"",""macaroni2/Data/Images/Normal/0400.JPG"",""pcb1/Data/Images/Normal/0779.JPG"",""candle/Data/Images/Anomaly/094.JPG"",""pcb3/Data/Images/Normal/0514.JPG""]",87553593378e6cf2ca36dfb2c5984f1a0528ad3423810acb0ea456d082fcb03a,a74190741aa0736af4cef68d225bf89d3decbdc5219b5a6089a6b625239a6bd7,"[1,1,0,0,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3989,3990,16384.0,16384.0,0.8455734848976135,0.3007054328918457,0.584228515625,0.2579112648963928,0,0,0,1,0.05827735356490506,0.0552846894401294,0.018435103797847102,3.9928808066937365e-06,0.09999994563036903,1,1
383,12,22,"[""pcb4/Data/Images/Normal/0469.JPG"",""pcb4/Data/Images/Normal/0320.JPG"",""pipe_fryum/Data/Images/Normal/104.JPG"",""candle/Data/Images/Anomaly/028.JPG"",""cashew/Data/Images/Anomaly/088.JPG"",""macaroni2/Data/Images/Normal/0923.JPG""]",474bd34a9c8cb396a49f4a9dc6f8035f0c5e1e95476a57d3dd0239f53ff19a94,b60f84a0541fd3ca6b90277c29eae7b3efd34a6b1ce385498c45da93369bd9b5,"[0,0,0,1,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3990,3991,16384.0,16384.0,0.9629020690917969,0.30074650049209595,0.6749674677848816,0.2844625413417816,0,0,0,1,0.08320704594613425,0.07798885983553841,0.029002590171135385,5.013614299661856e-06,0.09999994562506029,1,1
384,12,23,"[""capsules/Data/Images/Normal/320.JPG"",""pcb1/Data/Images/Anomaly/088.JPG"",""candle/Data/Images/Normal/0784.JPG"",""fryum/Data/Images/Anomaly/095.JPG"",""pcb2/Data/Images/Normal/0011.JPG"",""macaroni2/Data/Images/Normal/0417.JPG""]",4b7dada05e5534cd58fd8ed5af742ac0006669739f584ed1bd3befaba5ce6c3b,8ca5debe5265f1225d375df67ff7bc6866171bcf428018101e12e8ce525b29d2,"[0,1,0,1,0,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3991,3992,16384.0,16384.0,1.1007789373397827,0.30078262090682983,0.6791178584098816,0.41826823353767395,0,0,0,1,0.3855123415750249,0.3805948118694489,0.06137878041080254,2.994420455071213e-06,0.09999995262895822,1,1
385,12,24,"[""capsules/Data/Images/Normal/046.JPG"",""pipe_fryum/Data/Images/Normal/012.JPG"",""pcb2/Data/Images/Anomaly/078.JPG"",""candle/Data/Images/Anomaly/047.JPG"",""pipe_fryum/Data/Images/Normal/484.JPG"",""capsules/Data/Images/Anomaly/067.JPG""]",90920e86c6c3b67de1ced1cd85e095ffde7c2f9026df4d2e52a0b6eb1dd1a7c7,4d377c29bdb3f75c535632869b61552a9855932645f6d0fd5adc83e2a47dc2f3,"[0,0,1,1,0,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3992,3993,16384.0,16384.0,0.9200991988182068,0.30080437660217285,0.6734212040901184,0.24324002861976624,0,0,0,1,0.0635666670297005,0.0634064638914649,0.00451015454781427,2.054679401146655e-05,0.09999994563774962,1,1
386,12,25,"[""cashew/Data/Images/Normal/309.JPG"",""macaroni2/Data/Images/Normal/0755.JPG"",""macaroni2/Data/Images/Anomaly/057.JPG"",""candle/Data/Images/Normal/0306.JPG"",""pcb1/Data/Images/Normal/0469.JPG"",""candle/Data/Images/Normal/0286.JPG""]",e3c3f3eefc7eca311e7375963dd4253a70a5da704eb4e5e9a8552743454c6623,43eb717bb06365a398bf4c6cdef18a039b28c000a08e42694c989bcc92f6bc5a,"[0,0,1,0,0,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3993,3994,16384.0,16384.0,1.243665099143982,0.30082595348358154,0.7174479365348816,0.52279132604599,0,0,0,1,1.1096504899035828,1.1073851893865096,0.07086784934415473,2.240813804547398e-06,0.09999995262862763,1,1
387,12,26,"[""macaroni2/Data/Images/Normal/0674.JPG"",""pcb2/Data/Images/Anomaly/045.JPG"",""candle/Data/Images/Normal/0024.JPG"",""pcb2/Data/Images/Normal/0659.JPG"",""cashew/Data/Images/Anomaly/060.JPG"",""macaroni1/Data/Images/Anomaly/033.JPG""]",40a89d7618e25a9cb18eec298858eb388b5c44d3b635c477ed879bfa2d662fa3,9cdd3d0c220a8bac54e7bd17183310fa17c35395f985c50e55de8e943e319268,"[0,1,0,0,1,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3994,3995,16384.0,16384.0,0.9170440435409546,0.30082985758781433,0.6222737431526184,0.2913903594017029,0,0,0,1,0.038824824473508865,0.03713994373069303,0.011313336160466939,6.452748280653818e-06,0.09999994567495708,1,1
388,12,27,"[""pcb3/Data/Images/Normal/0333.JPG"",""pcb1/Data/Images/Anomaly/074.JPG"",""pcb1/Data/Images/Anomaly/056.JPG"",""candle/Data/Images/Anomaly/059.JPG"",""capsules/Data/Images/Normal/423.JPG"",""cashew/Data/Images/Anomaly/015.JPG""]",636f691ba0a155dd8ea9a4faacd8be0b9d72d71bd4034347662840d1a29d8ca7,09fef8e0f3d04eca281eac402021ea4819b7f87927fecfcab187d54facfe3307,"[0,1,1,1,0,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3995,3996,16384.0,16384.0,1.3224000930786133,0.3008333146572113,0.64501953125,0.6739969253540039,0,0,0,1,0.22059517757500674,0.22038336225365762,0.009664678531739447,6.916470396667756e-06,0.09999994569881297,1,1
389,12,28,"[""pcb3/Data/Images/Normal/0100.JPG"",""macaroni2/Data/Images/Anomaly/078.JPG"",""candle/Data/Images/Anomaly/035.JPG"",""pipe_fryum/Data/Images/Anomaly/099.JPG"",""pcb1/Data/Images/Anomaly/003.JPG"",""fryum/Data/Images/Normal/484.JPG""]",133a524d28a8ee8b796598986e4140aa72de73a9498fead4ff2af7c822ddf612,b6403c5e03b61a6b876a4a5c4ae8683a9cf4b8ea6abd6d973af2fafe5068880a,"[0,1,1,1,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3996,3997,16384.0,16384.0,1.439638376235962,0.3008415699005127,0.6497395634651184,0.7864876985549927,0,0,0,1,0.4279739638747185,0.42645034044735414,0.036080755077666914,5.657555798044319e-06,0.04018643530419078,1,1
390,12,29,"[""macaroni2/Data/Images/Normal/0423.JPG"",""candle/Data/Images/Normal/0484.JPG"",""cashew/Data/Images/Anomaly/003.JPG"",""cashew/Data/Images/Anomaly/086.JPG"",""capsules/Data/Images/Anomaly/082.JPG"",""chewinggum/Data/Images/Normal/276.JPG""]",88fd0d69c0a523c1f2fed78e6b7308777841c6d853f1d1b249fba5f08c7dd956,a3730a4c0689c97b8614793e06be4333b978c7508674bd8cc0c65185b990d15e,"[0,0,1,1,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3997,3998,16384.0,16384.0,0.9275548458099365,0.3008379638195038,0.633056640625,0.2909998893737793,0,0,0,1,0.26497348572755824,0.2647773148267699,0.010194198925765235,1.1214112781715034e-05,0.06989203259292537,1,1
391,12,30,"[""pcb1/Data/Images/Anomaly/059.JPG"",""capsules/Data/Images/Anomaly/079.JPG"",""pcb3/Data/Images/Normal/0208.JPG"",""pcb1/Data/Images/Anomaly/043.JPG"",""pcb3/Data/Images/Anomaly/076.JPG"",""pcb3/Data/Images/Anomaly/097.JPG""]",0e6717c2ea4749df0d9d100fb1d79cb6e0d2ca6670a4a9460410da47812ed500,4a2883d4dd0769d99b2ba6af4750a261b913f0046808f865a1ff7183b9b15f8e,"[1,1,0,1,1,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3998,3999,16384.0,16384.0,1.4490290880203247,0.3008333444595337,0.6361491084098816,0.809596061706543,0,0,0,1,0.4475089520151879,0.4464104256827807,0.03133678310628394,2.9841121451995227e-06,0.08202689151298352,1,1
392,12,31,"[""pcb4/Data/Images/Anomaly/052.JPG"",""macaroni1/Data/Images/Anomaly/024.JPG"",""pcb3/Data/Images/Normal/0674.JPG"",""pcb4/Data/Images/Anomaly/009.JPG"",""pcb4/Data/Images/Anomaly/001.JPG"",""pcb2/Data/Images/Normal/0730.JPG""]",07355c1d9a00928dc100477d51c98132832783a5fc1d9de186cfab4ade5121bd,6f689483a690a9807086c77749897ea356ffdedeaa4c5491cf0f39098b6dcbd8,"[1,1,0,1,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3999,4000,16384.0,16384.0,1.079451084136963,0.3008387088775635,0.6529133915901184,0.4233265221118927,0,0,0,1,0.06259971712467766,0.06238412668343333,0.00519088836664816,1.5522310838958314e-05,0.09999994569729427,1,1
393,12,32,"[""pcb3/Data/Images/Anomaly/032.JPG"",""macaroni2/Data/Images/Normal/0964.JPG"",""candle/Data/Images/Normal/0659.JPG"",""pcb3/Data/Images/Normal/0615.JPG"",""pcb2/Data/Images/Normal/0654.JPG"",""pcb3/Data/Images/Anomaly/048.JPG""]",c250e7aab0eedebcc5d7beb0e10d5df21de72370393449459d54b4de34960679,55f356945ac1385b68343d67bdc7e595d5ca9b294b2ffad5dedcf6ab57450821,"[1,0,0,0,0,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,4000,4001,16384.0,16384.0,1.2146711349487305,0.3008570671081543,0.707275390625,0.5041267275810242,0,0,0,1,0.49044323480496105,0.4900219863972567,0.020322879058856998,7.178898833863187e-06,0.09999995262707619,1,1
394,12,33,"[""macaroni2/Data/Images/Normal/0187.JPG"",""pcb2/Data/Images/Anomaly/084.JPG"",""pcb4/Data/Images/Anomaly/080.JPG"",""pipe_fryum/Data/Images/Anomaly/087.JPG"",""pipe_fryum/Data/Images/Anomaly/097.JPG"",""pcb1/Data/Images/Normal/0159.JPG""]",9973d7c24a44b365cc33736e8cefc0cbc0ba7e2874889dfaccfd86066510a52d,56dc993fd5b6d3d37923c02b68ed62162db743548bc91a68efc9c57f685cc9c1,"[0,1,1,1,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,4001,4002,16384.0,16384.0,0.9413772225379944,0.3008884787559509,0.6007487177848816,0.33729931712150574,0,0,0,1,0.1304130385548017,0.12777040655770525,0.026120563416107818,7.422786883164824e-06,0.04743080825996688,1,1
