abnormal_norm,arm,category,comparison,cosine_distance,family,final_norm,hard_reference_available,kind,l2_distance,l2_drift,name,normal_abnormal_cos,normal_norm,normalized_drift,reference_norm,region,stage
,,,,,seg_proj,22.686344146728516,,H_image_adapter,,17.5166015625,seg_proj.1.fc.0.weight,,,1.2305194755166493,14.235127449035645,,
,,,,,seg_proj,0.40703704953193665,,H_image_adapter,,0.4095965623855591,seg_proj.1.fc.0.bias,,,1.0358734194273693,0.39541178941726685,,
,,,,,seg_proj,22.069202423095703,,H_image_adapter,,14.257067680358887,seg_proj.1.fc.2.weight,,,0.8132463969818488,17.531055450439453,,
,,,,,seg_proj,1.1727321147918701,,H_image_adapter,,0.6746001243591309,seg_proj.1.fc.2.bias,,,0.662876717559845,1.0176856517791748,,
,,,,,seg_proj,21.68791961669922,,H_image_adapter,,17.843751907348633,seg_proj.2.fc.0.weight,,,1.391787599739473,12.820743560791016,,
,,,,,seg_proj,0.40823400020599365,,H_image_adapter,,0.24840006232261658,seg_proj.2.fc.0.bias,,,0.751681468810883,0.33045920729637146,,
,,,,,seg_proj,20.672630310058594,,H_image_adapter,,12.180745124816895,seg_proj.2.fc.2.weight,,,0.7177601457140362,16.970495223999023,,
,,,,,seg_proj,1.047309398651123,,H_image_adapter,,0.371410608291626,seg_proj.2.fc.2.bias,,,0.3693148937733888,1.0056746006011963,,
,,,,,det_layer_norms,25.54318618774414,,H_image_adapter,,4.12898063659668,det_layer_norms.0.weight,,,0.14946193633875338,27.625633239746094,,
,,,,,det_layer_norms,0.3820928931236267,,H_image_adapter,,0.367129921913147,det_layer_norms.0.bias,,,0.766836992773746,0.4787587523460388,,
,,,,,det_layer_norms,26.23202896118164,,H_image_adapter,,3.180079460144043,det_layer_norms.1.weight,,,0.11516909251705783,27.61226463317871,,
,,,,,det_layer_norms,0.5164581537246704,,H_image_adapter,,0.45731860399246216,det_layer_norms.1.bias,,,1.093477883195544,0.41822391748428345,,
,,,,,det_layer_norms,26.989660263061523,,H_image_adapter,,1.6817363500595093,det_layer_norms.2.weight,,,0.06099491485476568,27.571746826171875,,
,,,,,det_layer_norms,0.6140782833099365,,H_image_adapter,,0.22726313769817352,det_layer_norms.2.bias,,,0.3674436288544865,0.6184979677200317,,
,,,,,det_proj,26.546966552734375,,H_image_adapter,,23.092031478881836,det_proj.0.fc.0.weight,,,1.9975050315554441,11.560437202453613,,
,,,,,det_proj,0.4753352999687195,,H_image_adapter,,0.40930646657943726,det_proj.0.fc.0.bias,,,1.2986232502708293,0.31518492102622986,,
,,,,,det_proj,20.112701416015625,,H_image_adapter,,14.205558776855469,det_proj.0.fc.2.weight,,,0.8282952572175798,17.15035629272461,,
,,,,,det_proj,0.6655178666114807,,H_image_adapter,,0.49004241824150085,det_proj.0.fc.2.bias,,,0.4676859942008751,1.047802209854126,,
,,,,,det_proj,25.199392318725586,,H_image_adapter,,20.56106185913086,det_proj.1.fc.0.weight,,,1.5275960988186477,13.459750175476074,,
,,,,,det_proj,0.4921049177646637,,H_image_adapter,,0.3572739064693451,det_proj.1.fc.0.bias,,,1.12924121665544,0.31638404726982117,,
,,,,,det_proj,20.30474281311035,,H_image_adapter,,15.600598335266113,det_proj.1.fc.2.weight,,,0.8924638735293103,17.480369567871094,,
,,,,,det_proj,0.551580548286438,,H_image_adapter,,0.6018181443214417,det_proj.1.fc.2.bias,,,0.5550363635364157,1.0842859745025635,,
