attempt_index,epoch,batch,file_names,image_sha256,mask_sha256,labels,protocol_id,arm,status,global_step_before,global_step_after,scaler_before,scaler_after,base_task_loss,anchor_loss,classification_loss,segmentation_loss,natural_nonfinite_loss_skip,natural_nonfinite_grad_skip,forced_parity_skip,successful_update,selected_grad_norm_before_suppression,stage2_grad_norm_before_suppression,stage3_grad_norm_before_suppression,safe_anchor_effective_ratio,safe_anchor_max_family_ratio,parameters_finite,optimizer_state_finite
363,12,2,"[""macaroni1/Data/Images/Normal/0483.JPG"",""pipe_fryum/Data/Images/Anomaly/066.JPG"",""macaroni1/Data/Images/Normal/0871.JPG"",""pcb1/Data/Images/Anomaly/000.JPG"",""fryum/Data/Images/Anomaly/000.JPG"",""fryum/Data/Images/Normal/087.JPG""]",dbba02d01f382fbc457d6da05881cebc1fbd07f176117b3adbb07b57d8fe154d,ca5206917e3f895f69a182755a719572f513555f76337c4a0715e909e3f93c71,"[0,1,0,1,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3970,3971,16384.0,16384.0,0.9849244952201843,0.30754899978637695,0.6654866337776184,0.31583648920059204,0,0,0,1,0.050574930657570696,0.05047297002220783,0.0032098143490541233,7.199371168008967e-06,0.059971855123862036,1,1
364,12,3,"[""macaroni1/Data/Images/Normal/0739.JPG"",""pcb3/Data/Images/Normal/0294.JPG"",""pcb4/Data/Images/Normal/0768.JPG"",""capsules/Data/Images/Anomaly/068.JPG"",""pcb1/Data/Images/Anomaly/036.JPG"",""pcb4/Data/Images/Normal/0525.JPG""]",e5db83e75a6c376471899472cf28b6b3d56bca729ff33806ffd1110bd60c358a,f4b89dcfee5b67617625daf6511f7a3ffc56a5940575a36f878619641c421c9c,"[0,0,0,1,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3971,3972,16384.0,16384.0,0.7037777900695801,0.3076016306877136,0.6304524540901184,0.069935642182827,0,0,0,1,0.06584760890451348,0.06443665635617929,0.013558204751272262,1.0735700512983496e-05,0.09999994566028475,1,1
365,12,4,"[""pcb4/Data/Images/Anomaly/079.JPG"",""pcb1/Data/Images/Anomaly/094.JPG"",""pcb4/Data/Images/Anomaly/055.JPG"",""pcb4/Data/Images/Normal/0013.JPG"",""pcb3/Data/Images/Anomaly/006.JPG"",""fryum/Data/Images/Anomaly/089.JPG""]",790f0391b9603207ae3a09ea17d1cfbbbb3a36cdf5b79fb4a879aab061dfa609,9304bbab7a39a8dffff7036270592d04ca341e1b732124c5780424c3a50e8d84,"[1,1,1,0,1,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3972,3973,16384.0,16384.0,1.1487388610839844,0.30764204263687134,0.6188557744026184,0.5264478921890259,0,0,0,1,0.053937775600573994,0.051955506873076505,0.014488234616390478,1.4685289626604542e-05,0.09999994567560375,1,1
366,12,5,"[""pcb2/Data/Images/Anomaly/026.JPG"",""macaroni1/Data/Images/Normal/0208.JPG"",""cashew/Data/Images/Normal/006.JPG"",""pcb2/Data/Images/Normal/0800.JPG"",""macaroni2/Data/Images/Normal/0214.JPG"",""macaroni1/Data/Images/Normal/0804.JPG""]",771e92480b6afa1c2a5acfad343a792b7275b9e3204ce5db13489e0d5276c647,80b589d91a8bbad28568cc3b1d0b69263b9032d0a22ba15fe970f3f209e4a907,"[1,0,0,0,0,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3973,3974,16384.0,16384.0,0.8324905633926392,0.30768468976020813,0.74169921875,0.08728204667568207,0,0,0,1,0.05158056850398054,0.05095344983509125,0.008018790251444946,1.7169862625978123e-05,0.09999994568191321,1,1
367,12,6,"[""pcb1/Data/Images/Normal/0964.JPG"",""pipe_fryum/Data/Images/Anomaly/036.JPG"",""macaroni1/Data/Images/Anomaly/065.JPG"",""chewinggum/Data/Images/Normal/400.JPG"",""capsules/Data/Images/Anomaly/018.JPG"",""fryum/Data/Images/Normal/104.JPG""]",027fed92c1bcb3d1ddf2e7105f7d6d7bfdffc4946fd783f676a784eecf3b7206,d824419539efab106fef96891029d33e28cb0d9853bcf082fbbbdcffb293df88,"[0,1,1,0,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3974,3975,16384.0,16384.0,0.8519691228866577,0.30772510170936584,0.6522623896598816,0.19607225060462952,0,0,0,1,0.03263972744572838,0.03219212963275298,0.005386891259294355,1.6381201274149855e-05,0.09999994569373671,1,1
368,12,7,"[""macaroni1/Data/Images/Anomaly/096.JPG"",""cashew/Data/Images/Normal/467.JPG"",""macaroni2/Data/Images/Anomaly/061.JPG"",""cashew/Data/Images/Normal/367.JPG"",""pcb4/Data/Images/Normal/0688.JPG"",""pcb4/Data/Images/Normal/0964.JPG""]",1b09874745be0db1e6f2e534e2d1c616b02fae0443e70fc802baec93b9f52feb,da0676ad8e1cdc05fecca243a30b1c4695bae6d08bb27a8a75c4e8da132ae121,"[1,0,1,0,0,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3975,3976,16384.0,16384.0,1.2312636375427246,0.3077699840068817,0.7428385615348816,0.4849240183830261,0,0,0,1,0.24855135259414585,0.24215648438710563,0.056017960920198444,5.748863233942768e-06,0.029548043899456873,1,1
369,12,8,"[""macaroni1/Data/Images/Normal/0725.JPG"",""pcb4/Data/Images/Anomaly/099.JPG"",""pcb1/Data/Images/Normal/0237.JPG"",""pcb2/Data/Images/Anomaly/060.JPG"",""macaroni1/Data/Images/Anomaly/054.JPG"",""macaroni2/Data/Images/Normal/0764.JPG""]",5652d8c0747cdd779432263de89bbfd1df35ef6c9fdacacf378c21a0e2983738,a3d868dc1d26c0837ae481119588d0094566c990340ee32be43c3f86e506f196,"[0,1,0,1,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3976,3977,16384.0,16384.0,1.0012654066085815,0.3078106641769409,0.675537109375,0.322376012802124,0,0,0,1,0.04062814707702366,0.040051505846391354,0.006820792794737693,1.60083804586871e-05,0.09999994574726992,1,1
370,12,9,"[""pcb4/Data/Images/Anomaly/091.JPG"",""candle/Data/Images/Normal/0027.JPG"",""candle/Data/Images/Anomaly/005.JPG"",""pcb3/Data/Images/Anomaly/070.JPG"",""chewinggum/Data/Images/Anomaly/042.JPG"",""chewinggum/Data/Images/Normal/435.JPG""]",5b4f6384d43c6e87bc692c34598ff83abd4c543da4693887715815dc5cfdfd1c,bd19709b630282955594236f7c1657be2dd6f63ce9b6b4a55e88c24d7db924d3,"[1,0,1,1,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3977,3978,16384.0,16384.0,0.9064973592758179,0.3078506886959076,0.6199951171875,0.2830353081226349,0,0,0,1,0.1438175440972257,0.14279945829273208,0.017082174962800595,1.572840781275944e-05,0.047397852635775006,1,1
371,12,10,"[""cashew/Data/Images/Anomaly/091.JPG"",""pcb1/Data/Images/Anomaly/049.JPG"",""candle/Data/Images/Anomaly/010.JPG"",""chewinggum/Data/Images/Normal/260.JPG"",""chewinggum/Data/Images/Normal/239.JPG"",""fryum/Data/Images/Anomaly/029.JPG""]",315e7ddab905903442e35235efb97c01ae5c82683bb2b638bc2baa998fc31980,769e8022925cb67ef04d9def9762346a22740bd3f018b3cbe1b17b4580f72ffa,"[1,1,1,0,0,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3978,3979,16384.0,16384.0,1.254414439201355,0.3079061210155487,0.65087890625,0.5998963117599487,0,0,0,1,0.032101380199571365,0.03191987320623309,0.0034088568781096397,2.7532672112695774e-05,0.09999994583624176,1,1
372,12,11,"[""candle/Data/Images/Normal/0996.JPG"",""cashew/Data/Images/Anomaly/069.JPG"",""pcb4/Data/Images/Anomaly/084.JPG"",""fryum/Data/Images/Anomaly/091.JPG"",""pcb3/Data/Images/Normal/0654.JPG"",""macaroni2/Data/Images/Anomaly/022.JPG""]",5823c49f82a3e4562c069a1a8c39df76ef72aa12f70d17ac48d5d04bab3cc654,b9cc682df1793c14bb03ba554aee2693ab45f85b79beaa3f921fd30a772de1f5,"[0,1,1,1,0,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3979,3980,16384.0,16384.0,1.3662927150726318,0.3079770803451538,0.6446940302848816,0.7181028723716736,0,0,0,1,0.08312891026208286,0.08064629414668667,0.02016410081723245,1.8622919136297057e-05,0.09999994588203828,1,1
373,12,12,"[""macaroni2/Data/Images/Normal/0811.JPG"",""capsules/Data/Images/Anomaly/002.JPG"",""cashew/Data/Images/Anomaly/045.JPG"",""pcb4/Data/Images/Normal/0779.JPG"",""macaroni2/Data/Images/Anomaly/065.JPG"",""pcb4/Data/Images/Normal/0518.JPG""]",1c39ac98828aeff91f3003d9c1172d4d78d39dfc58d83dd09733611dea6550fb,abc921777cc82b550176331419c2efdcd5d68d8c336e98ac7dbcfe82d3da6675,"[0,1,1,0,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3980,3981,16384.0,16384.0,1.0786212682724,0.3080484867095947,0.6207682490348816,0.4543520212173462,0,0,0,1,0.44714515038969144,0.44634138651673677,0.026798361877861356,8.209781131832647e-06,0.025298097570453492,1,1
374,12,13,"[""macaroni2/Data/Images/Normal/0170.JPG"",""capsules/Data/Images/Normal/208.JPG"",""pipe_fryum/Data/Images/Anomaly/023.JPG"",""pcb3/Data/Images/Anomaly/081.JPG"",""macaroni2/Data/Images/Normal/0013.JPG"",""pcb1/Data/Images/Normal/0545.JPG""]",d849eecb04cb749de86631c57bbe79470b0ada77eac98329998fba58b69d9c48,9c1991dae0fa5569a259ed3e4e50583bfeb2cb83472c28a5f2ea611c2c7af56c,"[0,0,1,1,0,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3981,3982,16384.0,16384.0,0.7752875685691833,0.3080928921699524,0.6544596552848816,0.11737039685249329,0,0,0,1,0.08291802788536448,0.08198989196988409,0.012371619262037559,2.7030449537742667e-05,0.09999995261893584,1,1
375,12,14,"[""pcb1/Data/Images/Normal/0796.JPG"",""macaroni1/Data/Images/Normal/0923.JPG"",""capsules/Data/Images/Anomaly/054.JPG"",""pcb2/Data/Images/Anomaly/066.JPG"",""macaroni1/Data/Images/Anomaly/057.JPG"",""capsules/Data/Images/Anomaly/015.JPG""]",f664a95c71a57d8efaf67a662e76950eabc8e2a127676b43b9ff6b6fc8a3988a,f6dd47ba0d1d1ff6fabe3fd220bf0cb247ab208fc835b4b7c5bc1e1e096d0c4b,"[0,0,1,1,1,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3982,3983,16384.0,16384.0,1.0408425331115723,0.3081064522266388,0.6056315302848816,0.43184196949005127,0,0,0,1,0.11655903491027536,0.11043334588461777,0.03728920401326854,1.8000116084643316e-05,0.0999999459792724,1,1
376,12,15,"[""fryum/Data/Images/Anomaly/069.JPG"",""pcb4/Data/Images/Anomaly/040.JPG"",""pcb2/Data/Images/Normal/0739.JPG"",""pcb3/Data/Images/Normal/0725.JPG"",""pcb1/Data/Images/Anomaly/035.JPG"",""pipe_fryum/Data/Images/Anomaly/000.JPG""]",1876450c91abdb6944d5f2d365d3609c29820c4ed53a5eded93d9528f7f66559,c6ec0337119b0935d623580892f6c99c39bb85c5f45d233465f0d2e48ffb46a4,"[1,1,0,0,1,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3983,3984,16384.0,16384.0,1.0032517910003662,0.30812740325927734,0.6150715947151184,0.3847433626651764,0,0,0,1,0.4257055175597811,0.4248028285141449,0.027708203969638787,7.255977275031117e-06,0.09999994602064857,1,1
377,12,16,"[""pcb4/Data/Images/Anomaly/081.JPG"",""pcb2/Data/Images/Normal/0457.JPG"",""cashew/Data/Images/Anomaly/039.JPG"",""chewinggum/Data/Images/Anomaly/034.JPG"",""capsules/Data/Images/Anomaly/089.JPG"",""macaroni1/Data/Images/Normal/0484.JPG""]",105586b33ceca23a01b2c0c253f177adadb20cfde52faf98cd89be3bfb7ac3f8,68596aa0341594e375cfe1e2de92bd4a62b104d52b14eaed1ba3b13deb98b2fe,"[1,0,1,1,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3984,3985,16384.0,16384.0,0.967771589756012,0.3081514239311218,0.5848795771598816,0.37939736247062683,0,0,0,1,0.15921032360139994,0.14834800996802797,0.05779961141554811,7.930766753197522e-06,0.04930518455477177,1,1
378,12,17,"[""fryum/Data/Images/Anomaly/027.JPG"",""macaroni1/Data/Images/Normal/0046.JPG"",""pcb1/Data/Images/Normal/0208.JPG"",""cashew/Data/Images/Anomaly/040.JPG"",""pipe_fryum/Data/Images/Anomaly/040.JPG"",""pcb1/Data/Images/Normal/0306.JPG""]",9488856726cd9ac50f5f8d37a3f445f1b32d9f2925ac581e5b4a6a2303ab8321,d5f1904dc157a7288d0c655647331590ca4467442344ac798131ea9efdb33f0d,"[1,0,0,1,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3985,3986,16384.0,16384.0,0.7578786611557007,0.30817192792892456,0.5425618290901184,0.21172231435775757,0,0,0,1,0.03674101540728329,0.03550506512095855,0.009449474266578037,1.0746755653850492e-05,0.08750118537441144,1,1
379,12,18,"[""pipe_fryum/Data/Images/Normal/006.JPG"",""macaroni1/Data/Images/Normal/0935.JPG"",""pipe_fryum/Data/Images/Anomaly/059.JPG"",""chewinggum/Data/Images/Anomaly/008.JPG"",""pcb3/Data/Images/Anomaly/082.JPG"",""macaroni1/Data/Images/Normal/0811.JPG""]",ec93a3191d91629e00fb66202a44735670b63796dc531f327b963bd6193f0e25,c32b7adcbe134de7c2bd93e8757021da0121ffd5c83d96741c80e45d72a0fbd6,"[0,0,1,1,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3986,3987,16384.0,16384.0,0.7975180745124817,0.3082066774368286,0.6114094853401184,0.1825663447380066,0,0,0,1,0.043233677697687906,0.04220060270962811,0.009394680314501669,1.5334874604454387e-05,0.09999994611583914,1,1
380,12,19,"[""pipe_fryum/Data/Images/Anomaly/053.JPG"",""pcb2/Data/Images/Anomaly/029.JPG"",""pcb4/Data/Images/Anomaly/086.JPG"",""macaroni1/Data/Images/Anomaly/011.JPG"",""macaroni2/Data/Images/Anomaly/098.JPG"",""pcb1/Data/Images/Normal/0957.JPG""]",d1eca2092f3c21a279d2e2e85cb69501d8a69b58f7716bf10fc4bf23656ae5e5,bb8a0d3ff8bcaaff910ad47480e18be1d1082ad2553cb519555b6a285d8b5847,"[1,1,1,1,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3987,3988,16384.0,16384.0,1.2336187362670898,0.308247834444046,0.6266276240348816,0.6035917401313782,0,0,0,1,0.09599359138865589,0.09420609374383128,0.018438586963775188,5.67001530706152e-06,0.09024443267861128,1,1
381,12,20,"[""macaroni2/Data/Images/Normal/0892.JPG"",""candle/Data/Images/Anomaly/048.JPG"",""pcb2/Data/Images/Anomaly/006.JPG"",""macaroni1/Data/Images/Anomaly/081.JPG"",""pcb3/Data/Images/Normal/0013.JPG"",""pipe_fryum/Data/Images/Anomaly/095.JPG""]",4a17524d32608036215d4c4b2a6a3dd40d64037df2d547e28eac139e409f0e48,5aad394ea24e1ee830a4e767f7a51afd9d7090bcd68341cd36fba4b01c5e5ad3,"[0,1,1,1,0,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3988,3989,16384.0,16384.0,1.246822476387024,0.30829599499702454,0.6024577021598816,0.6409445405006409,0,0,0,1,0.14215056786307856,0.1367210471054684,0.038911941896800695,3.7832260681484105e-06,0.02990853632547522,1,1
382,12,21,"[""pipe_fryum/Data/Images/Anomaly/061.JPG"",""cashew/Data/Images/Anomaly/065.JPG"",""macaroni2/Data/Images/Normal/0400.JPG"",""pcb1/Data/Images/Normal/0779.JPG"",""candle/Data/Images/Anomaly/094.JPG"",""pcb3/Data/Images/Normal/0514.JPG""]",87553593378e6cf2ca36dfb2c5984f1a0528ad3423810acb0ea456d082fcb03a,a74190741aa0736af4cef68d225bf89d3decbdc5219b5a6089a6b625239a6bd7,"[1,1,0,0,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3989,3990,16384.0,16384.0,0.9194440841674805,0.308323472738266,0.582763671875,0.3331754207611084,0,0,0,1,0.5711798487930112,0.5688578554048205,0.05145055890304377,1.7525140317446994e-06,0.09999995261358373,1,1
383,12,22,"[""pcb4/Data/Images/Normal/0469.JPG"",""pcb4/Data/Images/Normal/0320.JPG"",""pipe_fryum/Data/Images/Normal/104.JPG"",""candle/Data/Images/Anomaly/028.JPG"",""cashew/Data/Images/Anomaly/088.JPG"",""macaroni2/Data/Images/Normal/0923.JPG""]",474bd34a9c8cb396a49f4a9dc6f8035f0c5e1e95476a57d3dd0239f53ff19a94,b60f84a0541fd3ca6b90277c29eae7b3efd34a6b1ce385498c45da93369bd9b5,"[0,0,0,1,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3990,3991,16384.0,16384.0,0.9686551690101624,0.30835258960723877,0.67333984375,0.2917666733264923,0,0,0,1,0.12812120287179984,0.12464369432851151,0.02964780075245855,2.1187989208363506e-05,0.0999999526130719,1,1
384,12,23,"[""capsules/Data/Images/Normal/320.JPG"",""pcb1/Data/Images/Anomaly/088.JPG"",""candle/Data/Images/Normal/0784.JPG"",""fryum/Data/Images/Anomaly/095.JPG"",""pcb2/Data/Images/Normal/0011.JPG"",""macaroni2/Data/Images/Normal/0417.JPG""]",4b7dada05e5534cd58fd8ed5af742ac0006669739f584ed1bd3befaba5ce6c3b,8ca5debe5265f1225d375df67ff7bc6866171bcf428018101e12e8ce525b29d2,"[0,1,0,1,0,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3991,3992,16384.0,16384.0,0.9512322545051575,0.30839020013809204,0.6695963740348816,0.27817437052726746,0,0,0,1,0.2854043993515437,0.273404072733972,0.08188946319089156,1.0913304777377903e-05,0.043858371220495844,1,1
385,12,24,"[""capsules/Data/Images/Normal/046.JPG"",""pipe_fryum/Data/Images/Normal/012.JPG"",""pcb2/Data/Images/Anomaly/078.JPG"",""candle/Data/Images/Anomaly/047.JPG"",""pipe_fryum/Data/Images/Normal/484.JPG"",""capsules/Data/Images/Anomaly/067.JPG""]",90920e86c6c3b67de1ced1cd85e095ffde7c2f9026df4d2e52a0b6eb1dd1a7c7,4d377c29bdb3f75c535632869b61552a9855932645f6d0fd5adc83e2a47dc2f3,"[0,0,1,1,0,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3992,3993,16384.0,16384.0,0.9194772839546204,0.30842575430870056,0.6745198369026184,0.24144503474235535,0,0,0,1,0.062454476699015854,0.060356736426832244,0.016050732931857534,1.0823315577526335e-05,0.09999994631371087,1,1
386,12,25,"[""cashew/Data/Images/Normal/309.JPG"",""macaroni2/Data/Images/Normal/0755.JPG"",""macaroni2/Data/Images/Anomaly/057.JPG"",""candle/Data/Images/Normal/0306.JPG"",""pcb1/Data/Images/Normal/0469.JPG"",""candle/Data/Images/Normal/0286.JPG""]",e3c3f3eefc7eca311e7375963dd4253a70a5da704eb4e5e9a8552743454c6623,43eb717bb06365a398bf4c6cdef18a039b28c000a08e42694c989bcc92f6bc5a,"[0,0,1,0,0,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3993,3994,16384.0,16384.0,1.1086487770080566,0.30846092104911804,0.701171875,0.4039739668369293,0,0,0,1,0.2646570320824801,0.2624681072991896,0.03396818042651025,3.8122930018912314e-06,0.019119028200389927,1,1
387,12,26,"[""macaroni2/Data/Images/Normal/0674.JPG"",""pcb2/Data/Images/Anomaly/045.JPG"",""candle/Data/Images/Normal/0024.JPG"",""pcb2/Data/Images/Normal/0659.JPG"",""cashew/Data/Images/Anomaly/060.JPG"",""macaroni1/Data/Images/Anomaly/033.JPG""]",40a89d7618e25a9cb18eec298858eb388b5c44d3b635c477ed879bfa2d662fa3,9cdd3d0c220a8bac54e7bd17183310fa17c35395f985c50e55de8e943e319268,"[0,1,0,0,1,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3994,3995,16384.0,16384.0,0.9076222777366638,0.30850711464881897,0.6206868290901184,0.28347939252853394,0,0,0,1,0.031174101869861637,0.02915917905278218,0.01102573826826575,3.869307252871858e-05,0.09999994644979654,1,1
388,12,27,"[""pcb3/Data/Images/Normal/0333.JPG"",""pcb1/Data/Images/Anomaly/074.JPG"",""pcb1/Data/Images/Anomaly/056.JPG"",""candle/Data/Images/Anomaly/059.JPG"",""capsules/Data/Images/Normal/423.JPG"",""cashew/Data/Images/Anomaly/015.JPG""]",636f691ba0a155dd8ea9a4faacd8be0b9d72d71bd4034347662840d1a29d8ca7,09fef8e0f3d04eca281eac402021ea4819b7f87927fecfcab187d54facfe3307,"[0,1,1,1,0,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3995,3996,16384.0,16384.0,1.3127013444900513,0.3085545003414154,0.6559244990348816,0.6533142328262329,0,0,0,1,0.3388311052191759,0.338564116651142,0.013448300274762992,1.1147586520763992e-05,0.0999999526108832,1,1
389,12,28,"[""pcb3/Data/Images/Normal/0100.JPG"",""macaroni2/Data/Images/Anomaly/078.JPG"",""candle/Data/Images/Anomaly/035.JPG"",""pipe_fryum/Data/Images/Anomaly/099.JPG"",""pcb1/Data/Images/Anomaly/003.JPG"",""fryum/Data/Images/Normal/484.JPG""]",133a524d28a8ee8b796598986e4140aa72de73a9498fead4ff2af7c822ddf612,b6403c5e03b61a6b876a4a5c4ae8683a9cf4b8ea6abd6d973af2fafe5068880a,"[0,1,1,1,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3996,3997,16384.0,16384.0,1.451335072517395,0.30861470103263855,0.6577962040901184,0.7900493741035461,0,0,0,1,0.321684502502506,0.3171348029409506,0.05391137091457825,7.1716606117457395e-06,0.03692340691998587,1,1
390,12,29,"[""macaroni2/Data/Images/Normal/0423.JPG"",""candle/Data/Images/Normal/0484.JPG"",""cashew/Data/Images/Anomaly/003.JPG"",""cashew/Data/Images/Anomaly/086.JPG"",""capsules/Data/Images/Anomaly/082.JPG"",""chewinggum/Data/Images/Normal/276.JPG""]",88fd0d69c0a523c1f2fed78e6b7308777841c6d853f1d1b249fba5f08c7dd956,a3730a4c0689c97b8614793e06be4333b978c7508674bd8cc0c65185b990d15e,"[0,0,1,1,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3997,3998,16384.0,16384.0,0.9491313695907593,0.30865946412086487,0.6305338740348816,0.3150137960910797,0,0,0,1,0.36088477881997105,0.3543964180505697,0.06812490335307092,9.531640034345856e-06,0.08612210881139365,1,1
391,12,30,"[""pcb1/Data/Images/Anomaly/059.JPG"",""capsules/Data/Images/Anomaly/079.JPG"",""pcb3/Data/Images/Normal/0208.JPG"",""pcb1/Data/Images/Anomaly/043.JPG"",""pcb3/Data/Images/Anomaly/076.JPG"",""pcb3/Data/Images/Anomaly/097.JPG""]",0e6717c2ea4749df0d9d100fb1d79cb6e0d2ca6670a4a9460410da47812ed500,4a2883d4dd0769d99b2ba6af4750a261b913f0046808f865a1ff7183b9b15f8e,"[1,1,0,1,1,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3998,3999,16384.0,16384.0,1.4568499326705933,0.3086962103843689,0.6492512822151184,0.8042431473731995,0,0,0,1,0.659252590385726,0.6583089593183373,0.03526034616247528,7.236535335726044e-06,0.09999995260996691,1,1
392,12,31,"[""pcb4/Data/Images/Anomaly/052.JPG"",""macaroni1/Data/Images/Anomaly/024.JPG"",""pcb3/Data/Images/Normal/0674.JPG"",""pcb4/Data/Images/Anomaly/009.JPG"",""pcb4/Data/Images/Anomaly/001.JPG"",""pcb2/Data/Images/Normal/0730.JPG""]",07355c1d9a00928dc100477d51c98132832783a5fc1d9de186cfab4ade5121bd,6f689483a690a9807086c77749897ea356ffdedeaa4c5491cf0f39098b6dcbd8,"[1,1,0,1,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3999,4000,16384.0,16384.0,1.071596384048462,0.3087538480758667,0.6548665165901184,0.4134495258331299,0,0,0,1,0.18234932786156294,0.18049677318000856,0.02592667049908867,9.259439977206475e-06,0.09999994660454528,1,1
393,12,32,"[""pcb3/Data/Images/Anomaly/032.JPG"",""macaroni2/Data/Images/Normal/0964.JPG"",""candle/Data/Images/Normal/0659.JPG"",""pcb3/Data/Images/Normal/0615.JPG"",""pcb2/Data/Images/Normal/0654.JPG"",""pcb3/Data/Images/Anomaly/048.JPG""]",c250e7aab0eedebcc5d7beb0e10d5df21de72370393449459d54b4de34960679,55f356945ac1385b68343d67bdc7e595d5ca9b294b2ffad5dedcf6ab57450821,"[1,0,0,0,0,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,4000,4001,16384.0,16384.0,1.1811007261276245,0.30880892276763916,0.6980794072151184,0.4796794652938843,0,0,0,1,0.038191363395020335,0.03696889177359446,0.009585472288977659,3.2437714569078036e-05,0.09999995260935321,1,1
394,12,33,"[""macaroni2/Data/Images/Normal/0187.JPG"",""pcb2/Data/Images/Anomaly/084.JPG"",""pcb4/Data/Images/Anomaly/080.JPG"",""pipe_fryum/Data/Images/Anomaly/087.JPG"",""pipe_fryum/Data/Images/Anomaly/097.JPG"",""pcb1/Data/Images/Normal/0159.JPG""]",9973d7c24a44b365cc33736e8cefc0cbc0ba7e2874889dfaccfd86066510a52d,56dc993fd5b6d3d37923c02b68ed62162db743548bc91a68efc9c57f685cc9c1,"[0,1,1,1,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,4001,4002,16384.0,16384.0,0.9842362999916077,0.3088788688182831,0.613037109375,0.3677960932254791,0,0,0,1,0.14995165259930932,0.14577386803206,0.03514936011132353,1.993833001367685e-06,0.02276336344415013,1,1
395,12,34,"[""macaroni1/Data/Images/Anomaly/052.JPG"",""pcb4/Data/Images/Normal/0026.JPG"",""pcb4/Data/Images/Normal/0196.JPG"",""macaroni1/Data/Images/Anomaly/071.JPG"",""pcb1/Data/Images/Normal/0196.JPG"",""macaroni2/Data/Images/Anomaly/081.JPG""]",c8c6c1bcd11cb5d19e53127968846ec47e1f213555b035f2369b538613219c18,efa05358e50e556f879c12d7f2749bde082e091eca3b1390b05568b34afa35c9,"[1,0,0,1,0,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,4002,4003,16384.0,16384.0,1.0751575231552124,0.30893269181251526,0.6708984375,0.4009188115596771,0,0,0,1,0.048764413498096085,0.04662630377520537,0.01428131016663262,3.46961121452549e-05,0.0999999465773317,1,1
