K_per_anomalous_sample,anchor_loss,anomaly_sample_count,arm,attempt_index,batch,consecutive_nonfinite_grad_skips,epoch,existing_task_loss,file_names,global_step_after,global_step_before,hard_background_max,hard_background_mean,image_sha256,labels,mask_sha256,nonfinite_grad_skip,nonfinite_loss_skip,optimizer_state_finite,paired_control_skip,parameters_finite,safe_anchor_effective_ratio,safe_anchor_max_family_ratio,status,successful_step,thbr_enabled,thbr_grad_norm,thbr_raw,thbr_weighted,total_loss,violation_fraction,weak_anomaly_mean,weak_anomaly_min
"[108, 6484, 77]",0.2935718297958374,3,A_THBR_R1_CONTROL,30,30,,11,1.0540083646774292,"[""macaroni2/Data/Images/Anomaly/022.JPG"",""pcb4/Data/Images/Normal/0654.JPG"",""cashew/Data/Images/Normal/012.JPG"",""pcb3/Data/Images/Normal/0525.JPG"",""pcb4/Data/Images/Anomaly/070.JPG"",""macaroni1/Data/Images/Anomaly/033.JPG""]",3638,3637,0.999985933303833,0.3680982295724486,ab742cde8f692ed8d3577410f451f43f4b09de707da04735934c378eb1fabfc6,"[1,0,0,0,1,1]",4ce2992195ff4e77b9937c8fc740002a573e9686a47ba03f18970e77aba9d315,0,0,1,0,1,1.1722639083557234e-05,0.09999994531833006,success,1,False,,0.7021160125732422,0.0,1.0540083646774292,0.6472435593605042,0.411373046406311,6.601707180919902e-09
"[1401, 501, 4583, 1876]",0.293593168258667,4,A_THBR_R1_CONTROL,31,31,,11,0.8748838305473328,"[""pcb4/Data/Images/Anomaly/059.JPG"",""candle/Data/Images/Anomaly/026.JPG"",""capsules/Data/Images/Anomaly/072.JPG"",""candle/Data/Images/Normal/0208.JPG"",""macaroni2/Data/Images/Normal/0617.JPG"",""capsules/Data/Images/Anomaly/060.JPG""]",3639,3638,0.9999977350234985,0.3747851517982781,5b517fd0d0eb33bada18d8688080dd4b3dac9ff1b5d570413a4503a6056785c7,"[1,1,1,0,0,1]",51fe7792b92725073a68d96a5ad19ec7cb85be3a9724acb40b206a4708e1d9ad,0,0,1,0,1,1.1658845621663988e-05,0.0891053558252514,success,1,False,,0.6315327882766724,0.0,0.8748838305473328,0.38965798541903496,0.6051994759252342,5.473007824718934e-09
[381],0.2936166822910309,1,A_THBR_R1_CONTROL,32,32,,11,0.7517053484916687,"[""pcb4/Data/Images/Normal/0026.JPG"",""cashew/Data/Images/Anomaly/039.JPG"",""fryum/Data/Images/Normal/244.JPG"",""candle/Data/Images/Normal/0694.JPG"",""pipe_fryum/Data/Images/Normal/166.JPG"",""macaroni2/Data/Images/Normal/0800.JPG""]",3640,3639,0.9977872371673584,0.4574788510799408,b1d5a2cb2f9c01f2d7f38edb4f6a29dd6cc3609c4e02a3e8658665320d57d679,"[0,1,0,0,0,0]",7dae6fd2fb72cbee5ad3ffbeb066e50fb610616f8c69bf57686fa37f49436819,0,0,1,0,1,7.001429863281461e-06,0.09999994525559612,success,1,False,,0.517623782157898,0.0,0.7517053484916687,0.16010499000549316,0.9187011122703552,0.042285025119781494
"[204, 9386]",0.2936346232891083,2,A_THBR_R1_CONTROL,33,33,,11,0.9268237948417664,"[""pcb2/Data/Images/Normal/0869.JPG"",""candle/Data/Images/Anomaly/078.JPG"",""candle/Data/Images/Normal/0631.JPG"",""pcb3/Data/Images/Normal/0964.JPG"",""pcb4/Data/Images/Anomaly/053.JPG"",""macaroni1/Data/Images/Normal/0303.JPG""]",3641,3640,0.9999792575836182,0.5085028614848852,0016e3aa36e65a83c7c940235602a56b5aa4a77cce9968fa9fd31886e367aa0d,"[0,1,0,0,1,0]",0a5f5442f62027ec0283117b9552eaf33965299ddff2dd3c51559e718fabcb48,0,0,1,0,1,2.166608777471089e-05,0.09999994523490713,success,1,False,,0.7256219387054443,0.0,0.9268237948417664,0.5611189007759094,0.46942099556326866,4.501973460691033e-09
[375],0.29365792870521545,1,A_THBR_R1_CONTROL,34,34,,11,0.8712330460548401,"[""pcb4/Data/Images/Normal/0629.JPG"",""capsules/Data/Images/Normal/484.JPG"",""pcb1/Data/Images/Normal/0892.JPG"",""pcb2/Data/Images/Normal/0026.JPG"",""pcb4/Data/Images/Normal/0631.JPG"",""fryum/Data/Images/Anomaly/062.JPG""]",3642,3641,0.9999595880508423,0.9517320990562439,b4d334a11835bf7df504a25b16ddd32fd31cdb3519d1694f9b0b8802fa288bf9,"[0,0,0,0,0,1]",35ab77df471e3788b4795dcc7cb3075380a953b8062500c5e9cd6abc3492eaef,0,0,1,0,1,1.637586596031012e-05,0.06543924383264826,success,1,False,,1.1082528829574585,0.0,0.8712330460548401,0.8453333377838135,0.2759060859680176,1.1102354164904682e-06
"[63, 1477, 530, 5231, 492, 120]",0.293666809797287,6,A_THBR_R1_CONTROL,35,35,,11,1.123497724533081,"[""macaroni2/Data/Images/Anomaly/037.JPG"",""chewinggum/Data/Images/Anomaly/098.JPG"",""chewinggum/Data/Images/Anomaly/069.JPG"",""pcb1/Data/Images/Anomaly/056.JPG"",""pcb3/Data/Images/Anomaly/033.JPG"",""macaroni1/Data/Images/Anomaly/069.JPG""]",3643,3642,0.999992847442627,0.4640733827062225,fb69926fa58c6cda61f62270f369dedaf0550113f3d7397e22515638cb4cfe43,"[1,1,1,1,1,1]",ab0f7b9b8ea90aa47426aa8f7e403210cdd038f8e011534e44073577185ddd09,0,0,1,0,1,1.3582416310948564e-05,0.06118600387913333,success,1,False,,0.6361019015312195,0.0,1.123497724533081,0.46130961924791336,0.6405747845183803,5.304621630841666e-09
"[135, 500, 420, 2777, 560]",0.29367727041244507,5,A_THBR_R1_CONTROL,36,36,,11,1.066099762916565,"[""fryum/Data/Images/Anomaly/013.JPG"",""pcb1/Data/Images/Normal/0402.JPG"",""pipe_fryum/Data/Images/Anomaly/000.JPG"",""cashew/Data/Images/Anomaly/004.JPG"",""pcb1/Data/Images/Anomaly/042.JPG"",""pipe_fryum/Data/Images/Anomaly/005.JPG""]",3644,3643,0.9999874830245972,0.28587761903654607,da4a627093b2c55058cccac09b2ccf1a3fe36ad3ae7f7305fe11d0c65c704ff2,"[1,0,1,1,1,1]",11e7bfa98ceeb3e78dbecd1c67975a8139b54706bfe1bc4cb0f08bf2ce3eb714,0,0,1,0,1,1.0557562193918135e-05,0.09999994514641763,success,1,False,,0.6010010838508606,0.0,1.066099762916565,0.5309072464704514,0.5357059937197853,6.6534857623423704e-09
"[28, 182, 305, 1509]",0.2936950922012329,4,A_THBR_R1_CONTROL,37,37,,11,1.2282668352127075,"[""capsules/Data/Images/Anomaly/044.JPG"",""fryum/Data/Images/Anomaly/094.JPG"",""pcb1/Data/Images/Normal/0920.JPG"",""macaroni1/Data/Images/Anomaly/096.JPG"",""pcb1/Data/Images/Normal/0457.JPG"",""pcb4/Data/Images/Anomaly/075.JPG""]",3645,3644,0.9999880790710449,0.47439912899069725,3973e1b672925d79a95e369c246e6862862ee4c594d23de3aa1b3bad8a7ec5ec,"[1,1,0,1,0,1]",21044b35b26f0df2621a15f7151adb118ede78a6d7dd18fbd30d39edb7717711,0,0,1,0,1,1.3891115724057432e-05,0.09999996238744605,success,1,False,,0.9414133429527283,0.0,1.2282668352127075,0.8997316807508469,0.07587864149052592,9.456509353356068e-09
"[424, 803, 177]",0.293713241815567,3,A_THBR_R1_CONTROL,38,38,,11,0.9010876417160034,"[""pcb2/Data/Images/Anomaly/032.JPG"",""macaroni2/Data/Images/Normal/0178.JPG"",""pcb3/Data/Images/Anomaly/089.JPG"",""pcb4/Data/Images/Normal/0488.JPG"",""cashew/Data/Images/Anomaly/050.JPG"",""pcb2/Data/Images/Normal/0320.JPG""]",3646,3645,0.9999983310699463,0.5537863671779633,f7a7e4431f8cfeaa7c7bc812fe58811941d9bb6c40947d81aa9b4235ae29822a,"[1,0,1,0,1,0]",13c95ed131fbb4edece62d5518764d4753e97e8a259583707e3469189f812037,0,0,1,0,1,8.702338203105082e-06,0.05252318280341254,success,1,False,,0.6771252155303955,0.0,0.9010876417160034,0.33830801645914715,0.7039913137753805,6.398594543099989e-09
"[103, 466, 994, 484, 290]",0.2937261164188385,5,A_THBR_R1_CONTROL,39,39,,11,1.2109347581863403,"[""pcb1/Data/Images/Normal/0684.JPG"",""macaroni1/Data/Images/Anomaly/061.JPG"",""pcb3/Data/Images/Anomaly/028.JPG"",""pcb4/Data/Images/Anomaly/099.JPG"",""pcb3/Data/Images/Anomaly/060.JPG"",""cashew/Data/Images/Anomaly/085.JPG""]",3647,3646,0.9999897480010986,0.5993757843854837,99a0eabd767b0420f171ed66a9440d50b68468bb6146c14ff150edf5aeb6381a,"[0,1,1,1,1,1]",b7c45211560151c3f8cb24017e2507c04545de8f426c879a530b2b71188b2155,0,0,1,0,1,1.0703253435670195e-05,0.0999999526894068,success,1,False,,0.8425485491752625,0.0,1.2109347581863403,0.6295839607715606,0.4128956338841562,7.901209464478143e-09
"[279, 223, 34]",0.2937265634536743,3,A_THBR_R1_CONTROL,40,40,,11,0.8922758102416992,"[""pcb3/Data/Images/Normal/0333.JPG"",""chewinggum/Data/Images/Normal/389.JPG"",""cashew/Data/Images/Anomaly/027.JPG"",""macaroni1/Data/Images/Anomaly/060.JPG"",""chewinggum/Data/Images/Normal/084.JPG"",""candle/Data/Images/Anomaly/042.JPG""]",3648,3647,0.9999843835830688,0.7644747694333395,e2382220f72be23f4d2c82051605f14f660866e22ae6654c6c1f661bd4645060,"[0,0,1,1,0,1]",089aa7e88940797c204160a856970fc2d602d857cf48282b2ed632a58f268c4d,0,0,1,0,1,1.4325559652009495e-05,0.09999994499920332,success,1,False,,0.7317795157432556,0.0,0.8922758102416992,0.4317663311958313,0.75992551445961,7.543320680269971e-05
"[838, 21165, 706]",0.293722003698349,3,A_THBR_R1_CONTROL,41,41,,11,1.2389813661575317,"[""cashew/Data/Images/Anomaly/083.JPG"",""pcb1/Data/Images/Anomaly/045.JPG"",""pcb4/Data/Images/Normal/0046.JPG"",""pcb4/Data/Images/Normal/0684.JPG"",""cashew/Data/Images/Normal/367.JPG"",""fryum/Data/Images/Anomaly/011.JPG""]",3649,3648,0.9999499320983887,0.16522478395546614,cb123951df3c66a7765554f4e038ffd10e3d9631d62a3119a90999f666170d50,"[1,1,0,0,0,1]",63989755474a394894b72d7faf5570c6773f7968fa81900377fcba70e6e70484,0,0,1,0,1,1.022496116869725e-05,0.09999994496248697,success,1,False,,0.765109658241272,0.0,1.2389813661575317,0.6345857481161753,0.06267848238348961,7.539386892574385e-09
"[1824, 201, 31, 401, 1461]",0.2937246859073639,5,A_THBR_R1_CONTROL,42,42,,11,1.1273458003997803,"[""candle/Data/Images/Anomaly/069.JPG"",""fryum/Data/Images/Anomaly/065.JPG"",""pcb3/Data/Images/Normal/0215.JPG"",""fryum/Data/Images/Anomaly/031.JPG"",""cashew/Data/Images/Anomaly/010.JPG"",""capsules/Data/Images/Anomaly/055.JPG""]",3650,3649,0.9999943971633911,0.544623469654016,6269b50da5d9690f29985eea0657e74e2346686cee2e37249d213a4da29e90db,"[1,1,0,1,1,1]",1886066d4c5f5869878e7478f8900c2315e1ac4056b0e4ddb71180d7da670589,0,0,1,0,1,7.119435509487727e-06,0.0999999449259125,success,1,False,,0.7584567666053772,0.0,1.1273458003997803,0.6536814749240876,0.4516238122621303,6.864689705565752e-09
"[49782, 1013]",0.29373741149902344,2,A_THBR_R1_CONTROL,43,43,,11,1.2992507219314575,"[""fryum/Data/Images/Anomaly/058.JPG"",""pipe_fryum/Data/Images/Anomaly/085.JPG"",""candle/Data/Images/Normal/0016.JPG"",""pcb4/Data/Images/Normal/0990.JPG"",""macaroni1/Data/Images/Normal/0215.JPG"",""pcb1/Data/Images/Normal/0170.JPG""]",3651,3650,0.9956685304641724,0.19480306934565306,834674fb5cfe826f2cdbd7c967a30fcb1ea689d8937b1bfd95b08599c1f40bf5,"[1,1,0,0,0,0]",e8d63ebb50f672ac35dfa995b1c57d4d77a4889dd078ff2a0ae06f9e9a0442a9,0,0,1,0,1,5.26163675322899e-06,0.043425618008533694,success,1,False,,0.695956826210022,0.0,1.2992507219314575,0.36291517317295074,0.27493268996477127,6.705669353124222e-09
"[346, 412, 841, 386, 2233]",0.29373663663864136,5,A_THBR_R1_CONTROL,44,44,,11,1.0986465215682983,"[""chewinggum/Data/Images/Anomaly/075.JPG"",""cashew/Data/Images/Anomaly/079.JPG"",""pcb3/Data/Images/Anomaly/064.JPG"",""pcb3/Data/Images/Anomaly/097.JPG"",""cashew/Data/Images/Anomaly/033.JPG"",""macaroni1/Data/Images/Normal/0648.JPG""]",3652,3651,0.999976396560669,0.27590179777980667,238c06144c3dc8c54c36b6e143e3f7dd7e25b9f998f610ca535abec410e4cc55,"[1,1,1,1,1,0]",70ab3eb797b2684298061f5ff7061a438b3a533519df6db0132ee73e71c66011,0,0,1,0,1,6.570151438440307e-06,0.0999999448460527,success,1,False,,0.6584213376045227,0.0,1.0986465215682983,0.5594458758831025,0.43066566310253196,4.363462480228009e-09
"[451, 41438, 1561, 399, 2409]",0.2937454581260681,5,A_THBR_R1_CONTROL,45,45,,11,1.1811881065368652,"[""pipe_fryum/Data/Images/Anomaly/081.JPG"",""pipe_fryum/Data/Images/Anomaly/099.JPG"",""macaroni2/Data/Images/Normal/0306.JPG"",""pcb3/Data/Images/Anomaly/012.JPG"",""candle/Data/Images/Anomaly/008.JPG"",""candle/Data/Images/Anomaly/066.JPG""]",3653,3652,0.9999970197677612,0.5511600084602832,8f6a41f418d2556b01cfe31cf5c8c53e2652cc3a0f2e9e61757009cceaaf8008,"[1,1,0,1,1,1]",2eaef3c5f7c22d5d1863c87a4eda594bd793c679e066404c248ac4d8acfd379a,0,0,1,0,1,2.790060995079693e-06,0.024613916363825292,success,1,False,,0.6910423636436462,0.0,1.1811881065368652,0.3232779070734978,0.5825385868549346,8.215957691959375e-09
"[1612, 151, 338]",0.2937508225440979,3,A_THBR_R1_CONTROL,46,46,,11,1.0950038433074951,"[""pcb4/Data/Images/Anomaly/078.JPG"",""fryum/Data/Images/Anomaly/080.JPG"",""pcb2/Data/Images/Normal/0617.JPG"",""pcb3/Data/Images/Normal/0174.JPG"",""pcb3/Data/Images/Anomaly/058.JPG"",""pipe_fryum/Data/Images/Normal/228.JPG""]",3654,3653,0.9999973773956299,0.2867770747101493,26f77236359763179502231340d26cb6cc26b67b02ab4ce0dcd8c2983783200e,"[1,1,0,0,1,0]",aaab3150f08326aecce8ee2831482509c87fd806244da1cada9e754aee10c1a7,0,0,1,0,1,1.2797962314021329e-05,0.04584468690759436,success,1,False,,0.7948881983757019,0.0,1.0950038433074951,0.8584384918212891,0.13064593109489428,1.5229980832032197e-08
"[60, 633]",0.29375532269477844,2,A_THBR_R1_CONTROL,47,47,,11,0.9281704425811768,"[""pcb1/Data/Images/Normal/0187.JPG"",""pcb4/Data/Images/Normal/0971.JPG"",""candle/Data/Images/Normal/0333.JPG"",""cashew/Data/Images/Anomaly/078.JPG"",""pcb3/Data/Images/Anomaly/099.JPG"",""pcb3/Data/Images/Normal/0991.JPG""]",3655,3654,0.9999977350234985,0.4724668441940594,7dde120724a2f4fae93d105126b229b6169cddabf3cae9768a1eb0f6dc312c14,"[0,0,0,1,1,0]",d389ab7dc8b86cf64aba39a046414fda81a50cd35184140dff579b9862f61a1f,0,0,1,0,1,1.404446884975912e-05,0.09999994466178788,success,1,False,,0.7622278332710266,0.0,0.9281704425811768,0.76145339012146,0.36377659069117385,1.8514946020786738e-08
[159],0.29375696182250977,1,A_THBR_R1_CONTROL,48,48,,11,0.787975013256073,"[""pcb2/Data/Images/Normal/0016.JPG"",""candle/Data/Images/Normal/0518.JPG"",""pipe_fryum/Data/Images/Anomaly/056.JPG"",""fryum/Data/Images/Normal/482.JPG"",""pcb2/Data/Images/Normal/0363.JPG"",""pcb3/Data/Images/Normal/0739.JPG""]",3656,3655,0.9998804330825806,0.844982385635376,f3a204b58a5051cc3e0cfdc35d50fb365aee2b774c86dca15b57fed933976f61,"[0,0,1,0,0,0]",635136655a04f6d14e8e07d757dafad3ba4a3fffc09ce795748f24c2dad58530,0,0,1,0,1,8.549944759855169e-06,0.09999994459681093,success,1,False,,0.7073292136192322,0.0,0.787975013256073,0.30817610025405884,0.8557374477386475,0.007710576057434082
"[608, 1568, 225, 33]",0.2937488853931427,4,A_THBR_R1_CONTROL,49,49,,11,0.9501320719718933,"[""fryum/Data/Images/Anomaly/066.JPG"",""fryum/Data/Images/Normal/460.JPG"",""chewinggum/Data/Images/Anomaly/024.JPG"",""pcb3/Data/Images/Normal/0844.JPG"",""macaroni2/Data/Images/Anomaly/042.JPG"",""macaroni2/Data/Images/Anomaly/034.JPG""]",3657,3656,0.9999897480010986,0.49571162462234497,0aca6dbfd93cc02ceee9b49a2e1181c7459c8a883306d8a3507b174e5e6829c9,"[1,0,1,0,1,1]",e93c4786cf1857337e508666efcb473c2c9ebadc286abcbc6ac20000bf86aa3f,0,0,1,0,1,1.744348126431606e-05,0.09999994453765096,success,1,False,,0.629090428352356,0.0,0.9501320719718933,0.39103699661791325,0.6811103164645829,3.30064615639003e-08
"[557, 1824, 45, 636, 2382, 103]",0.293742835521698,6,A_THBR_R1_CONTROL,50,50,,11,1.154046654701233,"[""candle/Data/Images/Anomaly/081.JPG"",""fryum/Data/Images/Anomaly/008.JPG"",""macaroni1/Data/Images/Anomaly/077.JPG"",""cashew/Data/Images/Anomaly/016.JPG"",""pcb2/Data/Images/Anomaly/043.JPG"",""capsules/Data/Images/Anomaly/029.JPG""]",3658,3657,0.9999933242797852,0.43401223337483924,f49896af0634d24295eea4547b04c2373e2f4b1854e419a332e20dc8b0b61155,"[1,1,1,1,1,1]",a762d4eff2af4d88f3073a32038c7f19286f5b2c67c977115626859d7cb6a851,0,0,1,0,1,6.807536975273919e-06,0.03289265954023976,success,1,False,,0.671966552734375,0.0,1.154046654701233,0.5247465173403422,0.5137125523382734,5.691028093224304e-09
"[88, 3603, 43, 480, 135]",0.29375022649765015,5,A_THBR_R1_CONTROL,51,51,,11,0.9931145310401917,"[""macaroni2/Data/Images/Anomaly/018.JPG"",""chewinggum/Data/Images/Anomaly/018.JPG"",""capsules/Data/Images/Anomaly/032.JPG"",""candle/Data/Images/Anomaly/021.JPG"",""macaroni2/Data/Images/Normal/0755.JPG"",""candle/Data/Images/Anomaly/075.JPG""]",3659,3658,0.9999995231628418,0.6898185610771179,5c37a28c2801e3d2945bc5f4ef8d7a179cc2184cd78c13fc9d4c06ec3fb54f36,"[1,1,1,1,0,1]",d0cf205465c35204eef221f4be99dbef738f7f4b2bcd8986a17a12b8a53da7d1,0,0,1,0,1,8.862462597064595e-06,0.09999994444678709,success,1,False,,0.7934945225715637,0.0,0.9931145310401917,0.5463175728917122,0.5899442672729492,7.20927317843234e-08
"[384, 83, 230, 117]",0.29376301169395447,4,A_THBR_R1_CONTROL,52,52,,11,1.1258068084716797,"[""pipe_fryum/Data/Images/Normal/130.JPG"",""pipe_fryum/Data/Images/Anomaly/075.JPG"",""cashew/Data/Images/Anomaly/072.JPG"",""pcb4/Data/Images/Normal/0694.JPG"",""candle/Data/Images/Anomaly/080.JPG"",""macaroni1/Data/Images/Anomaly/005.JPG""]",3660,3659,0.9999916553497314,0.6099655781163165,cf90f652d52e8f30fbb50f3884af6361a3c21b62ea2a48ff6854fd39a5c4168b,"[0,1,1,0,1,1]",02cbaea6f3312dc534f1828541fec0169fd324c95038242b6c6cd734b47fe439,0,0,1,0,1,6.477735173064503e-06,0.09999994440289578,success,1,False,,0.893396258354187,0.0,1.1258068084716797,0.6832995265722275,0.2861167302926333,8.410793839175312e-09
"[608, 3070, 25, 489, 402]",0.29378050565719604,5,A_THBR_R1_CONTROL,53,53,,11,1.1694014072418213,"[""candle/Data/Images/Normal/0427.JPG"",""pcb2/Data/Images/Anomaly/034.JPG"",""chewinggum/Data/Images/Anomaly/056.JPG"",""candle/Data/Images/Anomaly/057.JPG"",""chewinggum/Data/Images/Anomaly/029.JPG"",""pcb3/Data/Images/Anomaly/071.JPG""]",3661,3660,0.9999932050704956,0.39964497341029526,a9d21055de6b00ce08f9561f7e89212c6973057f1681e43a0aa51006feb9c531,"[0,1,1,1,1,1]",2e26418e8924aa1738189dff66b61dac32c5e21a89f099109adc68df53c905ea,0,0,1,0,1,1.1088906309534788e-05,0.09999994436267745,success,1,False,,0.654836893081665,0.0,1.1694014072418213,0.5353049397468567,0.5296161071875283,6.201730240462666e-09
"[531, 29625]",0.29381147027015686,2,A_THBR_R1_CONTROL,54,54,,11,0.922325074672699,"[""pcb3/Data/Images/Anomaly/002.JPG"",""macaroni1/Data/Images/Normal/0871.JPG"",""macaroni2/Data/Images/Normal/0684.JPG"",""macaroni2/Data/Images/Normal/0690.JPG"",""macaroni1/Data/Images/Normal/0394.JPG"",""pipe_fryum/Data/Images/Anomaly/096.JPG""]",3662,3661,0.9996743202209473,0.41521996445953846,5e0ab53f1914b30ef221b284eee32a9e6ea5912bc3ba1d93018894d7d7601235,"[1,0,0,0,0,1]",d3c2159cbab045ff5cda13159270b7480454af08a75dd8807c3542ce32662aad,0,0,1,0,1,5.931613945156358e-06,0.03941413292842253,success,1,False,,0.7152099609375,0.0,0.922325074672699,0.3383354991674423,0.46416787803173065,1.6726859897175927e-08
[1110],0.2938220798969269,1,A_THBR_R1_CONTROL,55,55,,11,0.9068372845649719,"[""pipe_fryum/Data/Images/Anomaly/089.JPG"",""candle/Data/Images/Normal/0621.JPG"",""pipe_fryum/Data/Images/Normal/239.JPG"",""candle/Data/Images/Normal/0953.JPG"",""macaroni1/Data/Images/Normal/0804.JPG"",""macaroni1/Data/Images/Normal/0920.JPG""]",3663,3662,0.5498067736625671,0.006824042648077011,351667e84533c940ea5a7b533d59a459fef1ac75d5fde46db042c05033cc17dc,"[1,0,0,0,0,0]",d674741801d8bc65ff7354ab2c7b834419318d8484b02beffeebe82385971bfc,0,0,1,0,1,1.49057870734125e-05,0.09999994425849823,success,1,False,,0.6929051876068115,0.0,0.9068372845649719,0.5567567944526672,0.00826689600944519,4.044035861738848e-08
"[124, 90, 52, 420]",0.29381445050239563,4,A_THBR_R1_CONTROL,56,56,,11,1.2239601612091064,"[""chewinggum/Data/Images/Anomaly/067.JPG"",""fryum/Data/Images/Normal/050.JPG"",""capsules/Data/Images/Anomaly/087.JPG"",""macaroni1/Data/Images/Anomaly/004.JPG"",""capsules/Data/Images/Normal/427.JPG"",""pcb1/Data/Images/Anomaly/052.JPG""]",3664,3663,0.999168872833252,0.44693491208130354,1d63e4b1f0dd012f3a62104802bf309d1c1a25c356e3f7a96d29d3d8cb2d9fac,"[1,0,1,1,0,1]",9b8a928b633917e58d44cbb8e1f20c9b7c9a29b9cce4c30b9fa8eab9100d9c5f,0,0,1,0,1,8.738664705166131e-06,0.09999994419740157,success,1,False,,0.8185106515884399,0.0,1.2239601612091064,0.8337365537881851,0.2489044343045752,4.131242903326893e-09
"[565, 1011, 2298, 610]",0.29381245374679565,4,A_THBR_R1_CONTROL,57,57,,11,1.1311233043670654,"[""pipe_fryum/Data/Images/Anomaly/013.JPG"",""macaroni1/Data/Images/Normal/0333.JPG"",""fryum/Data/Images/Normal/389.JPG"",""pcb4/Data/Images/Anomaly/083.JPG"",""pcb4/Data/Images/Anomaly/023.JPG"",""pcb1/Data/Images/Anomaly/099.JPG""]",3665,3664,0.9998761415481567,0.2679458694474306,cef59f40caafc6cf1a60064200bbdf49ba7b49681f115731c83583eb320ada1f,"[1,0,0,1,1,1]",9d4dca9dbd382e1a521bc5ba6644c913d01a4e4cdd02f2c92156844bec4ce0d0,0,0,1,0,1,8.934210935056322e-06,0.09864326741114718,success,1,False,,0.7165825366973877,0.0,1.1311233043670654,0.5044365972280502,0.3093033991754055,1.3026892453638084e-08
"[5128, 704, 212, 42543, 251]",0.293823778629303,5,A_THBR_R1_CONTROL,58,58,,11,1.5197408199310303,"[""pcb4/Data/Images/Anomaly/092.JPG"",""pcb2/Data/Images/Anomaly/097.JPG"",""macaroni2/Data/Images/Anomaly/097.JPG"",""pcb1/Data/Images/Normal/0214.JPG"",""fryum/Data/Images/Anomaly/055.JPG"",""candle/Data/Images/Anomaly/077.JPG""]",3666,3665,0.9999806880950928,0.34316330069259704,e37e8c88eebd8d12507ab43d2771fc3f13d6f676363a220eaf93863e699f3001,"[1,1,1,0,1,1]",01b618d636a7cfe04f579403890f9370598bf6ace9da8ddfdefb71584bdaa0fe,0,0,1,0,1,2.01323326779356e-05,0.09999994408218535,success,1,False,,0.7895691990852356,0.0,1.5197408199310303,0.6589958071708679,0.2348829742002067,5.222380305980323e-09
"[198, 1263, 348, 688]",0.2938559651374817,4,A_THBR_R1_CONTROL,59,59,,11,1.0868836641311646,"[""macaroni1/Data/Images/Anomaly/021.JPG"",""chewinggum/Data/Images/Anomaly/003.JPG"",""pipe_fryum/Data/Images/Normal/342.JPG"",""macaroni2/Data/Images/Normal/0400.JPG"",""candle/Data/Images/Anomaly/022.JPG"",""fryum/Data/Images/Anomaly/078.JPG""]",3667,3666,0.9999302625656128,0.3586500436067581,11e72d07a316fea86da81a7ca13cb1d82bda866935f120f0797b172eaa5d6ef7,"[1,1,0,0,1,1]",04e1cf91e2905210bd09fddf6a9b4dc6136d4545f7b3963b76165d7a4799818a,0,0,1,0,1,3.2959633337695393e-06,0.023787356168972002,success,1,False,,0.7537280917167664,0.0,1.0868836641311646,0.5463197119534016,0.3732854747213423,6.201730240462666e-09
"[1095, 163, 367]",0.29390203952789307,3,A_THBR_R1_CONTROL,60,60,,11,1.0444546937942505,"[""pcb3/Data/Images/Normal/0488.JPG"",""pcb2/Data/Images/Normal/0779.JPG"",""candle/Data/Images/Anomaly/006.JPG"",""macaroni2/Data/Images/Anomaly/065.JPG"",""macaroni1/Data/Images/Normal/0935.JPG"",""pcb2/Data/Images/Anomaly/067.JPG""]",3668,3667,0.999991774559021,0.1800066149550427,1a0e32a08c597fa6fe7307b6ea908405d76064796f2901e9d0219d9d7c65aaa3,"[0,0,1,1,0,1]",a24d0020d6a98ad016c558e3ebe04bba98187568f23c845934c3c428fd950c84,0,0,1,0,1,1.8828364948492406e-05,0.09999994399843243,success,1,False,,0.6989973783493042,0.0,1.0444546937942505,0.6430071890354156,0.24018551276242306,1.8227899190037533e-08
"[7013, 104]",0.2939496636390686,2,A_THBR_R1_CONTROL,61,61,,11,0.8318654298782349,"[""chewinggum/Data/Images/Anomaly/058.JPG"",""macaroni2/Data/Images/Normal/0333.JPG"",""macaroni2/Data/Images/Anomaly/016.JPG"",""macaroni1/Data/Images/Normal/0615.JPG"",""macaroni2/Data/Images/Normal/0168.JPG"",""fryum/Data/Images/Normal/023.JPG""]",3669,3668,0.9999849796295166,0.35527762584388256,01d9678fd6949c68fb9bfe5009ba584717e15519e8ba9d655e00b3352c0b7d98,"[1,0,1,0,0,0]",1630aaa1a10723bc3198194520721ac15747c171b33547c6dc7e5100bc4418c0,0,0,1,0,1,5.455543075271387e-06,0.07135543836357976,success,1,False,,0.5399036407470703,0.0,0.8318654298782349,0.20856117084622383,0.7630883157253265,8.282862040687178e-07
