method,image_path,teacher_norm_l2,student_norm_l2,student_to_teacher_norm_ratio,directional_cosine,sign_agreement,score_delta_abs_mean_global,score_delta_abs_mean_normal,score_delta_abs_mean_anomaly
p30,candle/Data/Images/Anomaly/068.JPG,22.363446965883533,185.15102697436242,8.279181078695911,0.9811403363868608,0.20987654320987653,0.10824576020240784,0.09998821467161179,0.6457281112670898
p30,candle/Data/Images/Normal/0400.JPG,77.32048800295263,12.94394596580522,0.16740641840376033,0.9990860372282946,1.0,2.227110051933323e-09,2.227110051933323e-09,
p30,candle/Data/Images/Normal/0974.JPG,77.32048800295263,13.082649092395503,0.16920029128496858,0.9994618747601812,1.0,2.1570356611988473e-09,2.1570356611988473e-09,
p30,candle/Data/Images/Normal/0417.JPG,77.32048800295263,13.118215077509799,0.16966027266937134,0.9990164151527259,1.0,2.1963622032217245e-09,2.1963622032217245e-09,
p30,candle/Data/Images/Anomaly/028.JPG,18.869295553112252,127.46457505558689,6.755131620934478,0.3147590423248448,0.09876543209876543,0.07757317274808884,0.07696393877267838,0.9464939832687378
p30,candle/Data/Images/Anomaly/046.JPG,8.124896793431073,40.675715644462535,5.006305517301905,-0.008130493000060187,0.04938271604938271,0.002342564519494772,0.0023036168422549963,0.5523332953453064
p30,candle/Data/Images/Normal/0779.JPG,77.32048800295263,11.344664062456422,0.14672261331334593,0.9966301957186734,1.0,2.1615604861580096e-09,2.1615604861580096e-09,
p30,candle/Data/Images/Normal/0657.JPG,77.32048800295263,12.902074774988707,0.16686489064186993,0.9992372631657808,1.0,2.103835550215649e-09,2.103835550215649e-09,
p30,candle/Data/Images/Anomaly/017.JPG,16.019238881556216,63.85895208558929,3.9863911486527255,0.7820680584917423,0.1111111111111111,0.01155666634440422,0.009880119003355503,0.9260889291763306
p30,candle/Data/Images/Normal/0013.JPG,77.32048800295263,12.282792059244557,0.15885559411854094,0.9988885057182855,1.0,2.184311842512443e-09,2.184311842512443e-09,
p30,candle/Data/Images/Anomaly/043.JPG,10.614173660401082,51.52281597397735,4.854152345951954,0.8172315327430029,0.07407407407407407,0.005716231651604176,0.005640113726258278,0.9782241582870483
p30,candle/Data/Images/Normal/0170.JPG,77.32048800295263,13.176836972778622,0.17041844035277479,0.9992998273127067,1.0,2.1217740897583326e-09,2.1217740897583326e-09,
p30,candle/Data/Images/Normal/0735.JPG,77.32048800295263,7.9836430478298555,0.10325391437680767,0.7782677737389454,0.9629629629629629,2.8709492561063144e-09,2.8709492561063144e-09,
p30,candle/Data/Images/Normal/0804.JPG,77.32048800295263,21.82850691317062,0.28231206859864955,0.006809345781156175,0.8888888888888888,6.9034518674016e-05,6.9034518674016e-05,
p30,candle/Data/Images/Normal/0869.JPG,77.32048800295263,13.048575528350256,0.1687596116549597,0.9993647908808876,1.0,2.133442755791748e-09,2.133442755791748e-09,
p30,candle/Data/Images/Anomaly/091.JPG,22.56583540908786,136.55441199255193,6.051378533832515,0.9805813706368514,0.1728395061728395,0.07750476896762848,0.06444812566041946,0.9753716588020325
p30,candle/Data/Images/Normal/0892.JPG,77.32048800295263,13.25272717597053,0.17139994221795976,0.9994332453161009,1.0,2.1807327055256565e-09,2.1807327055256565e-09,
p30,candle/Data/Images/Normal/0525.JPG,77.32048800295263,12.800799155339101,0.1655550745469982,0.9888794367163078,0.9876543209876543,2.1900532498619896e-09,2.1900532498619896e-09,
p30,candle/Data/Images/Anomaly/084.JPG,16.70490121227441,118.9485814514205,7.120579759191846,0.9122711411226782,0.13580246913580246,0.06561717391014099,0.06492852419614792,0.8718401789665222
p30,candle/Data/Images/Normal/0985.JPG,77.32048800295263,6.825160657735821,0.0882710499379568,0.990040083880475,1.0,3.137443860268263e-09,3.137443860268263e-09,
p30,candle/Data/Images/Anomaly/000.JPG,6.975262663832151,9.11788567279507,1.307174526928249,-0.130830243530159,0.0,2.0595469774065123e-09,2.0510273479601437e-09,1.1086479290156603e-08
p30,candle/Data/Images/Normal/0026.JPG,77.32048800295263,13.470957954518676,0.17422236075390862,0.23316707140557405,0.8888888888888888,2.5871850084513426e-07,2.5871850084513426e-07,
p30,candle/Data/Images/Anomaly/008.JPG,19.204278570219756,91.78438911741148,4.779371887457534,0.3033362736240774,0.1111111111111111,0.03126021474599838,0.029892990365624428,0.9493424296379089
p30,candle/Data/Images/Anomaly/053.JPG,21.35591399219287,135.0844183000545,6.32538688577963,0.8673933257077138,0.25925925925925924,0.10221663117408752,0.10142528265714645,0.8115847706794739
p30,candle/Data/Images/Normal/0027.JPG,77.32048800295263,13.027093105048454,0.16848177554894622,0.9989943119863363,1.0,2.117350739183621e-09,2.117350739183621e-09,
p30,candle/Data/Images/Anomaly/072.JPG,18.25213109572018,149.50256308216166,8.19096478641979,0.9434155934089815,0.16049382716049382,0.1027328222990036,0.10198931396007538,0.9437577128410339
p30,candle/Data/Images/Anomaly/082.JPG,20.942713892200665,78.43137804775986,3.745043667763074,0.8963696848783058,0.2716049382716049,0.032820042222738266,0.03205141797661781,0.8440237045288086
p30,candle/Data/Images/Anomaly/055.JPG,8.529083216826534,11.60571801118643,1.360722801753204,0.6133364474584483,0.06172839506172839,1.814006189704287e-08,1.7176237321336885e-08,9.964011042029597e-06
p30,candle/Data/Images/Normal/0964.JPG,77.32048800295263,13.18150439227587,0.17047880494200335,0.808731433971701,0.9753086419753086,3.966581729741847e-09,3.966581729741847e-09,
p30,candle/Data/Images/Normal/0648.JPG,77.32048800295263,19.21099932325773,0.2484593646450359,0.31391266095523873,0.9259259259259259,4.337822247180156e-06,4.337822247180156e-06,
p30,candle/Data/Images/Normal/0483.JPG,77.32048800295263,13.008826242763053,0.16824552688113253,0.9991653906794606,1.0,2.236913543285368e-09,2.236913543285368e-09,
p30,candle/Data/Images/Anomaly/050.JPG,13.86987585411443,14.611360954488903,1.0534601108310941,0.6471382376302546,0.07407407407407407,1.0730629185218277e-07,1.0130916905382037e-07,3.3587416510272305e-06
p30,candle/Data/Images/Normal/0046.JPG,77.32048800295263,13.358911722706939,0.17277324636384606,0.9991744117456677,1.0,2.216364425322581e-09,2.216364425322581e-09,
p30,candle/Data/Images/Anomaly/021.JPG,15.986030724224028,46.60627989133924,2.9154379029633413,0.9574400799393642,0.1111111111111111,0.006966753397136927,0.0052482052706182,0.9659310579299927
p30,candle/Data/Images/Anomaly/002.JPG,17.75026988544465,95.30679905293371,5.369315490300572,0.967871733105348,0.1728395061728395,0.04700217768549919,0.045017194002866745,0.9665035009384155
p30,candle/Data/Images/Anomaly/086.JPG,19.41831377111983,111.9583126713494,5.765604263633902,0.951865579084673,0.14814814814814814,0.059982385486364365,0.05523490160703659,0.7162953019142151
p30,candle/Data/Images/Anomaly/006.JPG,18.04717286951122,95.59368481392494,5.296878658231302,0.9752574743191257,0.12345679012345678,0.042244307696819305,0.03901742398738861,0.8297480344772339
p30,candle/Data/Images/Normal/0688.JPG,77.32048800295263,13.331094026234199,0.1724134750122778,0.9992054369871085,1.0,2.224163520025968e-09,2.224163520025968e-09,
p30,candle/Data/Images/Normal/0871.JPG,77.32048800295263,12.979552854777177,0.16786692880522855,0.9991630119442334,1.0,2.1071422384721927e-09,2.1071422384721927e-09,
p30,candle/Data/Images/Anomaly/089.JPG,20.096714451188998,143.32580050880708,7.13180260668566,0.4797864733634563,0.14814814814814814,0.10233669728040695,0.09822060912847519,0.6116786003112793
p30,candle/Data/Images/Anomaly/012.JPG,15.732858781752974,56.919146408065984,3.6178514787205116,0.9762821595622175,0.1111111111111111,0.011485682800412178,0.009318571537733078,0.9932235479354858
p30,candle/Data/Images/Anomaly/009.JPG,16.46637346528374,118.11624299053156,7.173178917601833,0.9523484662818382,0.13580246913580246,0.06115270406007767,0.05904372036457062,0.7287379503250122
p30,candle/Data/Images/Anomaly/051.JPG,17.78018194533607,29.215816902669264,1.6431674879644795,-0.7278364450905445,0.18518518518518517,3.6838388041360304e-05,3.684057810460217e-05,6.38345056813705e-08
p30,candle/Data/Images/Anomaly/007.JPG,14.474008529907426,118.32962700059096,8.175318313243235,0.7953848193694872,0.1111111111111111,0.0682290643453598,0.06682116538286209,0.8845171332359314
p30,candle/Data/Images/Anomaly/020.JPG,16.122115926528075,79.89032269709402,4.955324912757809,-0.06931185685766277,0.07407407407407407,0.0389384962618351,0.03867698833346367,0.999883770942688
p30,candle/Data/Images/Anomaly/096.JPG,22.665049346632355,198.6579809728524,8.764948089661656,-0.9887518103361641,0.0,0.12750928103923798,0.12740524113178253,0.1753769963979721
p30,candle/Data/Images/Normal/0725.JPG,77.32048800295263,13.159723772916307,0.1701971122118859,0.9968910784112046,1.0,2.123561992917189e-09,2.123561992917189e-09,
p30,candle/Data/Images/Normal/0174.JPG,77.32048800295263,11.209452787247043,0.14497390118410775,0.9771434963231943,0.9876543209876543,2.1802404326365377e-09,2.1802404326365377e-09,
p30,candle/Data/Images/Normal/0261.JPG,77.32048800295263,36.973562498143416,0.4781858399125922,-0.14550827286244064,0.8518518518518519,0.00258350046351552,0.00258350046351552,
p30,candle/Data/Images/Normal/0569.JPG,77.32048800295263,13.264881729425179,0.1715571392787722,0.9993379829755283,1.0,2.1316020060169194e-09,2.1316020060169194e-09,
p30,candle/Data/Images/Anomaly/099.JPG,16.04501941527516,117.97696082788352,7.352871179175217,-0.10275065238827263,0.07407407407407407,0.06280682235956192,0.06127955764532089,0.4686368405818939
p30,candle/Data/Images/Anomaly/080.JPG,16.059733253319127,90.93909961793844,5.66255355450214,0.9859534244944066,0.14814814814814814,0.04076038673520088,0.039956994354724884,0.961189329624176
p30,candle/Data/Images/Normal/0621.JPG,77.32048800295263,13.252107995618019,0.17139193424531882,0.9992777847043168,1.0,2.16428408528202e-09,2.16428408528202e-09,
p30r1,candle/Data/Images/Anomaly/004.JPG,16.502193476251843,12.271640665878271,0.7436369403581577,0.9191420728477596,0.12345679012345678,0.0013704950688406825,0.000403822457883507,0.29086461663246155
p30r1,candle/Data/Images/Anomaly/011.JPG,17.892738110287407,16.207536032218556,0.905816422971063,0.9894929330951292,0.13580246913580246,0.00021408277098089457,5.333793524187058e-05,0.036605626344680786
p30r1,candle/Data/Images/Anomaly/010.JPG,21.47172462601233,17.471307504827408,0.8136890636004832,0.9374286364099713,0.20987654320987653,7.583197293570265e-05,3.3828870073193684e-05,0.013387429527938366
p30r1,candle/Data/Images/Anomaly/071.JPG,18.32638558504057,20.196094983585066,1.1020228124017373,0.25636720804967433,0.12345679012345678,0.0015742945251986384,0.0013285373570397496,0.4160614013671875
p30r1,candle/Data/Images/Normal/0994.JPG,77.32048800295263,0.12244468984116481,0.0015835995478519099,-0.8155851408020455,0.06172839506172839,2.6437929970257734e-11,2.6437929970257734e-11,
p30r1,candle/Data/Images/Normal/0214.JPG,77.32048800295263,0.12388596877050014,0.0016022398716077596,-0.8235845420582719,0.04938271604938271,2.5994059335565645e-11,2.5994059335565645e-11,
p30r1,candle/Data/Images/Anomaly/026.JPG,16.315071924350388,16.00475886778995,0.9809799761840281,0.9488223202174713,0.14814814814814814,0.001359937945380807,0.000496693595778197,0.46099212765693665
p30r1,candle/Data/Images/Anomaly/023.JPG,17.35330122674259,18.029982960405544,1.0389944094683345,0.9651167387687292,0.13580246913580246,0.0011499609099701047,0.00044431298738345504,0.2843157649040222
p30r1,candle/Data/Images/Anomaly/045.JPG,21.963827218742964,12.74059117407216,0.5800715443253851,-0.5675884055631841,0.08641975308641975,1.0790124179038685e-05,1.0518451745156199e-05,0.006085216999053955
p30r1,candle/Data/Images/Normal/0844.JPG,77.32048800295263,0.11847821958173625,0.0015323004631995073,-0.8006080253554136,0.1111111111111111,2.523437708790155e-11,2.523437708790155e-11,
p30r1,candle/Data/Images/Normal/0659.JPG,77.32048800295263,0.12185906643372746,0.0015760255733134282,-0.7919127892061515,0.1111111111111111,2.573399479621763e-11,2.573399479621763e-11,
p30r1,candle/Data/Images/Anomaly/033.JPG,5.279197999824502,0.1297560817514111,0.024578748847026502,0.19158250174906874,0.037037037037037035,2.4280603569404313e-11,2.4231054662759988e-11,5.52231420314353e-11
p30r1,candle/Data/Images/Anomaly/085.JPG,14.792776065875934,21.25040210688693,1.4365391602126316,0.5897480090146758,0.08641975308641975,0.005901723634451628,0.0036650022957473993,0.4233614504337311
p30r1,candle/Data/Images/Anomaly/044.JPG,10.445950487236296,5.029412162084968,0.481470036473015,0.6290453313717045,0.09876543209876543,3.8752816067244567e-08,3.823635452704366e-08,5.812225481349742e-06
p30r1,candle/Data/Images/Normal/0518.JPG,77.32048800295263,0.12392767234477665,0.00160277923155431,-0.7918933603669304,0.07407407407407407,2.567891559113189e-11,2.567891559113189e-11,
p30r1,candle/Data/Images/Normal/0685.JPG,77.32048800295263,0.11658560040249692,0.0015078228735189163,-0.7866483432622164,0.1111111111111111,2.4955298244533353e-11,2.4955298244533353e-11,
p30r1,candle/Data/Images/Normal/0705.JPG,77.32048800295263,0.12818648582249045,0.0016578592444682373,-0.7967490913955977,0.08641975308641975,2.569313165001752e-11,2.569313165001752e-11,
p30r1,candle/Data/Images/Anomaly/014.JPG,17.199502632610535,21.581311112823535,1.2547636739160712,0.9648203332466453,0.14814814814814814,0.0014567768666893244,0.0008485462167300284,0.3221139907836914
p30r1,candle/Data/Images/Anomaly/077.JPG,16.73668215215019,18.431168513034507,1.1012438633583432,0.8893917717037225,0.13580246913580246,0.003986770287156105,0.0035632115323096514,0.4563561975955963
p30r1,candle/Data/Images/Anomaly/027.JPG,14.923917575057436,13.041955049991312,0.873896212867627,0.9610462305462528,0.1111111111111111,0.0004608054587151855,0.00041226574103347957,0.07441427558660507
p30r1,candle/Data/Images/Anomaly/097.JPG,18.57917416780902,26.99965948007418,1.4532217221395562,0.3292492093123444,0.13580246913580246,0.010832044295966625,0.006316114217042923,0.29599642753601074
p30r1,candle/Data/Images/Normal/0237.JPG,77.32048800295263,0.12066558631241128,0.0015605900768215978,-0.8183851866438776,0.07407407407407407,2.4741625415103385e-11,2.4741625415103385e-11,
p30r1,candle/Data/Images/Normal/0552.JPG,77.32048800295263,0.11936122241994927,0.001543720500255912,-0.8036823670908192,0.09876543209876543,2.5434911121724468e-11,2.5434911121724468e-11,
p30r1,candle/Data/Images/Anomaly/048.JPG,24.773557023152264,12.784754751929817,0.5160645578663473,-0.6197532788070912,0.04938271604938271,1.1824074590549571e-06,1.1475050314402324e-06,0.0009376673842780292
p30r1,candle/Data/Images/Normal/0363.JPG,77.32048800295263,0.12124267250115718,0.0015680536379507498,-0.8178992168999176,0.06172839506172839,2.4245241231346526e-11,2.4245241231346526e-11,
p30r1,candle/Data/Images/Normal/0796.JPG,77.32048800295263,0.1152240313911554,0.0014902134526977554,-0.8121586731593311,0.06172839506172839,2.4081842422973843e-11,2.4081842422973843e-11,
p30r1,candle/Data/Images/Normal/0402.JPG,77.32048800295263,0.11629891582288876,0.0015041151294653968,-0.8287129028553214,0.08641975308641975,2.4032135656493203e-11,2.4032135656493203e-11,
p30r1,candle/Data/Images/Anomaly/094.JPG,21.063601769024732,24.310656829509217,1.1541547877751597,0.9582658060810625,0.1728395061728395,0.00959066767245531,0.0028903326019644737,0.49735140800476074
p30r1,candle/Data/Images/Anomaly/018.JPG,15.646299658506765,15.390253869858592,0.9836353774223566,0.9450289948082309,0.1111111111111111,0.0007730932557024062,0.00017398457566741854,0.270805686712265
p30r1,candle/Data/Images/Anomaly/095.JPG,13.88689327228523,21.37530597732241,1.5392431955952437,0.8024106086369155,0.1111111111111111,0.004312915727496147,0.002605097834020853,0.7186188697814941
p30r1,candle/Data/Images/Anomaly/076.JPG,17.441544958365697,15.937680241017304,0.9137768631770733,0.9527038661948377,0.16049382716049382,0.0019466030644252896,0.001766356872394681,0.2913733720779419
p30r1,candle/Data/Images/Anomaly/054.JPG,25.931088013604263,7.982314118879934,0.3078279675226956,-0.5543671798248182,0.07407407407407407,1.84893252708207e-07,1.8149434310998913e-07,7.618209929205477e-05
p30r1,candle/Data/Images/Normal/0168.JPG,77.32048800295263,0.11859185718814486,0.0015337701591280205,-0.8180772287610968,0.1111111111111111,2.5367947326104812e-11,2.5367947326104812e-11,
p30r1,candle/Data/Images/Normal/0320.JPG,77.32048800295263,0.11622466316939539,0.0015031548063296901,-0.8703788137420249,0.04938271604938271,2.5123514379998824e-11,2.5123514379998824e-11,
p30r1,candle/Data/Images/Normal/0215.JPG,77.32048800295263,0.12259427305067554,0.0015855341348336297,-0.8038703328464195,0.08641975308641975,2.549958334763236e-11,2.549958334763236e-11,
p30r1,candle/Data/Images/Normal/0923.JPG,77.32048800295263,0.13293123658692024,0.0017192239731058606,-0.7709314710621405,0.04938271604938271,2.4843781545880184e-11,2.4843781545880184e-11,
p30r1,candle/Data/Images/Anomaly/059.JPG,77.24561321031096,0.46973424973688577,0.006081047585938308,-0.2519719101550109,0.30864197530864196,1.4202958253939357e-10,1.4126116942847489e-10,5.168741523675635e-08
p30r1,candle/Data/Images/Normal/0784.JPG,77.32048800295263,0.11603017573737213,0.001500639464832934,-0.8277129103812508,0.08641975308641975,2.4518715183163842e-11,2.4518715183163842e-11,
p30r1,candle/Data/Images/Anomaly/032.JPG,15.096999353950325,17.655103306470032,1.1694445295084646,-0.5781686034704243,0.04938271604938271,0.0014777873875573277,0.0014786804094910622,8.52722496347269e-06
p30r1,candle/Data/Images/Anomaly/073.JPG,12.130284370413243,14.938065900373955,1.2314687310059376,-0.2194525516639709,0.04938271604938271,0.003427171381190419,0.0032467383425682783,0.5865538120269775
p30r1,candle/Data/Images/Normal/0811.JPG,77.32048800295263,0.12487130803157961,0.0016149834443208787,-0.8306133833711397,0.04938271604938271,2.5878309911631092e-11,2.5878309911631092e-11,
p30r1,candle/Data/Images/Anomaly/041.JPG,13.840042078739392,5.7652302965607305,0.4165616161974741,0.9104024768156891,0.14814814814814814,3.227608047495778e-08,2.5540039416682703e-08,2.056463017652277e-05
p30r1,candle/Data/Images/Anomaly/039.JPG,6.3178640483083175,0.1262786612964898,0.019987555973177737,0.1945757576123469,0.04938271604938271,2.529629457292959e-11,2.5243083665027477e-11,4.748395079912093e-11
p30r1,candle/Data/Images/Normal/0306.JPG,77.32048800295263,0.123600981770798,0.001598554082665361,-0.8120171965126598,0.09876543209876543,2.5877282955333314e-11,2.5877282955333314e-11,
p30r1,candle/Data/Images/Anomaly/003.JPG,13.992788489018466,18.52138452011015,1.3236378535018751,0.6733304190903887,0.09876543209876543,0.0014002786483615637,0.0009137779707089067,0.39890092611312866
p30r1,candle/Data/Images/Normal/0768.JPG,77.32048800295263,0.11649617879917053,0.0015066663675832193,-0.8172320486875521,0.09876543209876543,2.4065758066904586e-11,2.4065758066904586e-11,
p30r1,candle/Data/Images/Normal/0457.JPG,77.32048800295263,0.12939405392931588,0.0016734769434509353,-0.68131086900829,0.14814814814814814,2.441427095212223e-11,2.441427095212223e-11,
p30r1,candle/Data/Images/Normal/0615.JPG,77.32048800295263,0.11268738979823577,0.0014574066034597787,-0.8140951503258593,0.08641975308641975,2.471831420103321e-11,2.471831420103321e-11,
p30r1,candle/Data/Images/Normal/0619.JPG,77.32048800295263,0.12264953653200059,0.0015862488675358203,-0.7995334074265862,0.08641975308641975,2.5062226599592563e-11,2.5062226599592563e-11,
p30r1,candle/Data/Images/Anomaly/024.JPG,15.608516715868735,13.287543724139226,0.851300861319523,0.7887697149176062,0.13580246913580246,2.602442509669345e-05,8.615550541435368e-06,0.01433751080185175
p30r1,candle/Data/Images/Normal/0690.JPG,77.32048800295263,0.11964512481032893,0.0015473922617477538,-0.8155733155613364,0.07407407407407407,2.5897943511932198e-11,2.5897943511932198e-11,
p30r1,candle/Data/Images/Anomaly/005.JPG,14.884300517629896,19.001769550859752,1.276631678348127,0.26942551362225714,0.1111111111111111,0.003516317578032613,0.0029110130853950977,0.3544643819332123
p30r1,candle/Data/Images/Normal/0730.JPG,77.32048800295263,1.21348795020681,0.01569426139887362,-0.207750483362471,0.3333333333333333,2.7840305616422256e-09,2.7840305616422256e-09,
p30r1,candle/Data/Images/Normal/0479.JPG,77.32048800295263,0.11531712623169706,0.0014914174652815623,-0.8359724800174027,0.04938271604938271,2.446025153257647e-11,2.446025153257647e-11,
p30r1,candle/Data/Images/Normal/0286.JPG,77.32048800295263,0.13216229978285962,0.0017092791729122656,-0.7568411822911614,0.13580246913580246,2.5608140608035512e-11,2.5608140608035512e-11,
p30r1,candle/Data/Images/Normal/0159.JPG,77.32048800295263,0.1207634422642517,0.0015618556657278227,-0.7783840607793987,0.1111111111111111,2.619012298699097e-11,2.619012298699097e-11,
p30r1,candle/Data/Images/Normal/0764.JPG,77.32048800295263,0.1180074993495821,0.0015262125524230495,-0.8383329893727911,0.04938271604938271,2.492658336683551e-11,2.492658336683551e-11,
p30r1,candle/Data/Images/Anomaly/064.JPG,19.108727397734754,22.125766194186188,1.157888002359021,0.7860257017455771,0.24691358024691357,0.00615828949958086,0.003900740062817931,0.49638423323631287
p30r1,candle/Data/Images/Normal/0797.JPG,77.32048800295263,0.11118856062387884,0.0014380219718689942,-0.8433682597308289,0.09876543209876543,2.4845523208250064e-11,2.4845523208250064e-11,
p30r1,candle/Data/Images/Anomaly/056.JPG,71.13484666581954,12.954910617899834,0.18211764311182102,-0.3411556713630759,0.1728395061728395,1.2833075970775099e-06,1.2729317404591711e-06,0.0003492823743727058
p30r1,candle/Data/Images/Anomaly/063.JPG,17.92900011374345,22.044273286896672,1.2295316608313627,0.9196824808508098,0.16049382716049382,0.006701516453176737,0.0031587034463882446,0.492917537689209
p30r1,candle/Data/Images/Normal/0107.JPG,77.32048800295263,2.387099903852503,0.030872799247740744,-0.22013349872374513,0.19753086419753085,6.772485683370633e-09,6.772485683370633e-09,
p30r1,candle/Data/Images/Anomaly/025.JPG,15.915698105126685,17.448073555769046,1.0962807563024055,0.9190725556755955,0.13580246913580246,0.002189451828598976,0.0014031940372660756,0.5809962749481201
p30r1,candle/Data/Images/Normal/0488.JPG,77.32048800295263,0.14376073099640405,0.0018592838031611268,-0.5154143096291949,0.14814814814814814,2.558767780991289e-11,2.558767780991289e-11,
p30r1,candle/Data/Images/Normal/0545.JPG,77.32048800295263,0.12572890369836306,0.00162607488578657,-0.813090855379231,0.08641975308641975,2.6179048512320335e-11,2.6179048512320335e-11,
p30r1,candle/Data/Images/Anomaly/031.JPG,14.110447795274197,1.4867407513935544,0.10536453363949842,0.5355902200404911,0.08641975308641975,4.2835170965815905e-09,3.5914344831411427e-09,4.478555979403609e-07
p30r1,candle/Data/Images/Normal/0024.JPG,77.32048800295263,0.1284898811091758,0.0016617831111499087,-0.7854132650425658,0.09876543209876543,2.5923667726357458e-11,2.5923667726357458e-11,
p30r1,candle/Data/Images/Normal/0629.JPG,77.32048800295263,0.12265616562452042,0.0015863346028007035,-0.8083040937408379,0.09876543209876543,2.5971275477432165e-11,2.5971275477432165e-11,
p30r1,candle/Data/Images/Normal/0967.JPG,77.32048800295263,2.583114345435059,0.033407889838155416,-0.21325630767521705,0.20987654320987653,2.1612813760896188e-09,2.1612813760896188e-09,
p30r1,candle/Data/Images/Normal/0755.JPG,77.32048800295263,0.11460280211528573,0.0014821789809566308,-0.7985953482677102,0.1111111111111111,2.4215407457006677e-11,2.4215407457006677e-11,
p30r1,candle/Data/Images/Anomaly/034.JPG,19.195053700379564,13.053070562060427,0.6800226123775999,0.8490272081253313,0.20987654320987653,4.997776613890892e-06,2.773707365122391e-06,0.0008961434941738844
p30r1,candle/Data/Images/Normal/0187.JPG,77.32048800295263,0.1175088263951959,0.001519763123982205,-0.8455083913588028,0.04938271604938271,2.528014256264477e-11,2.528014256264477e-11,
p30r1,candle/Data/Images/Normal/0617.JPG,77.32048800295263,13.466391486426236,0.17416330178764516,-0.2560335299058469,0.2222222222222222,2.8340111384750344e-05,2.8340111384750344e-05,
p30r1,candle/Data/Images/Anomaly/093.JPG,16.191552952506203,22.66356155135277,1.3997151241657027,0.7710010572760019,0.12345679012345678,0.005638093687593937,0.004345359746366739,0.5236141085624695
p30r1,candle/Data/Images/Anomaly/070.JPG,16.856206003622,20.33851615779726,1.2065892024235463,-0.09315999052951435,0.09876543209876543,0.003794252872467041,0.0033314658794552088,0.4013349115848541
p30r1,candle/Data/Images/Anomaly/057.JPG,12.677717322457315,7.362333079138147,0.5807301812997917,0.6421514480802306,0.08641975308641975,8.18144272329846e-08,7.620343467351631e-08,6.029912765370682e-05
p30r1,candle/Data/Images/Anomaly/022.JPG,17.646845494859758,17.69917181932825,1.0029651942316677,0.9560433945916831,0.19753086419753085,0.0008491533808410168,0.0004848614917136729,0.281370609998703
p30r1,candle/Data/Images/Anomaly/036.JPG,7.378404635005414,0.6874173038539508,0.09316611623502354,0.19302501150865783,0.04938271604938271,8.674825441312706e-11,8.532378276138175e-11,1.2161481821593156e-09
p30r1,candle/Data/Images/Anomaly/040.JPG,10.228896849117316,14.478827658703475,1.41548281034361,-0.15996543166575405,0.04938271604938271,8.983164298115298e-05,8.827257988741621e-05,0.014032685197889805
p30r1,candle/Data/Images/Anomaly/061.JPG,18.076592135021404,24.910414923970475,1.378048181753755,0.5256267877518407,0.09876543209876543,0.0054246652871370316,0.0032838291954249144,0.4106864333152771
p30r1,candle/Data/Images/Normal/0394.JPG,77.32048800295263,0.11713525397523274,0.0015149316436124886,-0.7376679594674146,0.1111111111111111,2.514374645989914e-11,2.514374645989914e-11,
p30r1,candle/Data/Images/Normal/0011.JPG,77.32048800295263,0.11991646753903809,0.0015509015868402027,-0.8332070040823941,0.08641975308641975,2.4377916352236184e-11,2.4377916352236184e-11,
p30r1,candle/Data/Images/Anomaly/001.JPG,12.81668097899644,18.092640949241332,1.4116479125048804,0.4348573770612046,0.07407407407407407,0.004329455550760031,0.003207656554877758,0.5195121765136719
p30r1,candle/Data/Images/Normal/0900.JPG,77.32048800295263,0.13213445813266042,0.001708919091762776,-0.7607512567254854,0.08641975308641975,2.407982493957128e-11,2.407982493957128e-11,
p30r1,candle/Data/Images/Normal/0952.JPG,77.32048800295263,0.1196280497117855,0.0015471714263781842,-0.8192555750463868,0.08641975308641975,2.4948423535398057e-11,2.4948423535398057e-11,
p30r1,candle/Data/Images/Normal/0484.JPG,77.32048800295263,0.11753887994279616,0.0015201518120049593,-0.7710296478733735,0.1111111111111111,2.4652779817557757e-11,2.4652779817557757e-11,
p30r1,candle/Data/Images/Normal/0427.JPG,77.32048800295263,4.439541128891361,0.0574173966507018,-0.23074917087523908,0.16049382716049382,3.1796782984372385e-09,3.1796782984372385e-09,
p30r1,candle/Data/Images/Normal/0694.JPG,77.32048800295263,0.3981000750798361,0.005148701015242349,0.22621636521495495,0.4691358024691358,1.1888664497305967e-09,1.1888664497305967e-09,
p30r1,candle/Data/Images/Anomaly/066.JPG,21.057993518342823,23.31332659386881,1.1071010432955757,0.8226557387189194,0.16049382716049382,0.006551630795001984,0.0010868763783946633,0.6097730994224548
p30r1,candle/Data/Images/Normal/0016.JPG,77.32048800295263,0.11168191958812901,0.0014444026735043916,-0.8175126065144175,0.1111111111111111,2.3954747907506402e-11,2.3954747907506402e-11,
p30r1,candle/Data/Images/Anomaly/083.JPG,14.608010789708185,14.243389537428547,0.9750396369821601,0.6512260088091041,0.09876543209876543,0.003361332695931196,0.0029849885031580925,0.42374420166015625
p30r1,candle/Data/Images/Normal/0100.JPG,77.32048800295263,0.12106353892960232,0.0015657368707370197,-0.827524527978603,0.08641975308641975,2.4092771180872496e-11,2.4092771180872496e-11,
p30r1,candle/Data/Images/Normal/0520.JPG,77.32048800295263,0.11221733689204774,0.0014513273233319804,-0.8363298673649661,0.07407407407407407,2.4068427806334114e-11,2.4068427806334114e-11,
p30r1,candle/Data/Images/Anomaly/088.JPG,19.145770745549417,25.12267691110468,1.312178926875777,-0.1593516085050352,0.07407407407407407,0.009602240286767483,0.007254394702613354,0.27578938007354736
