epoch,method,cohort,stat,value,n,checkpoint_sha256,source
20,A0,normal,p90,5.803361791123507e-09,12879552,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A0,normal,p95,9.269385259358374e-09,12879552,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A0,normal,p99,3.578323770625502e-08,12879552,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A0,normal,p99.5,5.8104224436305686e-08,12879552,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A0,normal,p99.9,1.5266970488879597e-07,12879552,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A0,anomaly,p10,3.054390962375919e-09,12879552,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A0,anomaly,p50,5.14339637547323e-09,12879552,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A0,anomaly,p90,8.441089747179837e-08,12879552,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A0,anomaly,p95,6.222352055829101e-07,12879552,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A0,anomaly,p99,0.0001433648847159943,12879552,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A0,anomaly,p99.5,0.0018790767516473814,12879552,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A0,anomaly,p99.9,0.5052461782097283,12879552,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A0,all,top_precision_0.001,0.6778601653790908,25759,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A0,all,top_precision_0.005,0.24602472126463554,128796,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A0,all,top_precision_0.01,0.1320892422483705,257591,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A0,all,top_precision_0.02,0.06882422134313698,515182,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A0,all,top_precision_0.05,0.02824011708483604,1287955,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A05,normal,p10,3.0024522867933e-09,12879552,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A05,normal,p50,3.1859779259235665e-09,12879552,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A05,normal,p90,5.924079449215469e-09,12879552,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A05,normal,p95,9.497260267110605e-09,12879552,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A05,normal,p99,3.691672745276264e-08,12879552,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A05,normal,p99.5,5.985644634165501e-08,12879552,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A05,normal,p99.9,1.554123123952371e-07,12879552,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A05,anomaly,p10,3.1480673623462962e-09,12879552,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A05,anomaly,p50,5.2561972552211955e-09,12879552,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A05,anomaly,p90,8.612040431899016e-08,12879552,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A05,anomaly,p95,6.332867826586143e-07,12879552,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A05,anomaly,p99,0.00014575731402146667,12879552,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A05,anomaly,p99.5,0.0018959209986495356,12879552,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A05,anomaly,p99.9,0.5074837200044847,12879552,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A05,all,top_precision_0.001,0.6778601653790908,25759,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A05,all,top_precision_0.005,0.2459781359669555,128796,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A05,all,top_precision_0.01,0.132077595878738,257591,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A05,all,top_precision_0.02,0.06881451603510992,515182,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A05,all,top_precision_0.05,0.028239340660193873,1287955,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
