epoch,target,scope,attribution_protocol,axis_index,image_ap,image_auroc,n_images,pixel_ap,pixel_auroc,signal
14,Colon_Kvasir,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,1,,,60,0.31597405927328726,0.7103804865684069,native_group
14,Colon_Kvasir,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,2,,,60,0.3133946008980569,0.7076861834475141,native_group
16,Brain,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,0,0.5627204847669482,0.6088888888888889,60,0.05678715214396825,0.8162103098722182,native_stage
16,Brain,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,1,0.6661749222697324,0.7344444444444445,60,0.39017078588807574,0.9548898966980411,native_stage
16,Brain,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,2,0.7011025390303188,0.7305555555555555,60,0.22870046674488514,0.8529542944139754,native_stage
16,Brain,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,0,0.5627204847669482,0.6088888888888889,60,0.05634569664612452,0.8118469476321164,cir_stage
16,Brain,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,1,0.6661749222697324,0.7344444444444445,60,0.38999619109059586,0.9540715791901865,cir_stage
16,Brain,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,2,0.7011025390303188,0.7305555555555555,60,0.22777467646321026,0.8321500558323942,cir_stage
16,Brain,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,0,0.5883708258430047,0.6166666666666667,60,0.03552885782758055,0.6026089444733039,native_group
16,Brain,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,1,0.6249041322674458,0.6266666666666667,60,0.055379334736699704,0.8148140305681111,native_group
16,Brain,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,2,0.6059203742752521,0.6166666666666667,60,0.052768516647813644,0.7993265109347595,native_group
16,Liver,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,0,0.4954853459638797,0.5388888888888889,60,0.1454292594237581,0.9965652697876315,native_stage
16,Liver,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,1,0.810386504934568,0.8655555555555555,60,0.2702964317696643,0.9975006113650752,native_stage
16,Liver,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,2,0.8479861696119908,0.8766666666666667,60,0.25470362680723163,0.9793595032652082,native_stage
16,Liver,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,0,0.4954853459638797,0.5388888888888889,60,0.1454292561382445,0.9965652681502276,cir_stage
16,Liver,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,1,0.810386504934568,0.8655555555555555,60,0.2702964344004457,0.9975006139720249,cir_stage
16,Liver,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,2,0.8389568655826867,0.8577777777777778,60,0.25468591604033974,0.9788656527295563,cir_stage
16,Liver,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,0,0.39437063832891095,0.2788888888888889,60,0.15410929871185797,0.9968756264214507,native_group
16,Liver,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,1,0.44622156697633053,0.3233333333333333,60,0.17056948291035434,0.9971611504979784,native_group
16,Liver,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,2,0.40994736963125034,0.3088888888888889,60,0.16695597229366807,0.9971248573244464,native_group
